,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,mutation_base
10_2500_5,3.310783573506998e-05,-0.0002080847393447,-0.0006752580086952,-0.0007558856943744,0.0003246173935111,0.0029937034137858,-0.0010448371644045,-0.0006380529374373,-0.0063590448706833,0.0186692261678659,-0.0061070037111246,0.0064924571845388,0.0013464607642428,-0.000470794255492,0.0003641993663412,0.000481607613249,7.88585039774481e-05,-3.5844764833607984e-05,0.0017317791442053,0.0014840954819827,0.0003752319413064,-0.0017809064006343,-0.0012184347664267,-0.0050131514517952,0.0004144241570502,-0.0069000960630412,-0.0018533675312968,-0.0030025975043952,-0.0062218747982296,-0.0024183114181265,-0.0031298465133678,-0.0050608924397783,-0.0019958974544571,-0.0005582594006849,-0.0081863139172131,0.0038155237776427,-0.0057851148572922,0.0004038379059319,-0.0003937877171171,-0.0009661254434656,-0.0014340421172867,-0.0036188838476482,-0.0008910696346522,0.0007419707902278,0.0002160056719903,0.0008462937545668,rand
11_2500_5,0.0125583542480322,-0.0022221517284643,-0.0006569868444555,-0.004592064040564,-0.0059336269062835,-0.0022530986626139,-0.0037629220409513,0.0010549317573122,0.0014248050201251,-0.002341399016621,0.0012357438630838,0.0020129174449701,0.001585194866192,4.595482333562542e-05,0.0023012005194173,0.0003244367633199,0.0007836710807843,0.0039014779083337,0.0006465781958147,0.0056178243424875,-0.0007795330469843,0.0022176400866442,0.0174259989776995,-0.0025110870018184,-0.0050657172237171,-0.0073599392586617,-0.0041496502029526,-0.0056158300795259,0.0102242689412838,0.0070401148134129,0.000497839337528,-0.0067005739497642,-0.0115531578615542,-0.0002428151620345,-0.0026252845189083,-0.0073045519917708,-0.0102110277257151,-0.0008015910499098,-0.0030565311543302,-0.0011773190270654,-0.0025051891045522,-0.0031213765554936,0.0005921189471189,0.0023613294790052,-0.0134209207746137,-0.0010216487649094,rand
12_2500_5,-0.0007117081510044,-0.0014662734098133,0.0001674785877539,0.0004273203760555,-0.0008141123167739,-0.0002423092078145,0.000147946921423,0.000142673922963,-0.0106398817204346,0.0310001958790133,0.0054858551153003,0.0102958469734783,0.0006060784717007,-1.166096942424768e-05,0.0003679801491461,0.0019488750418125,-3.695410986525114e-05,-0.0007381259116494,-0.0002032442280181,0.0012025586482489,0.0003748317023709,2.1739592708422232e-05,0.0080375368682639,-0.0097706752972726,-0.0003513541234614,-0.0256071386188283,-0.0038951772111507,-0.0186833023486635,-0.0095632426466459,-0.0030596862213425,0.0001334346922167,-0.0044980864935908,-0.0042971038942187,0.000678934936937,-0.0018333179533735,0.0021309831766081,-0.0008763260370796,-0.0007045301969754,-0.000370489715688,-2.0344783327626237e-05,-0.0002494040016715,-0.0006405229906549,0.0001381037371578,-1.2878303960787165e-05,-0.0003256307719274,0.0012919999820472,rand
13_2500_5,-0.0049731453111104,-0.0025612957404529,-0.0017343617051689,8.811300444437324e-05,0.0017723312854381,-0.0069534957352449,-0.0006156747158998,-0.0031664264086598,-0.0039738892359379,-0.0006266271376088,0.0108204800582208,0.0075893693341964,-0.0006619164125547,0.0003603435444367,0.002595527638153,-0.002374783418129,0.0008027546622854,-0.0010433547996029,0.0032549705482659,0.002371920175561,0.002840094538223,-0.0001553919548175,-0.0010366414965099,-0.0003912784157816,-0.0014353813482819,-0.0041745246050397,0.00980574808612,-0.0030111083450135,0.0017374077251911,-0.0038480450075433,-0.0059851543042548,0.0016240436875509,-0.0043075789245996,0.0054166415524939,-0.0008584026015499,0.0007042571108138,-0.00376756423784,-0.004505828105613,0.000129117711644,-0.0037998177271594,-0.0045488605356106,-0.0047158369585555,0.0016922547696128,-0.0068535846429724,0.0034549037382882,0.0002961547890209,rand
14_2500_5,0.0005264828812985,0.0001182167386639,-0.0004259140934301,-0.0029010613195871,-0.0024054517592819,0.0028569002484434,0.0008149588707148,-1.3422337793381306e-05,-0.0084741311010099,0.0279166365826074,0.0033953250979616,-0.0009398439445949,-0.0011769309094496,-0.0002178009385727,0.0010631395367657,0.0022122648837096,-0.0010104783691451,-0.0011142581998547,0.0039424192707247,0.0014301528451553,-0.0002926879419391,-0.0010822831321314,-0.0059965715314783,-0.0150143622673135,0.0010125301416571,-0.0196800985241001,-0.0044853295077061,0.0037319164714775,-0.0065012908317035,-0.0052695219855158,-0.0031548872998399,-0.0045194597154828,-0.0039593172426595,-0.0007657250417339,-0.0007881288672208,0.0013438636583004,0.0016179116006547,0.0025272816498991,0.0001368966785746,-0.0006139753488219,-0.0012075779744247,-0.0002486579995109,-0.0002445507997326,0.0001063658757998,-6.994864057047893e-05,-0.0013502149837792,rand
15_2500_5,-0.0011332939665174,-0.0013144322860958,-0.0024436528481737,0.0011368409357926,-0.000455621034731,1.4080785542541904e-05,6.732712850896199e-05,-0.0020288228074193,-0.0011268091843851,0.0026797888460659,0.0066195303901712,-0.0091350015977011,0.0018184980423165,-0.0003622115567645,0.0015732523082897,0.0018546995653472,0.0006958277098345,0.0003605448727059,0.0023940173468019,0.0079350691963334,-6.653529824726479e-05,-0.0026599411676646,-0.0041484249531525,-0.0004443690054671,-0.0008192459903192,-0.0078102009830702,-0.0002846737893545,0.0001101802394481,0.0023446458069727,-0.0024931249818589,-0.0019810367226503,-5.268029357106017e-05,0.0011277854909785,0.0007396888958466,-0.0071460196797038,-0.0007619609084726,-0.0031590101827184,0.0027186069246639,-0.0074215913197307,-0.0010086791165203,-0.004662422244696,-0.002270940493062,-0.0040052354048827,-0.0037597555933965,-0.0009209876507874,-0.0013137024684049,rand
16_2500_5,6.32795348809448e-05,-1.5896014124564245e-05,9.53127620249074e-05,0.0003860091066698,-0.0003494461679242,-0.0005643206563159,-8.200820886065529e-06,-0.000311957670795,-0.0030785409858195,0.0232282536970858,0.0017172690312612,0.0078406947849173,-0.0004295227441475,-0.0008192501532352,0.0006822345945329,0.0023332336970071,-0.0006056627591702,-0.000307828624808,-0.0002750025073587,0.0011423560771213,-0.002220836132832,0.0018094205330028,-0.0079939050562977,-0.003212107171079,0.0013201236035863,-0.0165559833560356,-0.000130124845018,-0.0009659573466466,-0.0083804575532285,-0.0020660101516357,-0.0044567975992031,-0.003894955158553,-0.0024888724973446,0.0024149455522706,-0.0020405408401432,0.0025550647199511,-0.0042294251331132,-0.0011839603692547,0.0005651969906581,-0.0027341250143186,-0.001044424853936,-0.0038923631658005,-0.0001603582320805,-0.0004215506646033,0.0033329879702465,-0.0021790871075625,rand
17_2500_5,-0.0044284024971105,-0.005930494828192,-0.0033082851101684,-0.0013937683022415,-0.0067353665088575,-0.0019302311859802,0.0004035129247463,-0.00074175231365,-0.0065132302638945,0.0240759909229245,0.0207375123147052,0.0027147206365974,-0.0027817873312356,0.0002280775699,-0.0019460787403122,0.0007123938031359,-0.0011527638718803,-0.0001661462729478,-0.000591800708131,5.9453365716366846e-05,-0.0023241202926189,-0.0045661183317322,-0.0064777369196293,0.003791372535858,-0.0011634478011146,-0.0098132097209201,0.0071531674165514,-0.0022501502059428,0.0006914017253626,-0.0097286721479564,-0.0182047042925565,-0.0036775385118505,-0.001145062229774,0.0027509860088859,0.0028504268031398,-0.003236245474706,-0.0014250847124456,-0.0010998492797152,-0.0006640249521555,-0.0001760619314843,0.0005800015269939,-0.0005764824319381,0.001031870945759,-0.0012888189516149,0.0012892302508985,0.00012661492032,rand
18_2500_5,-0.0002932877946629,-0.0007042555602528,-0.0007000126314433,-0.0004502516661454,-0.0006836024536763,-9.723708785884676e-05,-0.0002480416328055,-0.0003236564753522,0.0024265208436601,0.017679194326003,0.0017809174693826,-0.0103452603571679,0.0009122341785316,-0.000209469596053,0.0012717656219265,0.0009524643196579,-0.0002358638927658,-0.0002661043391429,0.0019179941548341,-0.0005348843874185,0.0005694199893173,-0.0017716035948746,-0.0003145113930978,-0.0059657320882354,0.0012002832214789,-0.0195214518705327,-0.001304776276629,0.0040482122348095,-0.0105998686209973,-0.0017828550347988,-0.0062571005253081,-0.003102197476348,-0.0002612753175949,-0.0008808935648314,-0.0018626151644006,0.0026429632715945,-0.0078781795985735,0.0023619284488539,0.0005194810411885,-0.0004982414746873,0.0005644377029173,-0.0009915520000565,-0.0006163400645767,0.0002991757259468,0.0001442002388353,0.0041000571696438,rand
19_2500_5,-0.0025977023300645,0.003969711276414,-0.001176623500556,0.0019639656926527,-0.00251030780563,-0.0001106632721181,0.0012195333616866,-0.0030872573022224,-0.0030078270833568,0.003782093259934,0.0162862793893895,0.0034805962854624,0.0003664018569716,0.0004853432374741,-0.0029546925460769,0.0045978883623744,0.0012094612833106,-0.0014249123757756,8.88273419544768e-05,-0.0013870599967962,-0.0016032265660916,0.0036097741323155,-0.0030283453928338,-0.0077396256536554,-0.0008034493252572,0.0019846342046414,0.0051053672138293,-0.00528324052587,-0.0034470971647232,-0.0018311154317841,-0.0002972694658183,0.0004585334418537,0.0014094269322331,0.0014398003045136,-0.0079274447944493,0.0023084900825146,-0.0114509531919358,-0.004357751131293,0.0002411353191161,-0.0004349180457029,-0.0018272159782749,0.0020847349750017,-0.0060872865060068,0.0008438932491768,-0.0013551019187264,0.0010602100364417,rand
20_2500_5,0.0001048669502126,-0.0001261894024679,-0.0001426811158597,-0.0021541485475771,6.952087369905179e-05,0.0028999819154239,0.0004413362362765,0.0002021834316972,-0.007313481424063,0.0179244360361488,0.0073288203916793,0.0057130387381974,-0.0004580266890795,0.0003198543682694,0.0025798865052688,0.0002970716590301,-0.0004155722938307,0.000214959166116,0.0012017946822722,-0.0004914085253987,-0.0004363172323622,-0.0002062710840644,-0.0024745196918359,-0.0031941454862995,-0.0002929405551253,-0.0244411643404941,-0.0040410244517156,-0.0096997512909216,-0.008004289780951,-0.0042854324115144,-0.0040015359713034,-0.0044126894394855,-0.0034793744857088,-0.0015657350464719,-0.0015642967727432,0.0034133791879482,-0.0032065134323556,-0.0005529363754402,-0.0001521428796049,0.0005445001048213,3.9066546136120846e-05,0.0004583823842516,-0.0009554812795756,-0.00028894781559,-0.0010369264356748,0.0023283505391773,rand
21_2500_5,-0.001059884294029,0.0001297392740216,6.921290311373478e-06,-9.009225576900804e-05,-0.0007116514225727,-0.0005959744877249,-8.092539841755242e-05,0.000221628019091,-0.0040340416201547,0.0130630608135212,0.0016966682576569,0.0033024413991903,0.0017980928191905,0.0003526943847069,0.0035927189902407,0.0020449117366702,0.0008234929387919,0.0007437397060549,0.0024754160703888,0.0079641637470831,-0.0023692359810854,-2.4851447710189244e-05,-0.0081140440815452,0.0031830708810874,-0.0031713554752493,0.0047954081730463,0.0029303600275592,-0.0037755189960567,-0.0038221696121357,-0.0115352870742871,-0.0041373542399215,-0.0013123641785175,-0.0009942582143813,-0.0006033819959319,-0.018887295924935,0.0009266592458148,0.0020517115429642,-0.0010285893609961,-0.0002732720338093,-0.0007464013610891,-7.227378768569005e-05,-0.001484257213007,-0.0003291462227034,-0.0004561138830525,-0.0002419483344143,-0.0005698814693927,rand
22_2500_5,-0.0016635919622533,-0.0027039985683418,0.0002632742210262,-0.0002637814355869,0.0001758997962179,0.0040249482763035,-0.0011933604648385,7.48528132184744e-05,-0.0053072477112623,0.0128426923449923,0.0114096233081218,0.0084355849028694,-0.000121999480706,-7.385978024976198e-05,0.0025893961915747,0.001618600465042,0.0002337322222536,-0.0002830268521356,0.0011604946894036,0.0007817618958479,-0.0001495114061543,-0.0030515344080163,-0.0062106948782086,-0.0074432682498188,-0.0006214705112124,-0.0158846114877616,-0.0068170965019091,-0.0087012061421826,-0.0068293294909154,-0.0013661932798778,-0.0038002754126547,-0.0010403135310896,-0.0012914698448906,-0.0006176120893193,0.0002414261225094,0.0028205982848905,-0.0022107435401695,0.0050292080801364,-0.0009220598198747,-0.0004251384241063,-0.0002210518846639,0.0003693363198324,-0.0019755504149916,-0.0005916758439821,-0.0001708727828667,0.002958783160529,rand
23_2500_5,-0.0016391434799,0.0008020436083833,-0.0002614730394289,-0.0031109157607035,-0.0009740688163403,0.0003077189638175,-0.0034680110574971,-0.0078152018779043,0.0016577830884976,0.0114004812610284,0.0229383365974357,0.0057086763806775,-0.0002626240623833,0.0006639034446916,0.0013969999953122,-0.0024571272943968,0.00143450237066,0.0012847390580647,0.000832838986368,0.0033720668199416,-0.001809132709699,-0.0033760848197614,-0.0087442897675652,-0.006569805701788,-0.004400996821806,-0.013367108371586,-0.0001181506701266,-0.0060350318410847,0.0002554081379813,-0.0022335645077337,-0.005385616362112,-0.0049654057776853,0.0027438409881855,-0.0019558457874549,-0.0127209380765497,-0.0004940181390304,-0.0111904452231567,0.001998391525748,-0.0009955189884911,-0.0011671804159637,-0.0059848408810651,0.0034974090024611,-0.0012295506547552,0.0005718415776307,4.626846323725695e-06,-0.0023105573224495,rand
24_2500_5,-0.0018317172426221,1.315736760519194e-05,-2.1658059508853715e-05,-0.0001829307677804,0.0001397583072892,0.0018537120663554,-0.0054519629881643,0.0002989527763019,-0.0111231157375332,0.0211407466177863,-0.0048476326881556,0.0057344457390364,0.0002003838110194,0.0006367869704554,0.0003865776572085,0.0028633119488741,-0.0003517000884336,-0.0001674567732723,0.0046004115166123,0.0002767845018489,-0.002079004821585,-0.0020222727886758,-0.0081088091510383,-0.0117814661558851,0.0001798300198267,-0.0077188585493711,-0.0034554954936156,-0.0003276719211756,-0.0050668174167008,-0.0014392850297661,-0.0017549769681149,-0.0042329029698719,-0.0021071984538089,0.0026749916963238,-0.0037447765436679,0.001936300261272,-0.0052650628786114,0.0014659662652496,0.0011096784990655,0.0010565530760179,-0.0001414099718366,-0.0005759916243703,0.0004318630666756,0.0005609126642549,3.737389565423886e-05,-0.0047794744249916,rand
25_2500_5,0.0001292233742095,0.0004235452956658,-0.0007202270618953,5.9863379963295446e-05,-0.0045102109485892,-0.0015957708762281,-0.0009845020206964,-0.0003798103246098,-0.001769371320408,0.0077831972286398,0.0127226483972008,0.0131001514303168,-0.0007755998838492,0.000587324073039,0.0021382506527804,0.0008441567925363,0.0009161062719624,0.0019250909258415,0.0013134381582683,0.0010889271362596,-0.0064088341259555,-0.0034280424692298,0.0002386957779198,0.0091583397322781,-0.0038095437022063,0.0062647959399031,0.0080395048425187,-0.0092190408742094,-0.0026663766249978,-0.0235500977989536,-0.0005333153069968,-0.0027059035293248,0.0029860077962754,-0.0005241891310934,-0.0606228940160128,-0.0022448022843136,-0.0033405857829034,-0.0006647087367086,0.0001210334871692,-3.768024444413278e-05,0.0010486749347319,-0.000689955031591,0.0028197457135623,-0.0016350032260575,-0.0009430224555393,-0.002437614462013,rand
26_2500_5,-0.0004951133327036,-0.0002945204236672,-1.9935156016211223e-05,-0.0013707412603203,-0.0003214354684484,0.0065146038478618,-0.000486009661917,0.0003002017874527,-0.0063669541414013,0.0111357876063858,0.0087296623561735,0.0045893427635654,0.0002431056986391,0.00012399745329,0.0027795930115962,0.0021134162507565,-0.0008169865350356,0.0002051992044377,0.0014516519472014,-5.710795750179061e-05,0.0021082792728368,-0.0020457345229368,-0.0072397367436752,-0.0084722605585946,-0.000830925620224,-0.0072215920062169,-0.0057812742186029,0.0033089175931903,-0.0050333056899086,-0.003664440330141,-0.0046503727653999,-0.0033092963965207,0.0015259350340009,-0.0004916643355664,-0.0026414534566102,0.0019128670563352,-0.0035405239794877,0.0003036277536611,-0.0007918275832524,-0.0003628452862764,0.0006094721612135,-0.0033259191169921,-0.0057372586502551,-0.0007173618328886,-0.0005649741041749,0.0008903276792736,rand
27_2500_5,-0.003134591900546,0.0021360811265125,0.0002510914495401,0.0010234060950127,-0.0143402749060877,-0.0101457296816941,0.0006768579675011,-0.001219884046961,-0.010525106287817,0.0004093521341469,0.0065464004371211,0.001127518400084,0.0036183359280324,-0.000748902793788,0.0080449836577672,0.0039594737341728,0.0027021972474568,0.0017319824551273,0.0029133640693184,0.00068892730055,-0.0019808195466747,-0.0131400679065686,0.0126666785368104,0.0032122451070795,-0.0036743130309288,0.0001310082284237,0.0028666298053544,0.001691069607173,0.012062054969924,-0.0087515082735585,0.0150616963397568,-0.0047064797042237,0.0087603031956723,0.0048891854385105,-0.0283732932223344,0.0112979476505251,-0.0069165930141351,-0.0088133535212661,-0.0028841399822925,-0.0033939684000167,0.0004329062264492,-0.0126828665124649,-0.0008430256949818,-0.0009861778312133,0.0005758743802927,0.007147815313354,rand
28_2500_5,0.0003699806301499,-0.0005277986491327,-0.000643008764153,0.0001006978541307,-0.0037654320507944,0.004252785204435,0.0009823122164118,0.0002635387221599,-0.0081204284899556,0.0106247478032707,-0.0043473105571065,0.0060506190251976,-0.0001579469389681,-0.000694208807611,0.0024006025457468,0.0029116337724734,-0.0003496803276298,0.0003811354514661,0.0032999641816795,-0.0006682836300151,0.0018009660084323,-0.0020326178039297,0.0009927232932244,7.160436700933628e-05,-0.0006456477387817,-0.0085198263894567,-0.0055650367624901,-0.010603075503783,-0.0070866768562249,-0.0035355138302311,-0.0050137494142739,-0.0006505397162081,-0.003877686014702,-0.0006263103968812,-0.0019930327040611,0.0036654609563758,-0.0061131867875897,0.0013913605714609,-0.0006055649978505,0.0003180173871678,3.664258873321034e-05,-0.0029306741228742,-0.0013916663723347,0.0009923138570085,0.0005335791656482,0.0002165776632371,rand
29_2500_5,-0.0014676776188417,0.0033210838022563,0.002380890976459,0.0013207136341352,-0.0045452802087061,-0.0075856467791207,-0.003249520635292,0.0011083361296956,-0.0021514641246128,0.0025139298837283,0.0056468770802028,-0.0061717256453108,0.006170495076636,-0.0004313889521542,0.0100211614981872,0.0020035249504048,0.0001262756875354,0.0004967142588825,0.0018443890343344,0.000569028232109,-0.0008718498484918,-0.002291743426584,-0.0021656321238975,-0.0018520890826111,-0.0031859544568926,0.0018294514598045,-0.0048004292511764,-0.0205819198500956,0.0041970699620002,-0.0117481133492687,-0.0037706119829539,-0.0006221397304261,0.0003562821877233,-0.0017350152731252,-0.0005922508737351,-0.0012289728170604,-0.0140243245210077,-0.0028023310286483,-0.0001668771390609,-0.0027050736761787,0.0012578505006684,-0.0125658942688286,-0.0008976291119795,-0.0003339744441527,-0.0003748995303138,-0.0047482286522161,rand
