,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,mutation_n_comps
10_7500_5,-0.0003977138905881,-0.0010593637455963,0.0007986805563748,-0.0005702866091396,0.0007451614154127,0.0003376794551975,0.0002586572022059,-0.0004610818104674,-0.0105438533426576,0.0200024819013626,-0.0020675603035015,0.0080494010488585,0.0005264000556312,0.0019296385695298,0.0001718309041454,0.0006156618122272,0.0008111237915612,0.0013937951336787,0.0004190458738433,0.0021200882635965,-0.0001067438351671,-0.0017643282860473,0.0001072113704474,-0.000895186749507,-0.0013609295927591,-0.0154559864377803,-0.0006599449070879,-0.0049485727388271,-0.0110564553852132,-0.0004253283417227,-0.0081623605791522,-0.0025530351423304,-0.0056019319327979,6.978608645571069e-05,-0.0036792303372923,-0.0019244435193077,-0.0008480858326829,-0.0001849106846585,-0.0003151565868334,0.0008387823969229,0.0001824828019,-0.0003973261590307,0.0007810886574614,-8.163921146555408e-06,-0.0006710801019988,0.0142557100699461,1
11_7500_5,-0.000317049964833,-0.0037949346460613,0.0017446193178516,-0.0006894745198222,-0.0121094823913989,-0.0068426365493795,-0.001838052650687,-0.000315995098331,-0.0105506887960475,-0.0049299329705544,-0.0100021264588049,-0.0138553220640994,-0.0001399591562988,-0.0049063363684911,0.0015253346203768,-0.0072283629406827,0.0019455489760782,-0.0015890874496463,0.0034312642970849,0.007561383819732,0.0083985375823976,-0.0083332099670545,0.0084574728153954,-0.0140758582234414,-0.0002264868909525,-0.0114837052158065,-0.0199018682260259,-0.0145621543662321,0.0749331799055238,-0.0267985766008468,-0.0015949118020463,-0.0001721491759223,0.0066733760179218,-0.0035328048598538,0.0246997530286426,-0.0048535811561518,0.0027730019333011,-0.0091340896635103,0.0107389266263514,-0.0009244382695242,-0.0002308144548449,0.0050460538139263,-0.0038284866133928,-0.0063854967260653,-0.004947604534591,-0.0063868654449495,1
12_7500_5,-0.0003614875045716,-9.752543362605277e-06,-0.0009234761389731,-0.0002064213148916,-0.0002318004913501,-0.0004925284523119,1.651773673011097e-05,-0.00048085038016,-0.0055509161526298,0.0228164715593734,-0.0031105805590795,0.0166106184445282,0.0005930555184024,0.0002842458152878,0.0012694266538411,0.0001557335568817,-0.0001349781689604,0.0007898263753185,-0.0001295940017311,0.0030408073351355,-0.0023954321941743,-0.001959134553592,-0.0047507007149072,0.0018316505302501,-0.0007904902751702,0.0031251468440983,-0.0028380140112693,-0.0130432644117271,-0.0082986634845909,-0.0041484440660896,-0.0028865108512353,-0.0014662115781567,-0.0014057447992863,-0.0006372434405483,-0.0254203121078719,-0.003594380309944,0.0257970514695542,0.0001111336637984,-0.0001398458839912,-0.0003688168751875,-0.0004125260942639,-5.891987631446524e-05,-0.0001332401058382,-0.0001089088028441,-0.0004357978262634,-0.0012242346997513,1
13_7500_5,-0.0041221827197149,-0.0065176437256531,-0.0036943978068853,-0.0019442419011062,-0.0004949554342289,-0.0071022105609551,-0.0083993408845788,-0.0019353761508247,-0.0053870862674935,0.0094351396481981,0.0192233332599005,0.002738035604234,-0.0001203643355794,3.166864321409584e-05,-0.002671320990206,0.0023825627205606,0.0001079755627001,-0.0011750552858374,-0.0020063128028789,-0.0009998818866684,0.0032281406684591,-0.0023534734164822,-0.0007788568433069,0.0001617266312154,-0.0028556734933607,-0.0044804436351626,0.0105787880327945,-0.0055178755863485,-0.0028709499391583,-0.0088365063764608,-0.0081867988059088,-0.0002667959386124,-0.0075465676431499,0.0033092055230843,0.000348817660515,-0.0007473422360166,0.0026330210027647,-0.0047271356328996,0.0016527314194673,-0.002344374625845,-0.0005828593372737,-0.0017990918990401,0.0059284501784552,-0.0039188124982045,0.0053134232222144,0.0004606516331503,1
14_7500_5,-0.0006473691542881,-0.00055218196437,-0.0007611851773333,-0.0005838274827214,-0.0011657067191739,6.59888271778806e-05,-0.0003984919275647,-3.378048233409475e-05,-0.0018351516707376,0.0211142109973619,-0.0085895590962559,0.0148344457759715,0.0010620300433879,4.902041056982117e-05,0.0010850295974635,-0.0006117000578683,0.0006470094739196,0.0007327456473303,0.000553448354203,0.0036164052359959,-0.0018522519212667,-0.0038012117238366,-0.0052375438707467,0.0053797430890029,-0.0021880934757931,0.0016770236961571,7.661227698507221e-05,-0.0108739624213875,-0.0107374671294216,-0.0053553166023391,-0.0038997979765527,-0.0005801852245062,-0.0027479836189537,-0.0010144390805466,-0.0114345021908785,0.0020544356604132,0.0160806773504631,-0.0007386332982832,-0.0003661777352917,-0.0003131669025844,-0.0005436051293758,0.0001913701870407,-0.0007549869253197,9.924698164207384e-05,-0.0001870127370263,-0.0041102462943507,1
15_7500_5,-0.0001123816114157,-0.0023170687162443,-0.0013251995004599,0.0020804444415351,-0.0012885036892775,-0.0011072934221228,-0.0007234000636813,-0.003128347242861,-0.0014361708514055,0.0101201739516403,0.0097826656051119,-0.0003642239098055,8.702462385900994e-05,-0.0010147133682084,-0.0004268002959572,-0.0034230413475113,0.0004452558137307,0.0013234394870596,0.0007558084002067,0.0117914198376119,0.0014537049274455,-0.0057406498395904,-0.0050609835466801,0.0013995493594849,-0.0028391580020777,-0.0146156117642595,0.0003184135372596,-0.0066317097902058,0.0081718520498995,-0.0027572734535513,-0.0021384382423659,0.0011307660417186,0.0026948676016219,0.0009835087337803,-0.0105839180864506,-0.0020108915982859,-0.0018482095887891,0.0018201545247359,-0.006749428592094,-0.0004477158008081,-0.0003061385383567,-0.0035612383093484,-0.0060316141090259,-0.0033449020176867,-0.0034929843635549,-0.0008534437990991,1
16_7500_5,-0.001719788399315,0.0001378647357428,-0.0006328415981917,-0.0014400880079722,-0.0004629743585639,0.0007686279910632,-0.000481820086028,-0.0014206042074433,-0.0005800171425085,0.0184866596755141,0.0001137423449747,0.0141713975677444,0.0029615042946967,0.0002906271038466,-0.0017066434753195,-0.0013128049972374,0.001417535479796,4.728182213567966e-05,-0.0012172281270163,0.0031343537212705,-0.0010172932360401,-0.0028389087626251,-0.0095449101355289,0.0036149632895177,-0.0026338392139937,-0.0053264702119198,-0.0021884612463687,-0.0120533577388352,-0.0127654788181264,-0.00306671101091,-0.0067591173383408,-6.069303929848097e-06,-0.0026156188390234,0.0001285910057408,-0.0167791815237684,0.0044091526492682,0.0148902870508188,-0.0013484101492481,0.0001287700377139,0.0002129462775879,-0.0012283476612482,-0.0008233621620108,-0.0004773531214165,-0.000182628566239,-0.0003076137929803,-0.0058331164456573,1
17_7500_5,-0.0045556724515852,-0.0027193974813316,-0.0060305061346405,-0.0007611729624876,-0.0055684297643348,0.001860637928049,0.0006175054447191,2.6698827116152357e-06,-0.0041131146033777,0.0183132153507951,0.0212632822328314,0.0009939949023699,9.304279318599758e-05,0.000127250084947,-0.000152044302442,-0.0011839645979782,-0.0014939581144127,-0.0011666721016296,-0.0002152212714841,0.003584694733881,-0.0025708507714245,-0.0022991220853829,-0.0032561306671789,-0.0008262778229306,-0.0004022037094478,-0.0105752151857212,0.0062886588044243,-0.0037835740848435,-0.0010147294334748,-0.0090481113652243,-0.0098849173734918,-0.0060371918301844,-0.0034008877187857,0.0002446278277809,0.0026916893394442,-3.324164034903852e-05,-0.0041719485589263,-0.0010447639713545,-0.0023549681046475,-0.0029439728079545,-2.729406649587924e-05,0.0002252413767237,0.0002567033587883,0.0010120977887484,0.0001613843990481,0.0018476601710392,1
18_7500_5,5.680456254248311e-05,0.000155580593294,0.0005734271074538,-0.0010120970926776,-0.0002865812159158,-0.0008609476980094,0.0005671509347316,0.0018344970628095,-0.0032751603394294,0.016487229918405,-0.0133654839714039,0.0022240941067581,-0.0004876920589011,0.0004977598072141,0.0006206538890576,0.0003138613401541,0.0020411022517764,-8.972506905760165e-05,-0.0004216108203006,0.0039258416527684,-0.0013371231392968,-0.0031035625267695,0.0026473706574482,0.0007747316757382,-0.0010149695017073,-0.0071678781832228,0.0018947831923354,-0.004742572393527,-0.0070060077084495,-0.0064293207726525,-0.0091207157385906,-0.005437705396716,-0.0078812446154084,-0.0030042075046818,-0.0068561607220853,0.0035939169364439,-0.0017549297091568,-1.6770532574511273e-05,-0.0003742022169828,0.0001554899938872,0.0002406879399788,-0.0023988038726164,0.0011072146319543,0.0011477731962785,0.0002376609205514,0.0067159776561319,1
19_7500_5,-0.00168617046565,0.0082431508251905,0.0011978399501429,-0.0027764143033568,-0.0024703928864357,-0.0017475466848758,0.0002504412264588,-0.0044958861449786,0.0007776427013333,0.0009373303126908,0.0146143827740914,0.0020905601473034,0.000417456306196,0.0013527232847776,-0.001176942483585,0.007447580287295,0.0004575071753379,-0.000860369256662,-0.0009981928050955,-0.0011474083115794,-0.000869792657577,0.0039632886762622,0.0007985315566454,-0.0057041057730043,-0.0043486818695059,-0.0015000735769744,0.0032317168247439,-0.0023634163222021,-0.0021655288375524,-0.0030145490086966,0.0010508455708954,0.0002035827442597,-0.0044939283582965,-0.000824864367404,-0.0108652011056388,-0.0009862526787856,-0.0082104226312641,-0.0025857947726555,-0.0013655217885741,0.0001141708423131,2.596051414708699e-05,-0.0051341048810334,-0.0037839289367068,-0.0002101919813285,-0.0025600287515176,0.0043573791440295,1
20_7500_5,0.0022545589310466,0.0002068241017977,-0.0006570568594036,-0.0003348900728707,0.0001666329425704,6.049252335799699e-05,-0.0004028791813188,0.000435140874695,-0.0027720115495568,0.0194962563871234,-0.0102192894632668,0.0069297208042242,0.0014284254999905,0.0043340261542786,7.418095824855533e-05,-0.0002286034817736,0.00170164864325,0.0012365329477524,0.0035837973496752,0.0009996589865582,-0.0017259733325924,-0.0001174120259037,-0.0019162488684649,9.698286138617884e-06,-0.0040414516922233,-0.0186415324670045,0.0005234336876631,0.0003543816969962,-0.0045010643451558,-0.0067272142088533,-0.006692291648368,-0.0071943460354279,-0.0107787299156875,-0.0016907261374824,-0.0148058062585462,0.0055710864486405,0.0105885014023878,-0.0018871815921782,6.529618088411447e-05,0.0002683229776234,-0.0010754535416347,-4.84177120769063e-05,0.0001894733219855,0.0023547886719313,-0.0004974823021089,0.0007940058053618,1
21_7500_5,-0.0010902515232061,0.000653916635408,-0.0008828774495826,-0.0004839509087405,-0.0007971892386179,-0.0006453152686571,0.0001083600311713,-0.0003403932027677,-0.0064504545138197,0.0094364509193808,0.0029184674642048,0.0081429245658926,-0.0005493639405856,0.0004925515912065,0.0012134664885916,0.002318621392569,0.0004442050759387,0.0024142634651805,0.0027713952640156,0.0073775048482353,-0.0008060156651146,-0.00236703332915,-0.0074748701026729,0.0037982724272519,-0.0043906318841286,0.0026225652520232,0.0024534362946469,-0.0043617516912363,-0.004147849888678,-0.0120087605273389,-0.0044163120235283,-0.0018090114781271,0.0004783362715401,-0.0018304304051304,-0.0168684967331884,0.0009109224006971,-0.0016529540929345,-0.0013863002347429,-0.0003537442648306,-0.0006774197971652,-0.0013339739388406,-0.000277073810092,0.000124232825248,-0.0003796658543066,-0.0007807359014937,-0.0040888884470292,1
22_7500_5,-0.0004814459142193,-0.0007305060549921,-0.0002021068958232,-0.0012731636199525,-4.839076374821103e-05,-0.0002160648328576,-2.0570411046744e-05,-8.524001447984198e-05,-0.0053138405144172,0.0287180139687198,-0.0063899510356132,0.0006824859616548,0.000683058838607,0.000106109054024,0.001174027237586,-0.0008565637086816,0.000572017652329,0.0016717355143816,0.0005580726331796,0.0013663864097483,0.0004529972223827,-0.0027363099483302,-0.0001311811591517,0.0011058264323209,-0.0011240182172219,-0.0057422081211574,-0.0010766407929796,-0.0042288123473622,-0.0079455855713576,-0.001610312520878,-0.0063003929711333,-0.0051771939823035,-0.0047781402616954,-0.0011425612930357,-0.0133247838663818,0.004828743728315,0.0102492200881038,-0.000120998578197,-4.349996635223249e-05,-0.000443456978482,-0.0005960922332057,0.0003034634499753,-0.0003166018279881,0.0001062464363706,-0.0003333947832634,-7.818408565838652e-05,1
23_7500_5,-0.0011651721832789,1.1863512603042885e-05,0.0007457969256969,-0.00161818872872,5.530114690894037e-05,-0.0018844363374062,-0.0021038057038167,-0.0083266677796887,0.0028225044075057,0.0146987776588922,0.0179716131151548,-0.0044048055109473,-0.0005180229569417,7.162474017135806e-05,-0.000394206324312,-0.0001680907821085,-0.0008766845680552,-0.0005130805512294,0.0002119642808266,0.0050924621516316,-0.0044029934187094,-0.0037051946149897,-0.0074957770025548,-0.0059339057705279,-0.0038558299590595,-0.0083236797488008,-6.917381436451016e-05,0.0069974110431995,4.041732695967473e-05,-0.004566248224427,-0.0040155846094536,-0.0040151032887462,0.0030431694183211,-0.0025340015612078,-0.008467971037739,0.0032987605504656,-0.0116047557155192,0.0013783189463987,-0.0025747979286499,-0.0015130404728333,-0.0094102964322291,0.0048244657081568,-0.0002991986522528,0.0008386466393596,0.0007714888529869,-0.0022878861119984,1
24_7500_5,-0.0008647692354382,-0.0009235574511756,0.0002543958557022,-0.0013535557398896,-0.0006761123716027,0.0008333825372814,-0.0004341760659462,-0.0037896326654852,-0.0162256717105933,0.0109549271288404,-0.0007676704722153,0.0091331184556528,0.0025936687811175,0.0030501736478138,0.0026393615449812,0.0029943112077486,0.0014240604838013,0.0011454104474893,0.0017643164586304,0.0014170028587436,-0.0009496711096058,-0.0004049365802836,0.0008749584011123,-0.0028579106687223,-0.0023668290329825,-0.0310659829087378,-0.0014115889692422,0.0141502558179865,-0.0102253476467954,-0.0002462832875938,-0.0049970794150742,-0.0066036497543355,-0.0069385097743235,0.0006063370160165,0.0040641088341267,-0.0013760674899667,-0.0053519125038227,-0.0014488062488483,-0.0007560682281698,-0.0007231793148651,-0.0005697452654246,0.0006805619035207,0.0001983779283933,-0.0005370527543734,-0.0016297005603607,0.0067844964205426,2
25_7500_5,-0.0010306347678681,-0.0008572034251255,-0.0194909953117006,0.0019003779920057,0.031601228517395,0.0011081692760662,-0.0115630073296178,0.0031643054229594,-0.0024140555876685,-0.0125491096340083,-0.0125503150698657,-0.0058124380210063,-0.0018926576606426,-0.0006275158446989,0.0008924772459248,0.0020651606481555,0.0052895585759798,0.0030807902510025,-0.0058663873483152,-0.0027082979583454,-0.0126540826571141,-0.0087409929629503,-0.0032429994357219,0.0092550252117832,-0.0096164134737741,-0.0199016599632176,-0.0024671585816377,-0.0060470804335479,0.061705177258577,-0.0052808173249304,-0.003331189371676,0.0093538884912458,-0.0166160711286419,0.0013322245934996,-0.0020353906308587,0.0048968578244028,0.0070193220723765,-0.0052732217454697,-0.008152761272358,-0.0159419174036974,0.0029196581931305,0.0029896480172627,0.0032155425185136,-0.0073056887062608,0.0037232349967597,0.0057680802863724,2
26_7500_5,-0.0007601378253492,-0.0005560413211114,-0.0002537321887081,-0.0014597582626813,-0.0007928129486122,-0.0005699556205525,-0.0001638054881847,-0.001049948748054,-0.0087003463025425,0.0141263732793231,0.0013883670022446,0.0137286671368994,0.0012868983475573,0.0006659632126387,0.0028465382342299,0.0019199509843898,0.0012028761613238,0.0006701366016627,0.0021484305679615,0.002456530328333,-0.001876250864675,-0.0014183673314038,0.0021185315894128,-0.0005136436756852,-0.001688021007844,-0.0157399453858623,-0.0014993293183017,-0.0002954861336873,-0.0127760629922587,-0.0015846884671464,-0.0080968989563485,-0.0031472336658247,-0.0072039113985104,-0.0009739029547938,0.0014922233282985,-0.0017581738327644,0.003116365892434,-0.0008292079925066,-0.0008941541792459,-0.0003219475094942,-0.0012140431688639,-0.0006490232656907,0.0004243876821741,0.0003086322198429,-0.0008745810398269,0.0084287420561079,2
27_7500_5,-0.0034656475770781,-0.0058142818194993,-0.0010729352702888,-0.0076882821485108,-0.0040307565801961,0.0034625165812167,0.0018606578914531,-0.0017470919649568,0.0077698434317062,-0.005710770980926,-0.0052298384916523,0.0088347160904509,-0.0021268727007786,0.000786646895892,0.009341693566765,0.0057649776285869,-9.58753108115142e-05,0.0001502909864522,0.0017965452608045,0.0069087209662584,-0.0009465391406624,-0.0035462065869905,-0.0085452648861566,0.0001355110255477,-0.0090789866009555,-0.0027562156337676,0.0039579464475485,-0.0025420100397532,0.0232496573783004,-0.0219131003352302,0.0068476539092489,0.000306844168971,-0.0033873535935585,-0.0021972438547588,-0.0028665599061025,0.0065085352770826,-0.0045029642937301,-0.0037526000310917,-0.0130813740761259,-0.0020269109339885,0.0040540446806377,-0.0039246716020279,0.0056104081390092,-0.0033374389453837,-0.0069257533889323,-0.0033765464697309,2
28_7500_5,-0.0002655510181373,-7.336728288722224e-05,-0.0004456567870787,-0.0018115017589719,-0.0010026887891049,-0.0015777179208424,-0.0013558160928297,-0.0011517586121209,-0.003811058608698,0.0248116248690225,0.0055444849983177,0.0186251102182816,0.0018781374392198,0.000582330125347,0.0013873870167294,-0.0002689721039983,-1.826723439331097e-05,0.0009200647838735,0.0054520261359324,0.0012213896289336,-0.0028635841213885,-0.0029517927336954,0.0092385766883654,-0.0074563481886474,-0.0017726846810137,-0.0289748520164677,-0.0042185301784142,0.0013738937506463,-0.0114866936359969,-0.0035226732331656,-0.0050584708875443,-0.0055246422020015,-0.0084119908558272,-0.0021045583910678,-0.0044639254419486,-0.0007328904473546,-0.0082326303943104,0.001041381542292,-0.0013819289861006,-0.0002764307050784,-3.440676231413027e-05,-0.0008882182134997,0.0009824479476231,-0.0029957256655163,-0.0005773145472405,0.0087434057080733,2
29_7500_5,-0.0159200690302266,-0.0003044000257929,-0.0028771515508714,0.0081903510694114,-0.0075448093097497,-0.0095059989991882,0.0007938035662674,-0.0032697849682005,0.012762415473108,-0.0054775950804662,-0.0180924496376153,-0.0044815677376198,-0.0012036197454861,-0.0001795836626255,-0.0019520677816113,-0.0025198353679348,-0.0007875479567257,0.0018165914130462,0.0020737007329606,0.003989816492676,-0.0043608249616711,-0.0039804052678395,0.0018615002531311,0.0061357885303879,-0.00120569655654,-0.0153864543246591,-0.002511509263831,0.0004308703492248,0.048587759353133,-0.0146747823979673,-0.0103783696443315,-0.0096283473719315,0.0064363253883572,-0.0044818863426021,0.0027112201529757,-0.0009868226452463,-0.014101067215447,-0.008505238026795,-0.0064077902170708,-0.0024431709046818,0.00181095787084,-0.0022792619607897,0.0057243608562097,-0.0004223053971675,-0.0006760259866806,-0.0058545994081186,2
