,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,mutation_base
11_30000_30,0.0004774708307907,-1.2333600652484902e-05,0.0004841375656863,0.0014771065312991,0.0001268674021494,0.0008349279939866,0.0029615013697438,-0.0010241092970763,-0.0024037948984,-0.0064945654183017,-0.0081141086556497,-0.0001745196649704,-0.0005649453752851,0.0023040381378876,8.986307700758116e-05,-0.0004329963248704,0.0002533842760182,0.0153753843179713,-0.0001016391498534,-8.065212674066855e-05,-0.0013080420759944,-0.0039833983164668,-0.0062254273070298,-0.0036157779290354,-0.0033508454372835,-0.0038061931595759,-0.002042982126658,0.0400548148623173,-0.000275248909188,-0.0017345796136081,-0.0048299689374505,-0.0005375190292433,-0.006032797086547,0.004670008032842,-0.0152141892134633,-0.0025823395196983,-0.018181930752929,0.0015803262296848,0.000272359527879,-0.0020831786634798,-0.0002520072015318,-0.0012096311452302,-0.0017236947467036,9.072157673029438e-05,0.0006177973651957,-0.0001539181254146,rand
12_30000_30,0.0026770044161597,0.0017040647120699,-0.0023500495524004,-0.0008406730015104,-0.0012765175943524,-0.0007304531774568,0.0044766990212119,0.0015848025363556,-0.0032111988922796,0.0188629536162315,0.0073391878404365,-0.0025539868167363,-0.0005313079730555,-0.008172212177567,0.0017627983295828,-0.0025089003963731,-2.826573274690984e-05,-0.0040246037892653,0.0012339332086711,-0.0009008846980715,-0.0013534360303699,-0.0121140229027908,0.0039322621755425,-0.0093080604079291,0.0046922103630169,-0.0319754658399154,-0.0082862421608557,0.001857751835072,0.0012722211950722,-0.003307283302333,-0.0052396929003318,0.0031601647349226,8.682205724794631e-05,0.0049484203953361,0.0005992702439616,0.0036094603508178,-0.0152136875073402,0.0065899573787169,0.0003344250437986,-0.0008708234068758,0.0006112525514164,0.0050474996104131,3.3777343226132003e-06,0.0004465345558799,0.0005127297904197,0.002702518230432,rand
13_30000_30,7.92370973609158e-05,-0.000412865223182,0.000744436334289,0.0021485382406315,-0.0019617365542468,-0.0008023866097041,-0.0118692700916103,-3.80298856882952e-05,-0.0026918039116108,0.00389229229031,0.0002419348709666,0.0039226704622103,0.0006738038433559,-0.0005523445351728,0.0049632354313549,-0.00176067575081,1.544569327517757e-05,0.0003977390614538,0.0048074475415591,0.0116120114590138,-0.0063727911230442,-0.0076898602194533,0.0002898187032867,-0.0068189604405327,0.0027268691823078,-0.0155407125898655,-0.0097724212994172,-0.006280830795482,0.0118246421713396,-0.0085486908597096,0.0010055462237865,-0.000477497321017,0.0009901701013073,-0.0038788709797793,-0.0019515117132394,-0.0007302008593818,-0.0030325466412331,0.0029303909073321,-0.0024888091572967,0.0012159823716599,0.0115788263177344,0.0002933900550692,-0.0008065821162197,-0.0008869316596533,0.000934579291992,-0.0046357600292399,rand
14_30000_30,0.0007151488712457,0.000152737410634,0.0006144206065891,6.87632037774888e-05,-0.0009685861383501,-0.0023890807597425,0.0010107362927076,0.0019096266371627,-0.0016081668412998,-0.0022149599808915,0.0008068318199445,0.0037609785461664,0.0002494111606644,-4.16667810284289e-05,-0.0001382499558367,0.0016722200333117,-0.0004108841268632,0.0023532713283158,0.0014872791072504,0.0008353013678185,0.0042784667051197,0.0004075374451387,8.537083567241345e-05,-0.0001853969261651,-0.0001925144008068,-0.0291967868476121,0.0033842236329196,0.0098423953221135,-0.0097878088715648,7.846882129910028e-06,-0.0066782001623039,0.0004544796698955,0.0017012781302482,0.0028190513367528,0.0032429356436467,0.0057201643307588,-0.0104832323090062,-1.9446640435729683e-05,-0.0012387769383055,0.0014890810527411,0.0011988955353429,-0.0010215470562848,-0.000156118377347,0.0008699305064692,7.985580941331231e-05,-3.787495623369435e-05,rand
15_30000_30,-0.0003757848014439,-0.0005503930498757,-0.0009615893336935,-0.0008054559605096,-0.000351029286041,-0.000491930329194,-0.0007363893059429,-0.0002321885609484,-0.0017401253051674,-0.0001317793582076,0.0078532096093595,-0.0021361571461888,0.0027284587245408,-0.0015848107294985,-0.0004258285558851,-0.006608534505614,3.692622004177083e-05,-0.0008396134253033,0.001455868717834,-0.0011378797158998,-0.0028357075494185,-0.0039610947129475,0.0073143905530988,-0.0070476430694293,-0.0034701804130833,-0.0263328655784575,0.0543481147452995,-0.0053532968675649,0.0067244778263207,-0.0050990797392936,-0.0035266644678122,0.0011536669656984,0.0012915972495627,-0.0022087319926267,-0.0016536234581958,0.0021555548145778,-0.0181797125708999,0.0007917033311273,0.0009550379673116,-0.0019608143606921,-0.0027172832039638,-0.0019697713247234,-0.0001716503007673,-0.0008297685881837,-0.0027930088985633,-0.0020654062781074,rand
16_30000_30,-0.0006974877026804,0.0040679429935527,-0.000297377409504,-0.0006413058688471,0.0002859299702819,-0.0011728554522948,0.0038609059440242,0.002798088410102,-0.0032909592874042,-0.0003080697667213,0.0255105913524505,0.0056802714772622,0.0017186538261933,-0.0004978230411105,0.003263323066872,-0.0048165485646946,-0.0013461201994264,0.0021961907244446,-0.0030072993484745,-0.0018551745434453,-0.0044417677178428,-0.0039553367397086,-0.0100481943125701,0.007749284201024,0.0023164707329569,-0.0310437254478353,0.0163760778856342,-0.0045111647480618,-0.0062137067020524,-0.0033734791103947,-0.002058894841505,-0.0005574676857067,-0.0057246904580759,-0.0023542925873828,-0.0046794535290346,-0.0001012694908392,0.0052345121345672,0.0002702932216961,0.0003704994333993,-0.0004004784982115,0.0014969306364422,-0.003316830325183,-0.000546660292193,-0.0010794569981711,-0.0007503107194106,0.0013064293138989,rand
17_30000_30,1.7026541258194805e-05,-8.028043661718443e-05,0.0006672068196222,-1.3571350407668775e-05,-0.000361836550551,0.0003427516165644,-2.8232347046807223e-05,-7.811092665500794e-05,-0.0021146589488424,0.0146580280341688,-0.0130162063479625,-0.0021036446841357,0.0004469307482809,-1.6580714987834997e-05,-0.0004567364101324,-0.0004193884541582,0.0004626846989165,-0.0008748244529263,2.147903008755001e-05,-0.0005871563938919,-0.0042010087293198,-0.0104079396652425,0.0026447602712156,-0.003212433774856,-6.858296036559722e-05,-0.004407604813584,0.0514354025389581,0.0101009579018032,-0.0074916006157076,-0.0047130800066329,-0.0017949427419042,-0.0009010879304173,-0.0012397505911239,-0.0015011476982743,-0.0005606982587695,0.0024642710170072,-0.027134642163243,-0.0005510751634401,-0.0004054100153602,-0.0003194286000907,0.0001437615251776,-0.0008876484320177,-0.0006743108542042,0.0002711329882525,-0.0002387987329842,-0.004578353937511,rand
18_30000_30,-0.0009011492085137,-0.0015149300434102,-0.000379895580043,0.0007119080375295,0.0001886799129662,0.0002353159510044,-0.0007824662559133,0.0042981486041771,-0.0012969113760922,0.00399154572307,-0.0027586147254803,0.0099418539584424,-0.0009583633385342,-0.0008931717235419,7.746166994699535e-05,-0.0017941961190978,-0.0008031748257671,-0.0008258892031429,0.0005955954112577,-5.886685828110256e-05,-0.0027679505438805,-0.003656194911131,0.0144588239252338,-0.007420498910755,0.0003710999955219,0.0007093662812685,0.0024217448205447,0.0055001062109281,0.0063091793587502,-0.0019706627789527,-0.0016769305083127,-0.0010075832035748,0.0013296022587509,-0.0016334376667244,-0.014156793691258,-0.0017170355715768,-0.0130636565389322,-0.0009748431430334,-0.0007931581973428,-0.0007314188514214,-0.0002050191308963,-0.0023896640345309,0.0005166691776355,0.0008036036403089,0.0019534066317551,-0.0017639821228251,rand
19_30000_30,0.0001860528003382,0.0002526690677347,-7.603562064253448e-05,-0.0028781466371138,-0.0005611936588233,-5.470750184182439e-05,0.0014916391172694,-9.837128130206484e-05,-0.0009085209780272,-0.012673752218149,-0.0143204883775028,0.0035164434896044,-0.0022052835200123,0.0034100448953786,-0.0016084345944817,-0.0015808423461927,-0.0017078459526674,0.0076444021724169,-0.0055144451096515,-0.0021020789156719,0.0005911329643688,0.0013172440316804,-0.0019509108646169,-0.0013486210552906,-0.0023082993262384,0.0155520474887911,-0.0006716710141772,0.0232740119790852,-0.0010881746436519,-0.0001465664659946,-0.0012782680805291,0.0023391115505689,0.0023309357019702,-1.6015564965622013e-05,-0.0061089515369786,0.0025378481029351,-0.0252965370099903,-0.000481073808176,0.0011386545909402,0.0009210658341514,-0.0026425873870885,0.0004420637693446,0.0014516320916377,0.000700303577465,-0.0015941342887214,-0.0007317794992903,rand
20_30000_30,-0.0015486598000689,-0.0020030459417198,-0.0001015610354774,-5.843141393967033e-05,-0.0006623929312965,-0.0001746121835363,0.0008574855641723,0.0048603775556344,-0.0018372467787069,0.0096203117888928,-0.001602933860138,0.0094114412458524,-3.334323412943976e-05,0.0005399451813007,-0.0002243086753848,-9.926961899616456e-05,-0.0010495968979613,0.0011604510095322,0.0010807790695135,-0.0003817614585647,-0.0015270447854048,-0.0031337551486673,0.0125382305647021,-0.0064153351625985,0.001614881090381,-0.0077555571179963,0.0035234216598911,0.0032903004141642,0.0054957021714563,-0.0009817340923424,0.0015095213273592,0.0007359923875256,0.0009912780111585,-0.002508925906579,-0.01446053693926,-0.0020467929014899,-0.0156799046835765,0.0004474467727674,-0.003316861978969,-0.0005627815073351,-0.000182570000986,-0.000752883662437,-0.0011154995381594,0.0017477025217773,0.0021424961774051,-0.0016182642455529,rand
21_30000_30,-0.0006193279621259,8.055405155539591e-05,0.002615363976045,-0.00025902383381,0.0014183196786712,0.0006996211566526,0.0014185186125738,-0.0010314823647833,0.0015047775903037,-0.0086743557731308,-0.0097008096771163,-0.0003841255317108,-0.0014656440235643,0.0010512132491159,-0.005624232077239,-0.0043034526640822,0.0004027020055315,0.0041914424173618,-0.0040794008200606,-0.0031589232367183,0.0002287402557465,-0.0014487443631345,-0.0053369802540204,-0.0026949733661225,0.0030107759279997,0.0016697180951256,-0.0033870713000769,0.0308838553904794,-0.0017180310745223,-0.000486675751755,-0.009053676386609,0.0001268361551428,-0.0013038336975454,-0.0007269276353854,0.0247824102250853,0.0032605847993921,-0.0178769774900931,6.999532088624799e-05,5.609101661963724e-05,0.0013636250419764,0.0001400990282032,0.0020134155450921,0.0012132767059895,-0.0006947081726767,-0.0003597290733778,-0.0020075069117709,rand
22_30000_30,-0.0016635494412236,-0.0022917330103204,-0.0008113637279283,0.000990279403152,-0.000298312821041,0.0004912596505461,0.0003511906945878,0.0057385441322211,-0.000861233205848,0.019819383738751,0.0046416743087547,0.0067791709978861,-0.0018946667317081,5.846712019579175e-05,0.0015512737956518,0.0001050006982416,-0.0006137297374294,-0.000303864675827,0.0005077257329626,-5.672047732440726e-05,-0.002359184036984,-0.0054780213202048,0.0015800646160841,-0.0023258830930734,-8.918145754656558e-05,-0.0184368472830462,0.0057256136785731,0.0007702501464415,0.0091190009441853,-0.002340578631059,0.0010829920355495,0.0016731528455582,-0.0004202462391296,-0.0016041755317803,-0.011548028431078,0.0007893744865796,-0.0161409278754703,-0.0003068815007961,-0.0015762775965804,-0.0028792259679221,0.0027568841893963,0.0007932572103505,-0.000535775936887,0.0008688947827832,0.0006660035398204,-0.0017635751439206,rand
23_30000_30,0.0009284571053898,0.0012223508354331,0.0004366790288443,-0.0011383925179146,-0.0008528669656086,0.0001261816152023,0.0001681297474873,-0.0013919744825563,-0.0006366676644165,-0.015732651783012,-0.025263467371897,0.0039965938246744,0.0005142318120573,0.0008686118624229,-0.0015968794263631,-0.0011563337647913,0.0009440388432472,0.0117479227859086,0.0041110674687405,0.0003498343705444,-0.0013431773078239,-0.0006373852033074,0.002178009308917,0.0031190568611925,-0.0042722507820765,-0.0002034934599232,6.969694875267098e-05,0.0272702077129884,-0.0026836839773269,0.0014288635450889,-0.0022411833787072,-0.0011761029139582,0.0062267476466166,0.0015074800821321,0.0213603255847646,-0.0029861201978726,-0.0545975069070639,0.002218005118418,0.0015606735616707,-0.0012112240854081,-0.001309832973629,0.0006961769215976,6.424039074784488e-05,0.0011369931563062,-0.0009181765815715,-0.0025099422677408,rand
24_30000_30,-6.019159923057632e-05,-0.0049231135157028,0.001660090052809,0.0026279713607202,0.0001498390702913,0.0007584326338847,-0.0038739450528664,0.0078667736827908,-0.0003297177440364,0.0171381087109019,0.0050765351900765,0.004974991389442,0.0006263026084599,0.0010973496253197,0.0025714137187977,0.0034637296540644,0.0008691327147131,0.0008117664971391,0.0027286853598572,0.0006719390193047,-0.0005551866580451,-0.0101058331514827,0.0096153191337342,-0.0055943819445303,0.0015897512050529,-0.0315297075030432,-0.0062977069419157,-0.0128242883888275,0.0063307886307969,-0.0022818901937667,-0.0008281973184657,0.0011064472490635,0.0047881615996385,-0.004406770826878,8.051142098320716e-05,0.0007834229258008,0.0035295319286117,-0.0002823086987521,-0.0008987961386727,-0.0002164999958324,-0.0019475949046574,-6.773964901967613e-05,-0.0019447193092839,-5.8023715156936834e-05,9.078663819096371e-06,0.0020622062467233,rand
25_30000_30,-0.0001283911984388,0.0004288105431349,-0.0001142434698858,0.0006326368423583,0.0014758761842002,0.0008236076654898,0.006366896371242,-3.852831112908618e-05,-0.0040793157050165,-0.0053141360351024,0.0004900203373547,-3.0477047216413843e-05,-0.0003278029865654,-0.0015919198481358,-7.303838324613111e-05,0.0017588983654671,-0.0001768252292316,0.0052704040581612,0.0038719333617103,-0.0053630937615278,-0.0021037326994114,-0.0005388898809383,-0.0022348625958882,-0.0058155017790551,-0.0027086298372551,0.0176834845152816,0.0139773726082523,0.0022450546434293,-0.0007817146422502,-0.0038179300409627,0.000523982283623,0.0008090213548868,0.0054830158300169,0.0017955204383592,-0.014868132887717,0.0016139903841046,-0.0097337897623549,1.186179425973927e-05,-0.0007587864600102,-0.0012322428501327,0.0007610733962071,-0.001013012138958,0.0001545916075132,-0.0028489721583508,-0.0017914202912961,0.0010703296953945,rand
26_30000_30,-0.0003137607329288,-0.0002183596048495,-0.0002688051779781,0.0005394287850362,-0.0010262878965112,0.0015593577347712,0.0003581505770084,0.0007486359657617,-0.0029083589915455,0.0014027366366437,0.0007661102303855,0.0027138074853608,-0.0008857782878567,-0.0002055840072413,-0.0020630450859593,-0.0013315527681735,-9.08572336411467e-05,0.0007220485666341,-0.0005428234252763,-6.627816590620282e-05,0.0044390884804518,0.0055951641751439,0.0030559646287425,-0.0002104648003862,-0.0025870162450115,-0.0592514449180184,0.0105262163705721,-0.0011207925415184,-0.0118726926386092,0.0033820366567447,-0.0045916630137714,0.0062925846054554,-0.0092432994862942,0.0057483971323931,0.0123705878121797,-0.0001484764585554,0.0213643805512212,-0.0008670823422637,-0.0003016238504188,0.0001207647412531,0.0005736626049617,-0.0011498874404434,0.0001968579607303,0.000776072236156,0.0004159656894136,0.0060495377285739,rand
27_30000_30,-0.0003761239531181,-0.0018544631532598,0.0027353512185447,0.0009792405073315,0.0096478328811866,0.0173931965278881,0.009628995046704,-0.0025890145606097,-0.0007181156488604,-0.0173213435284039,0.000718214512735,-0.0034853145602899,0.0072585381476195,-0.0026830030126321,0.0007677042767393,-0.010518387900146,0.0095938339594405,0.0063369846895105,-0.0106900745622215,-0.0019827038274226,0.0016529188449015,-0.0079836932671092,0.0005623621993196,-0.0422213403207305,-0.0054194932284233,0.041084588184703,0.0021631203548394,0.0062958370245597,0.0263499319919123,-0.0023467967489766,-0.003231535606879,0.0045271004605324,-0.0164622562776594,-0.0062588110409147,-0.0174315410567322,-0.0140039858131736,-0.0211394674330224,-0.0049710995045663,-0.0273148813206452,-0.0042253166096504,-0.0121140928396112,0.0032982463224489,0.0016810639709202,-0.0092528170136081,-0.0054584258779316,-0.0076060548039087,rand
28_30000_30,-0.0023783583377067,-0.002524514371642,-0.0003346387625515,0.0011688988104394,0.0011419312434424,-0.0004825566972588,-0.0021705211388123,0.0049307665827501,0.0030186011490612,0.0176367004497471,0.0135134064267908,0.0089101194958029,0.0011247743991548,0.0008890947857389,0.0008721959519415,0.0022085989864799,0.0011484233670373,-0.0026946009239592,-0.0001467010382833,0.0011419485739143,-0.0011977847685346,-0.0052015448609679,0.0085715979038612,-0.0029384458782601,0.001015294733069,-0.0378307316620554,-0.0050459091682326,-0.0057638142839172,0.0125034253616496,-0.0031498220636086,-0.0020496765388029,-0.00068568167437,0.0025379091660196,-0.0056902499129207,-0.0011776641399559,0.0006408603296786,-0.0010233712574958,-0.0014483243960516,-0.0002463827326598,-0.0010877588610741,-0.0014604946144497,-0.0003088224854937,-0.0005109090167332,0.0010257921604219,0.0010562854203935,0.0014702012334382,rand
29_30000_30,0.0013482041158071,0.0003975157858528,-0.0003095301906438,0.0016753406417899,0.0006011570151358,0.0019124207003693,0.0008445980890493,0.0005638354247765,-0.0015830022395504,-0.0021317479910361,-0.0027140471870466,-0.000720863681023,-0.0012181995298347,-0.0003833781710262,0.0021186717316135,0.000889005156498,0.0006888994798782,0.0093752328361055,0.00472087829927,0.0008067402977077,-0.0034471161757482,-0.0043153372748244,-0.0011207665034673,0.0031451029122107,-0.0081063055322431,-0.0147823133735269,0.016351544567793,0.0148526336268824,-0.0084276991627454,-0.0038985142777022,-0.0083974049187418,-0.0022650632600844,-0.0038325770809807,0.0008914469021351,-0.0232008121537474,-0.0024078200557452,-0.0055022930214438,0.0023557386215216,0.0003337533726793,-0.0010557349528239,0.0018002626143378,0.0005613876773704,0.0004267165393928,0.0005213101060034,0.0028612980745329,-0.0017174474540219,rand
