,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,mutation_n_comps
10_1500_30,0.0011755630045823,-0.000444956736405,-0.0010779266457531,0.0004377855288562,0.0012743627997757,0.0019427506554915,0.0005040595174623,0.0002385325942748,0.0001201872843094,-0.0086431911905299,-0.0294319979750749,-0.0093393034445209,-0.0022353386772251,0.0019128499698357,0.0020640898951477,0.0009418713683774,0.0003173466655575,0.0002198308188363,0.0032029998756149,0.0018328340576136,-0.001524109842289,-0.0108293203839468,0.0028306435476589,0.0025714555676421,-0.0017486263385884,-0.0176486175916497,0.0087312690066926,0.0019461478078215,0.0076393250336008,0.0016107454740627,0.004388726806611,0.0015128940116365,0.0042342524119285,-0.0069229053684568,-0.0025221537870018,-0.0028475901507951,0.0044785688107246,-0.0013026783084928,0.0004451115365651,4.625565965815509e-05,-0.0020294221843951,-0.0002522856559905,-0.0003005365991161,0.0026926640281656,0.0001174140465393,-0.0065529146054331,1
11_1500_30,0.0009850057559618,-0.0072654851328623,0.0037334236884069,0.0035088594999833,-0.0007121221217175,-0.0015546777529091,-0.0004929625175493,-0.0011264358339331,-0.0013917304810689,-0.0242111685899521,-0.0034218631679336,-0.0125828573085612,0.0002035851893894,-0.0006283072217294,0.0003456106808523,-0.0100728330431087,0.0007244893641004,-2.9334271722628566e-05,0.0048617900859885,0.0119247053392603,-0.0066462935026255,-0.0063449034425475,-0.0081289702089177,-0.0082671256556841,0.0012649649905513,-0.0077569075147007,0.0044082162296073,0.0001243344243043,0.0030302704976431,-0.0072800247553804,-0.0010172391288749,-0.0012794273404598,-0.0051885159179589,-0.0015224499363677,0.0056262754239095,0.0019162769037718,0.0008097571782387,0.0044952852743271,0.0041130783715627,-0.0016381486439044,0.0010104614939507,-0.0019643343251511,0.0037772050435139,0.0005880267496035,-0.0022966192406147,-0.0016044205148788,1
12_1500_30,0.0003064843506902,0.0021022567938446,0.0012088957275321,0.0016365847665575,-0.0016792370172924,-0.000884677507,-0.0006789764899282,-0.0001855331964906,0.0044741622668188,-0.0100072448823476,-0.0122315390665481,-0.0088818954625546,0.0013802881910887,0.0007950015846477,0.0022642194246326,0.0020923756874407,0.0014468915101023,0.0021473947878378,0.0036387830707278,0.0034819222953213,-0.0071112125025146,-0.0092495142633654,-0.0001334827500627,-0.0043340028352064,-0.0006670178857605,-0.0030650076174927,0.0037033022161266,0.0010583370027731,0.0038279711929826,-0.0032314793131819,0.0009472249523902,0.0028399587036333,0.0028517106106438,-0.0008902602738896,-0.0004808131678316,-0.0007332976957986,0.0042942434162471,0.0011541242935146,-3.513462206859383e-05,0.001357410109234,-0.0008763728076374,0.0022230114616035,-0.0011016162379108,0.0012488923746055,0.0014870271997052,-0.0112153219559887,1
13_1500_30,-0.000643988374176,-0.0013836137958778,-0.0006837453107909,-0.0002075934274979,-0.0006150070482659,-0.0010192781551443,-0.0011779243892429,-0.0001481669837502,-0.0001105152513045,0.0373872068804216,0.0036846103857033,0.0090750256746785,-0.0006390623082673,0.0005261088287944,-0.0012807611764145,0.0001982503206038,-0.0006148998387142,1.2143019317639606e-05,0.0002698369788319,0.0028635945344784,-0.0005042173943264,-0.0015636295289851,-0.0005231413593676,-0.0113744657698383,0.0032478707944598,-0.0086533286481961,-0.0094177973756918,-0.0004347706062715,-0.0023561157083481,-0.0047636926792699,-0.0046542556195788,0.0002061950466534,-0.0008431804640944,-0.0024187414987873,-0.0009648634396479,0.0038438242794709,-0.0234261417211515,-0.0001747265972858,-0.0014282170742471,-0.0009711006266794,-1.8070131218484214e-05,-0.0021039287678392,0.0008492167500374,-0.0005557148387431,-0.0012074650897244,-0.00708492057412,1
14_1500_30,0.0020975351720263,0.0043268123520075,-4.789940929051752e-05,0.0008243405209676,-0.0024203010324992,0.0035468645164209,0.0003944340843117,-0.0009388872871963,-0.0024851963682484,-0.0040034757918933,-0.0200499205879758,-0.0089428491378496,5.002351834213536e-05,0.000601243861882,-0.0003669592955828,0.00040593214543,0.00134689601087,0.0003323440598173,0.001675347174905,0.0081828482784926,-0.0032227972059509,-0.0076964197427214,0.0028254753183499,0.0016190628242947,0.0001085753585483,-0.0258600855511257,0.0081946249112076,-6.231964336032302e-05,0.0044058809131712,8.115699667098955e-05,0.0029324952178258,0.0010806641279179,0.0024162301009961,-0.0045640781849676,-0.0016511442433645,0.0004242186066399,0.0013114051325796,-1.3531808410842757e-05,-0.0006588754405293,3.458308143295851e-06,0.0002390255213648,-0.0001746332290178,0.0017639759224948,-0.0009155129230017,0.0005458133018918,-0.0138728688196277,1
15_1500_30,0.0006580333068578,-0.0004425162416238,-0.0015580132395851,0.0004514820962255,-0.0008166590744289,-0.0007153911280046,0.0002280332414582,2.381352080311505e-05,-0.0008497214540314,0.0268222268038333,0.0018876613185579,0.0028702780745795,0.0002767468685106,0.0010098323669388,0.0015390272708623,0.0026528209290533,0.0003526198918501,5.998087153225164e-05,0.0028165383251836,0.0038237121628064,-0.0034024245041355,-0.006221869844686,0.0014668121406016,-0.0096792050682322,0.0040360703821908,-0.0029777777406293,0.0051101209575642,-0.0008189202099997,-0.0008332845488186,-0.0037131729394841,-0.0015260147370797,-0.0007203517687821,-0.0005249185808819,-0.0058024705260751,0.0002548778068289,0.0037640974556245,-0.0101394726882458,-0.0005030006356901,-0.0010339684431895,-0.0009560269176865,0.0002073341015412,-0.0016449322643626,-0.0010062410233125,-0.0001835873719484,-0.0001369725624303,-0.0039819973774678,1
16_1500_30,-6.0787374485574114e-05,0.0011338092406157,-1.2833614685262976e-06,0.0011237346429011,0.0016468062150512,0.0004538230754901,-0.0004835949889848,-0.0002124615707509,0.0029723503825487,-0.0212745486439252,-0.014115727590312,-0.0132076677293803,0.0006795588941771,3.834207629015471e-05,0.0014799670291266,0.0009947978715664,0.0003564743431557,0.0002178918901649,0.0002380183014888,0.0034102591725539,-0.0007485943454739,-0.0049572636916526,0.0018079140169442,-0.0036956507523247,0.0016750625403527,-0.0065355764493275,0.0141335897584473,0.0029372218225603,0.0049002026786392,-0.0017428876695469,0.0022906372592658,-0.0001345619892226,0.0039234502514842,-0.0007714861582929,-0.0011595806283966,-0.0010340718364005,0.0047159264358829,0.0010936366953159,0.0001280116422317,0.0034896923651019,0.0006911712233922,-0.0001938804837138,0.0007164754427342,0.0005896465813041,0.0018793724381775,-0.0141613685435543,1
17_1500_30,-0.000653371301063,0.0001655836313711,-0.0020161404188215,-4.9298546176592974e-05,0.0001693871094674,-0.0006646999650279,-0.0004487580520267,-0.0023900425793997,-0.0003422831669953,0.0155637165956372,-0.000785788010622,0.0006856048960999,0.0001251185872924,0.0011248367386272,0.0008856740166928,0.0022391689424457,-0.0004606913177908,0.000188699369818,0.0017310755640482,0.0056144483734009,-0.0036150365642542,-0.0061358606737244,0.0007424194609066,-0.0096909414082404,0.0016791529564851,0.0057782207999151,-0.0035047995301959,0.0001059271573628,0.0010672386748094,0.0008530545172592,-0.0039910491273719,0.000106017113199,-0.000856990493484,-0.0079587897021473,-8.099150695676437e-05,0.0035200390866159,-0.0116853146594234,-0.0004433134166081,0.0003874088276692,-0.0015412857110989,-0.0028607090206545,-0.0012166637413217,-0.0017786769847155,0.0015328814431991,0.0004053325495335,-0.003634634054879,1
18_1500_30,0.0005271076205315,0.0003778349302703,0.0016101230806044,-0.0001723209232292,0.0018813936226394,-0.0002182632781348,0.0002782981409364,-0.0004924034560293,0.0059447360313626,-0.0173826791969675,0.0012914261571041,-0.0010205136099285,-0.002553281756939,0.0039676017887122,0.0023069896806076,0.0039399473452649,0.0011373043998856,0.0008239990069908,0.0004853906230058,0.0063119322751067,-0.0029646973433632,-0.0068741836451751,0.0045030316962675,-0.0173754004515206,0.0013506268247015,-0.02005946004596,0.0058988648188214,0.0010726868533782,0.0045389972869881,0.0024552276023324,0.0025835237934063,0.0014808032620078,0.0029643556217335,-0.0062998049889291,-0.000240030093309,-0.0044002763219293,0.005843340612182,0.0009195505979966,-0.0004538395189106,-7.164133735114817e-05,0.000647552847923,0.0028412214806093,-0.0002621736056076,-0.0004829001367264,-0.0007925422910899,-0.0052080369429918,1
19_1500_30,0.0017931480011346,-0.0013667518262203,-0.0003660675258622,-0.0027686783940748,-0.0022046747015062,-0.0015570113451249,-0.001063712906511,-0.002713581984354,-8.446909767139566e-05,0.0135163778810222,-0.0167114621043087,0.0060173446817945,-5.706827401515475e-05,0.0006437199911465,0.0018906653045459,0.0013269084575352,0.0009007243388192,-0.0005952453597456,0.0033819361910369,0.0100703927500015,-0.0032144168416053,-0.0082613630213358,0.0003279651189768,-0.0095510247285625,0.0007233441996393,0.0099823490255543,-0.001280000235266,-0.0016986905592118,0.0024698356989907,-0.0029762168731822,-0.000479222027902,-0.0003509736172643,-0.000862404055696,-0.0059701664155628,-0.000149488333487,-0.0009840208107043,-7.55472392752349e-05,-0.0004226090428211,0.0015128070099499,-0.0004454759679534,-0.0018270896537649,-0.0038104666921901,-0.0003423799268707,-0.0029702248486805,-3.1576217546900074e-05,-0.0023112451756293,1
20_1500_30,0.0012676086918537,0.0019449691184626,0.0004375901159817,0.0020537526496178,2.1857162631131548e-05,1.4235440481137611e-05,-0.0014535312509911,-0.0010695555509959,0.0044479604981564,-0.0246115519981721,-0.0044468195680533,-0.0052436073802489,-0.0002200503486192,0.0028810747052696,0.0030512147773232,0.0019914288318183,0.0001898795584576,0.0011177104770271,0.0009504197651191,0.0060717039232785,-0.0031600935358546,-0.0080382064896446,0.0021751305072988,-0.0120104569015471,-0.000327295156495,-0.0131742618846825,-0.0020033786340659,0.0025104149997046,0.0032960108871806,-0.002288324756812,0.0038156552062364,0.0055160109533477,0.0025186921096359,-0.0040894454385343,0.0007590167339364,-0.0017815627100927,0.0041776656039659,0.0016790974734549,-0.0005011362769308,0.0012699481010993,0.0001320246727804,0.0010732174919591,0.0029331529424566,-0.0006527594242041,0.0014727449998053,-0.0062416250396014,1
21_1500_30,0.0002678543491636,0.0008323823503967,-0.0006911585101172,0.0003056684177649,-0.0012960431393846,-0.0010527284960563,-0.0026023403832353,3.3921096017811475e-05,-0.0036852074487887,-0.0012661797614852,-0.0035946353056366,0.0054539309254389,0.000203315876061,-0.0001598595575318,0.0028012275356379,-0.0006313084035445,0.0036689335698394,0.0004516815366313,-0.0002215092361724,0.008091616138603,-0.001069366888589,-0.0110087454779827,0.0005628892262105,-0.004828555763937,0.0009129140982025,-3.961799314189329e-05,-0.0011224350948721,-0.0015432746499722,0.0019114362768329,-0.0034294898950813,-0.0017709119377046,0.0013660707440172,0.001713746708619,-0.0141163081793047,-0.0007357991041284,0.0020353776295289,0.0027695174821966,7.984525581301897e-05,0.000766416364503,0.0013515087763371,-0.0003415775095265,-0.0031478066594203,-1.1372826623901706e-05,-0.0011322000878418,0.0006004633387012,-0.0013317940859926,1
22_1500_30,-0.0022440949474746,0.0015675742608227,0.0003175082831454,-0.0006287160259421,0.0017078563884178,0.0014032091652336,0.0020790892321139,0.000320602543901,0.0025250404014477,-0.0206749587872352,-0.0047327023981393,-0.000858182610624,1.268319633752548e-05,0.0003467563488566,0.0006648776726037,0.004646269966405,-8.71566459532972e-06,7.783715587231672e-05,0.0020164136832476,0.006526947754901,-0.0038061674828965,-0.012062671050311,0.0014338421925799,0.0006344408394002,-0.0013370536617443,-0.0382889713746002,0.0083606878818607,0.0011671282701128,0.0051049515716771,0.0016889312469323,0.0061857211866988,0.0015306231462338,0.0044886751314174,-0.0083935610714298,-0.0015948692471584,-0.0016770613117334,0.0022852932400894,0.0005724972599205,0.0020150894640058,0.0018924278441804,-0.0014498560668305,0.0002847768976203,-0.0014652218039266,0.0004666592323499,0.0002354118618226,-0.0073236609532551,1
23_1500_30,0.000926544669262,-0.0008054088445497,-0.0003638207667753,-0.0005732715080348,-0.0015883638128584,0.00212466793927,0.001193886773548,0.0012537545822527,-0.0026951164441246,0.0084981044852378,-0.0037548637224937,0.0041841792421718,3.976323341380545e-06,0.0019227867424686,0.0017331874647235,0.0012176763614818,0.00116360935129,0.0006646221626528,0.0012275767316309,0.0080436161967196,-0.0044442294900313,-0.0072968095014305,-0.0010277522962213,-0.01388243006074,0.0003622987375461,-0.000419256100994,0.0123823668206746,-0.0014791670626464,0.0014769110201341,-0.0011979443720867,-0.0040391828229076,-0.001779267634339,-0.000618040344138,-0.0084265718395443,0.0001640895986526,-0.0028696264776223,-0.0026087865727152,-0.0009428336260505,0.0010034793103955,0.0019288723141116,7.270344272089273e-05,-0.0019465921276435,0.0035488508626167,-0.0035700027865824,-0.0050262056879959,-0.0029916560511491,1
24_1500_30,-0.0017645961655608,0.0004742138629034,0.000992867405196,-0.0011057145400303,-0.0001540877969338,-9.98805651106516e-05,-3.019365474214642e-05,0.0010408310750684,0.0034772736610277,0.0168268926811997,-0.0060419487679821,-0.0131025123040763,0.000611642565597,0.0032216365104826,0.003218019008133,0.0047532761847283,0.0020758119997564,0.0016457709839962,0.0024133985289705,0.0033619898587121,-0.0018068996851992,-0.005506905272645,0.0006930901466601,-0.0087174901260603,-0.0008645286298672,-0.0137152365226306,-0.0142599847403369,0.0018617251232402,0.00470449059412,-0.0029024776111785,0.0042428553276956,0.0004027771219392,0.0014476934162785,-0.0014747091632164,-0.0015374641654925,-0.0002169677212521,0.0050388175121914,-0.0004047719990338,0.0003511286591053,-0.0001684839254757,0.0010667980399115,0.0007724783212485,0.001059504866689,-0.0002518104797154,0.0027428431617912,-0.0118720329937769,2
25_1500_30,0.0006053707421818,-0.0015504484791079,0.0004004486571297,0.0026304672713299,-0.0012187769557583,-0.001076224978566,-0.0015950104817181,0.0047959003701922,-0.0013460059744285,0.0008864976885686,-0.0016934646291749,0.0004642677302959,0.0016208177457016,0.0009170580589724,0.0028733695254151,0.0020106462162674,4.738748957744048e-05,2.365671510398412e-05,0.0023505422671547,0.0040250148297831,-0.0028388095732475,-0.007014548627913,0.0114628567416451,-0.0104698155286325,0.0022095825330121,-0.0154940035958759,-0.0054929800059226,-0.0022479727751401,0.0042053695688618,-0.0040876961443849,0.0005198333199006,0.0011598619959754,0.0025749904860393,-0.0025805897670009,-0.0011495774068696,0.0031287433631427,-0.0011686415239798,0.0001686617408985,-0.0005655357189629,0.0001708685996261,0.0011167330913755,-0.0018167121662359,0.0002258473287899,-0.0015674408447802,0.0016868887838054,0.0003530261244609,2
26_1500_30,-0.0003152451828509,7.929784109387972e-05,0.0056983382913883,-0.000703708985151,0.0003585898231297,-0.0004605147401816,0.0019637724501661,0.0005317910918334,-0.0020711626906832,0.0036878719954123,0.0089287581566309,-0.0090704950577924,0.0011351633291223,0.0009096830414953,0.0005817189633601,0.0030012066309408,0.0024448581881307,0.0003848602641834,-0.0009970361091267,0.0109817879284983,-0.0094025646173224,-0.0094378581561855,0.0012652305761127,-0.0046369955519225,-0.00157470363611,-0.0233594685519315,-0.0196734793467815,0.0014796785043706,0.0055234713993871,-0.0005733698968709,0.0036491981055584,0.0013239753222664,-0.0145478128628722,-0.0050740209511606,-0.0020719032423232,-0.0004892249422856,0.0022972412897713,-0.0018088704663,0.0012589015235608,0.0023324078134641,-6.292820540104404e-05,0.0062967374914803,0.0002729021620702,0.0042909426800762,0.0003015752304791,-0.0052197919161267,2
27_1500_30,-0.0014018907185396,-0.0125593077707221,0.0013508481052991,-0.0003848999581658,-2.9082376853317548e-05,0.0011474285655697,-0.0010860188828346,0.0018911894676487,5.221540806923952e-05,-0.0061916519830257,-0.0229296762733645,0.0035103992863563,0.0001771902591068,0.0001638338881469,0.0005637824508974,-0.0063685864613251,-0.0105353648045826,0.0001698695526854,-5.058369473780173e-05,0.0149178623319636,-0.0009418112208019,-0.0084920322691658,0.003140034876666,-0.0157638519879504,0.0045857801528795,-0.0129995114292354,-0.0173015767096799,-0.0015561533204104,0.0268439803012029,-0.0081260129111992,-0.0018209241471547,0.0008820675108521,0.013269193134888,-0.0062080765288312,-0.005692508574467,0.0065129962252759,0.0040784742991737,-0.0053809789541919,-0.0031227356749363,0.0022973524349642,3.2147751684715695e-05,-0.000992708191956,0.0063472878165575,-0.0073380225048024,0.0033476646146883,-0.0012966317028343,2
28_1500_30,0.0004323852777719,0.0009366548161744,-0.0004195741234566,-0.0017518793898864,0.0014682123681551,0.0001850407471409,0.0022920115550829,0.0007164415160884,0.0051100126009447,-0.019262044791118,-0.014975322568269,-0.0065810135545801,0.0008205963260797,0.0004820215769042,0.0036435523648364,-0.0012804388004421,0.0016208147515507,0.0019274150149246,0.0022604336121071,0.0098452693266009,-0.0057555070360851,-0.0120574777846634,-0.001220864673143,-0.0174984571121138,-0.0015331456419228,-0.0229831735468553,0.0007109049995885,0.001939637234814,0.0059720260840116,-0.0003786184672437,0.005993762475743,0.0048249669725817,0.0004398708674023,-0.0022888958343154,0.005339639133051,0.0011312787254322,0.0042317581701874,0.0004757844316556,-0.0006062587405432,0.0040728751402934,0.0008124956865971,0.0016403652838781,0.0014242564199451,-0.0006772780027037,-0.0004519747790522,-0.0122498847286075,2
29_1500_30,-0.0056936256661758,0.0011127616473026,-0.0005874044824085,-0.0014315284278077,-0.0009259292193172,-0.0028615970641344,-0.0010377605416632,0.006150087824248,0.0008718908201578,1.729807576474722e-05,0.0078380301446922,0.0085222575401456,0.0010409555531393,0.0002063252698255,0.0063009775628478,0.0019362579363344,-0.0001901613352407,0.0025967779346788,0.0048845219818928,0.0075673163009291,-0.0039508694061145,-0.0078431493047838,0.002334543821898,-0.0124580319076316,0.0014725072970136,-0.0185949902340376,-0.0115607073042569,-0.0006341223794994,0.0051081156087862,-0.0031285067494967,-0.0007919592216178,0.0010728357912008,1.11239365201603e-05,-0.0045094737191198,-2.1328726520618974e-05,0.0001335943832369,0.0015435635985618,-0.0001388513525126,0.0003306770547876,0.001334071223031,-0.0004305301800635,-0.0013334868802109,0.002850880831553,-0.0013130748992359,-0.0018035931314513,-0.0018064581303574,2
