,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,adaptation_method
10_500_5,0.0002856472024658,-0.0001061949730501,-0.0003774038186931,-0.0001276794325547,-0.0001928343186467,-0.0005668791667645,0.0002101455253613,0.0012294865559749,-0.0090304917110581,0.0179268769064263,-0.0115785034953522,-0.0011649351796295,-0.0001438144591605,-0.0004548787506543,0.0020764268744774,0.0016916947214211,0.0005836246530041,-0.0001612108597032,0.0013649822509984,0.0025943877489147,-0.001830191027038,-0.0040901973728799,0.0010758900270248,-0.0056001702937307,-0.0015589864631182,0.011903350301953,-0.0030886682399904,-0.0001920485113114,-0.0006184621334073,0.0010506644561356,-0.0025762596714361,-0.0011138315430609,-0.0023876281605734,-0.0002603380408177,-0.0004162026337551,-0.0003100941095241,-0.0036118052153901,-0.0004009615744453,-0.0005524815328735,-0.0004061888127131,0.0003318433829936,8.068290606630517e-05,-0.00085493672045,3.4710251480168705e-05,0.000543479955284,-0.0065146059348175,jDE
11_500_5,-0.0012062288364459,-0.0015966473180757,-0.0001327499427987,-0.0010953322591229,-0.0007566651590067,-0.0009845357270955,-0.000589035828701,-0.0005463714320333,-0.0027945229750601,0.0164545402367274,0.0033882754978094,0.0245795741068499,0.0004148194210305,0.001661259073675,0.0007055184399009,0.0009801545160331,0.0004315688179918,0.0001567318091999,0.0016023938381317,0.0006211324830432,-0.0030201135509689,-0.0038792831754658,0.0019818116623268,-0.0046752035853406,-0.0011627994386534,-0.0267993283429284,0.0001879875990563,0.0051315472213039,-0.008409743284277,-0.0051048205850688,-0.0051621916117895,-0.0040853523253124,-0.003563971242731,-0.0015256342996112,-0.0048045692668002,0.002937010724255,-0.0053159923957132,-0.0003903262901869,-0.0010730570237997,-0.0013775524741152,-0.0002494896033967,-0.0006024550045991,-0.0013816086636133,-0.001262321470953,0.0002166889163715,0.0045317670709398,jDE
12_500_5,0.0002189882054377,-0.0002180922810153,-0.0001404831749807,0.000473708396401,-0.0001142229007627,2.17936357799202e-05,-0.0002554932424516,-0.0003627599210182,-0.0042499483852941,0.0240568661211777,-0.029499445662477,0.0025386028969133,-0.0005547911131138,-0.0004768203918224,0.0037257082624143,0.001712034761826,-0.0002633380573927,-3.40990812090178e-05,0.0023380386214572,0.0022861473116041,0.0005762941196676,-0.0017434571815722,0.0013706791368907,-0.004656899849429,-0.0006122483311203,0.0174960415475403,-0.0027644744996328,0.0002460671191569,-0.0014085633387144,0.0006644039840096,-0.0001266321458852,-0.0027727710663672,0.0009012052372219,7.295444533939408e-05,0.0008389447729994,0.0010412972492658,-0.0036679620660464,-0.0002817529272661,-0.0001643006351139,-0.0025269740350552,-0.0005418073499525,-0.0007799461520415,-0.0010975250085128,-0.0009463561676973,0.0002586023072165,-0.007349008864318,N
13_500_5,-0.0013029672462624,-0.00136170965693,-0.0016642118600931,-0.0058754478882887,-0.0022426577828156,-0.008408113753479,-0.0001810232232427,-0.0045093122294367,-0.0011043476022251,0.0140751711777913,0.0227421916815743,0.0065025155499064,-0.0007936236929478,-0.0003053261999015,0.0008615714638076,-0.0030564711155586,-0.0009228288437777,-0.0033275962118981,-0.002563205865702,0.0023298756515712,0.0111853286509639,-0.004504706727103,-0.0021830187417675,-0.0196619649188774,-0.0013850972120617,-0.019796350736892,-0.0072499547600036,0.0055195927462335,-0.0012239599753461,-0.0036112074945528,-0.0050743806221224,-0.0083218587909462,-0.0032994350981461,0.0032637571178207,-0.0045039011108507,0.0018293402244675,0.0028412216362623,-0.0018518841150069,-0.0037334143798492,0.0008393959009852,0.0024845960212394,-0.0019987927439297,-0.0031152628365838,-0.0012710883371645,-0.0015092675610956,0.0002184746446912,N
14_500_5,-0.0003613745101259,-2.71080948716594e-05,-0.000249166432877,0.0008131899917658,-0.0005675595720195,-0.0015691167385723,-0.0007626634801146,-0.0003437370633984,-0.0034554314445687,0.0268154488223923,-0.0385408578095779,0.0029041419538761,-0.0002906183233084,-0.0007845984810759,0.0030563616483155,0.0033492595879817,-0.0005363245634891,-0.0007504987337159,0.0045758953247885,0.0026799680937429,0.0001095815001812,-0.0013074872062704,0.0007665465206562,-0.0082880350380138,-0.0008150054095485,0.0152212955921514,-0.0004434371768688,-0.0001321281960117,-0.0006223694457295,0.0014783955581722,0.0004719736770254,-0.0010940761057272,-0.0030427595983786,-0.0004860988734849,-0.0004881736140379,0.0005040424617037,-0.0024874358601393,0.0001817422552611,0.0014112161575469,0.0001430097826691,6.942453723277211e-05,-0.000627436986358,-0.0009086731623613,9.448496566167391e-05,-0.0003397806457079,-0.0066701630254549,shade
15_500_5,-0.002345269680539,-0.0032037893654923,-0.0003496892592834,-0.00073845728842,-0.0011703914614396,-0.0026258304016821,-0.0010103838489866,0.0005508428223927,0.0026148488088779,-0.0085396805201644,0.0078894802108307,0.0031941620115939,0.0006327771745438,0.0003257038438422,0.0009883567207038,0.0003644579722355,0.0003238297058517,0.0005963126046553,0.0034233592728438,0.0032952473836294,-0.0029213571750933,-0.0052193140855577,-0.0085254552682842,-0.0008225375017544,-0.0001615675181858,-0.0048420830550702,0.0020864641192622,-0.0040407700124749,0.0032539507293424,-0.0037253609829725,-0.0026355424691847,0.0007482317776381,-0.004392030558469,0.000667335238126,-0.0035668736193126,0.0013630539045733,-0.0026409202845504,0.0041572104049041,-0.0026921927663611,-0.0013943798702616,-0.0027941243280738,-0.0013328750518608,-0.002726167597986,-0.0022746724246521,0.0038453965326256,-0.0012016382602267,shade
16_500_5,-0.0001032516313826,-0.000665616120571,-0.0002982175170346,0.0008293967718537,-0.00155481903251,-0.0011494212453353,-0.0001092061367011,0.0004050439116882,-0.0071314056180779,0.0201468906854944,-0.023697946006345,0.0015667995872355,-1.2276272103873126e-05,-0.0006891258072527,0.0009035535340648,0.0027030438087511,-0.0005472175914634,-0.000449450900459,0.003623778141128,0.001878739962869,0.0005670629369136,-0.0044059016795101,0.0010633434674921,-0.0041587101635365,-0.0008237294763297,0.0074136094358166,0.0105606504951467,0.0008370250608218,-0.0005540459727356,5.496945463375785e-05,0.0001921230242841,-0.0035384212994724,-0.001251180253197,-3.0140190963899183e-05,0.0032062631051307,0.0008071218724575,-0.0035691152356852,0.0007244734438712,-0.0015704194818909,-0.0004036761032398,0.000754641586385,-0.0024721227623223,-0.0007460600809642,0.0003809806544973,0.0001379166053985,-0.0082229363650346,jDE
17_500_5,-0.0023485676758191,-0.0090087012530289,-0.0032302760547699,-0.0006782990690161,-0.0026055209656087,-0.00188901678343,-0.0006053888003291,0.0006177589727694,-0.0094783874676365,0.0209911565454921,0.0252897062484456,0.007191130919465,0.0011652886293544,0.0010812250583859,0.0021038328332497,0.0008977818910415,-0.0012241748780371,-0.0006095983542408,-0.000317728065101,-0.0038754741134794,-0.0055448889844417,-0.0031795887129513,0.0004915286918465,0.0013467945319332,-0.0022371147273535,-0.0129604424220229,0.0064758602405001,-0.0067572847768031,0.0058402387292424,-0.0102120364938748,-0.013792531695995,-0.0013694894337426,-0.0033283024477234,-0.0001438239192576,-0.0024785415097617,0.001803442036415,0.0005214313980266,-0.0026572277212214,-0.0006521066256801,0.0008508049853242,-0.0028526902698505,-0.0035828120307492,-0.0034959486885319,-0.0015676548897188,0.0070469204708256,0.0034711917690716,jDE
18_500_5,-0.0020878752130447,-0.0003948851101107,-0.0011386628908017,0.0004991372017156,-6.10835172394938e-05,-0.0002011689417827,0.000831182920639,0.0004427874078494,-0.0036306565135377,0.0021684185807563,-0.03108081514017,0.0022748580255081,-2.717938462624031e-05,3.0704923392209565e-06,0.0047350182134692,0.0020513436438719,-0.0004332651052001,-0.0014960735812262,0.0031225784198806,0.0033603366417323,0.0022781774792652,-0.0006260135934524,0.002407501518078,0.0016289570403294,0.0001401036342967,0.0099104069777356,0.0050441545624211,0.0014002503733899,0.0007366935435292,0.0027751752939831,-0.0048192606469244,-0.0001727824853335,0.0013685180485182,-5.333128751974346e-05,0.0017882975325952,0.0008517874522641,-0.0042925469646833,-0.0013979600567199,5.025747083215385e-06,-0.001006780532631,-0.0020294303699443,0.0001612453417679,-0.001194423834091,0.0006478781755369,-0.0005129247125695,-0.005811358284318,N
19_500_5,-0.0011355440716933,-0.0047683382522381,0.0026102058061908,0.0014316725667174,0.0032099378078472,-0.0005045249081112,-0.0015340833685426,-0.0018497669548583,0.0046839415938584,-0.0003595941859192,0.0151983467213481,0.0050006372042753,-0.0003474232354957,0.0001543931191007,0.0012678487012519,-0.003015414798888,-0.0003385819147899,-0.0024739711364499,-0.0044028873809091,-0.0027011531930599,-0.000194110462285,-0.0083791456694825,-0.000217313101855,-0.0005942971110683,-0.0035514005037468,-0.0103694346162119,-0.0026978749750742,0.0006254691645333,0.0013667127673815,-0.005981113966837,-0.0096672244841218,0.001261740344886,0.0018328148677308,-0.0004327304636823,-0.0094805590185515,0.0006970062256364,-0.0095547715460333,0.0014786744388752,-0.0014845980948998,0.0029898187687918,-0.0035905187944179,0.0009032940988855,0.0001147962267527,-0.0005452426369469,-0.0024350108815013,-0.0017784496774534,N
20_500_5,0.0001324503090361,-0.0018553642683169,-7.968592732253482e-05,0.0003407204550545,-0.0018807706770326,-0.0008938856098778,0.0003011642895991,0.0012859482395743,-0.0059216275981516,0.000197935916723,-0.0214341617661696,0.0021447308234066,-0.0006370581717253,-0.000809818823567,0.0053151262330035,0.0026622230972191,-0.0010683895420599,-6.719298850286019e-05,0.0018561606783905,0.0028008315996803,-0.0007869021964892,-0.0008744763828892,0.0016798607219904,0.0054003069970081,-0.0007812831953645,0.0106154684990253,0.0023897558892305,0.0019457517446456,-0.0010105447788571,-9.343972453718666e-05,-0.0023388098877876,-0.0016345951056901,-0.000835543249409,-0.0003941772136886,5.510948258470206e-05,0.0023096016583133,-0.0001252593619619,0.0003839576032669,-0.0015385737787201,-0.0002912078940782,-0.0012897617045329,-0.0002378647950839,-0.0014244096951899,0.000135673763886,-3.042515124104792e-05,-0.0074117458737724,shade
21_500_5,-0.0024202531849315,0.002501996841248,-0.0026339910729976,0.0001553426561576,-0.0013326964841303,-0.0031205259507081,0.0017764719191048,-0.0014115426183416,-0.0010565547826448,0.0069400906715726,0.0204609737608045,-0.007135625271745,-0.0015002692564327,0.0003609725639185,-0.0016128812967907,-0.0040663676138091,-0.0010171658207566,0.0001081362003509,-0.0005654783682221,0.0059235624088537,-0.0006863011022059,-0.0091764906459749,-0.0014935053562577,0.0009117462622136,0.0004047863140513,-0.0003089163813728,-0.0039508998704472,-0.0068248420318042,0.0007288788187305,-0.0097904303344471,-0.0029858784153531,-0.0082884633819901,0.0034976755306595,-0.0014895986661979,-0.0016491638781291,-0.0014284717121764,-0.0104729681691192,-0.0004080211616244,0.0040730708670667,0.0006885348471809,-0.0003342508970374,-0.0018485006461811,0.0004860993148959,-0.0007293587707473,-0.0015003964501497,-0.0004022560138209,shade
22_500_5,5.908006885247417e-05,-5.195113492220585e-05,-3.995412161052758e-05,-0.0003293352904094,0.0003414033572508,0.0008549536606852,-0.0007049033573711,-0.0007246354692253,-0.0066901487623078,0.0208955564644874,-0.0207075151191771,0.0027547482947831,-0.000174933360558,-0.0013127952380292,0.0042815205410585,0.0018381776606163,-0.0007941938394571,-0.000282289935441,0.0034871223153303,-0.0006393489973913,-0.0014004811147975,-0.0039327083767686,0.004681336080963,-0.0036416534172545,-0.0022303631630286,0.0072789300956053,0.0059584220626229,-0.0002678244049352,-0.0005509965077201,0.0029556082539414,-0.0005382404214539,-0.0021190834546575,0.0033955563871554,-0.000114515551775,-0.0002685746498809,-0.0003563704491117,-0.0020061384408368,-0.0019807121623263,-0.0002039296761143,-3.50189255589275e-05,0.0004092836923676,-0.0003438329082029,-0.0008853659541007,-0.0003613024229464,-0.0002932879078217,-0.0054787464231229,jDE
23_500_5,-0.0014025498006943,-0.0014996671801782,0.0063102672728857,0.0001586155749428,0.0026557375437881,0.0009571526958918,0.0011834155423994,-0.0026221149757046,-0.000825621138661,0.0054180357158904,0.0272311759612108,-0.0019027519871344,-0.0024200139167342,-0.0009647399230416,0.001813657133507,0.000981295776617,-0.0003482674305199,-0.0002772420126919,-0.0030622391175087,0.0018253348533698,-0.0018089471033929,-0.0082742701492751,-0.009626083277741,-0.0063277475994502,-0.0016844976662271,-0.0153890054943687,0.0001792054944665,-0.0015538050596675,0.0013035096884197,-0.0087956949099925,-0.0038184249470669,-0.0062663002855147,0.0012476529390147,0.0015349616896537,-0.0074010123979256,0.0001767578776915,-0.0055173075493791,-0.0021552520360414,-0.0024721204790173,0.0010586669226147,-0.0079758817252063,0.0045880844413192,0.0011864559197363,-0.0008890088281015,0.0004205962620167,-0.000499561228331,jDE
24_500_5,0.0003369314242049,-0.0001097595242319,-0.0004518150705144,0.0001106378139522,-0.0003886902857747,-0.0012933673391742,-0.000460295231866,0.0010096576630873,-0.002395661011226,0.0343336785036352,-0.0184498349591905,-0.0002185312276789,-0.0003493600286255,0.0001365027025467,0.0001220177000552,0.0014367420078612,-0.0009972477146924,-0.0002991928426967,0.0014321699373076,0.0010729819555999,-0.0001926275268533,-0.0031122345762592,0.000632081675225,-0.0057958392297263,-0.001671008269877,0.0014686586218528,-0.0017230992705565,-0.001485308419273,0.0001821090295067,0.0008325747168411,-0.0019213305124428,-0.003675784672267,0.0003224515524046,-1.3669199130540767e-05,0.0011610853277721,0.0017999924278532,-0.0001328748872888,-0.0007426936143701,0.0005192565700315,-2.9804567553344617e-05,0.0013168297384012,0.0002008492286013,-0.0005773605790962,5.406786386619685e-05,0.0002347940159583,-0.0092941660961651,N
25_500_5,-0.0018858264847098,0.0002568540309321,-0.0006852627661452,-0.0009120024586919,-0.000571463375876,-0.0014847512922759,-0.0002125651770756,-0.0002839446309422,-0.0053026865058097,0.0252151041547115,0.0071966597811825,0.0242673488175969,-0.0001273756641895,0.0009731356272311,0.0003686469141115,0.0037901117468066,0.0022065207797605,-0.000419612225739,0.0017351586274272,0.0051649616044159,-0.0016583222573081,-0.0030286367793858,-0.0059077307591959,-0.0054622268886048,-0.0014433800938425,-0.0299247376052918,-0.0005024059196593,0.0027920554220357,-0.0131186780502423,-0.0014792334403835,-0.0049289775558149,-0.0076529474121821,-0.0011594064683551,-0.0014570976667211,-0.0122555498597176,0.0047122948671345,-0.0063485748620717,-0.0023835008826011,-0.0005890714902673,-0.0001329265612461,0.0003777030455562,-0.0005710503479088,-0.000642014320822,-0.0001532398235454,-0.0010079036743975,0.0004409282053195,N
26_500_5,-0.000264945545415,0.0002650242604504,0.0001619570366352,0.0007132481532088,-0.0004589101978729,-0.0004980749790514,-8.533965403586747e-05,0.000350094445222,-0.0073205334120316,0.0209606669948098,-0.0210746329267444,-0.0005382379267528,-5.2614939321220376e-05,2.892785250427463e-06,9.612731982928122e-06,0.0036108826461905,-0.0008187640312247,-0.0003117880764366,0.0013362742658338,-0.0006485582821615,-0.0005025764888948,-0.0010783519220759,0.0040278597047784,0.0044027760506454,-0.0006177447569084,0.0036114616965875,-0.0025349938901212,0.0014374705945827,0.0002463913450307,0.0002821986121757,-0.0001902700702889,0.0004350295037374,0.0008512306784152,0.000298734824904,-0.0007231963503122,-0.0001305789670176,-0.0011241625308645,-0.0005624191191279,0.0006980711051846,-0.0010886678704637,-0.0003802234264432,-4.800405991304024e-05,-0.0011998663722994,6.852801400685094e-05,0.0003926844195952,-0.0090338507046232,shade
27_500_5,-0.0014213193745312,-0.0012110078219033,8.540849205358168e-06,-0.0009703472502957,0.0002599575063964,-0.0007267787245371,-0.0003709681592468,-0.0019897026676255,-0.0002010947181011,0.0301027526760187,0.0070760269322665,0.0113870974545895,-0.0002108379876041,-0.0002031246013916,0.0039599847795415,0.0059487126452776,-0.0005095449244103,0.000434214341652,0.0007222468280003,0.0016189433833144,0.001061165761207,-0.0008280432392474,5.577399061443625e-06,-0.003665748482837,-0.0002491609742455,-0.0409678712837861,0.0011353001237383,0.004600391322152,-0.009001808856794,-0.0011294300327898,-0.008241143392317,-0.0088429092572038,-0.0062437284403864,-0.0024242914195472,-0.0075768221784042,0.0041037960315775,-0.0050833524604111,-0.0008509997308837,-0.000532082531387,5.51493672170889e-05,0.000250836508682,-0.0016585011576221,-0.0006476372095855,-0.0022672740602614,0.0003013751693698,0.0045496022268659,shade
28_500_5,0.0004575249988243,-0.0002810228552798,-0.001007557211406,-0.0001732040758779,-0.0001075725429858,-0.0001105992220372,0.0001298055792553,0.0006196173171616,-0.003990788525522,0.0199425708026677,-0.027462229882491,0.0052000428216673,0.0009277257394229,-0.001696225015334,0.001559572235032,0.0008168528880116,-0.0004667818820332,-0.0003309207190781,0.0013742767466949,0.0010509512849921,-0.0005467732598379,-0.0001614379594209,0.0021297714040445,0.0011862380914495,-0.0027136742148618,0.0067833690123729,0.0011996598736864,0.0016185726786466,-0.0001231455694474,0.0015356577100655,-0.0032139188239892,-0.0043585396353362,-0.0010814999009913,0.0001321678318518,-0.002008948633732,0.0003050233384061,5.053433962828727e-05,-0.0012162177792279,-1.9129259250992475e-05,-0.0001123703295482,-0.0013037356283176,-9.45898559484994e-05,-0.0001498550743799,0.0011497882075355,-0.0002153446928483,-0.0068889320154504,jDE
29_500_5,-0.001545315452396,-0.000154971615254,-0.0003092872819714,-0.000945362402851,-0.0003398526285826,-0.0018264866361813,-0.000213324616445,-5.999078866093935e-05,5.270997386833931e-05,0.0263665242365533,0.0070999928306087,0.0182723238210389,-0.0001073152699505,-0.0005359182737636,0.0030675749722876,0.0016508102889194,0.000306443436739,0.0007540011513881,0.0010005615705014,0.0019979707703128,-0.0002872699785519,-0.0022459374484148,-0.0102644231821599,-0.0047275507192574,0.0007525423892793,-0.0244153273363359,-0.0026381198811087,0.0034849028164081,-0.0090915768924906,-0.0039393092988515,-0.0091893734613427,-0.0049797106869572,-0.0021436404652077,-0.0005883044663776,-0.0037230018543033,0.0051728299637279,-0.0044954796027909,0.00133639021084,-0.0010895592516614,-0.0005157913751303,-6.313334249139385e-05,-0.0005768169336233,4.61036457343906e-05,-0.000263325831425,0.0002893301932526,-9.55524465659043e-05,jDE
