,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,adaptation_method
10_3000_30,0.0013034631939562,0.0023666729718835,0.0006542651192193,0.0006270579400001,-0.0006078301596605,-0.0002523809138795,0.0018561099167388,0.0008955799623433,0.0032953390559331,-0.005764175663592,0.0002496325187435,-0.0110825975210286,-0.0016349153005292,0.0026362734589424,0.0014989180299713,0.0045981756245592,0.0011096884121158,0.0014665529030958,0.001445124889484,0.0043350121249998,-0.0050882014851794,-0.0122343252950107,0.0006184231600065,-0.0105429615577824,-0.002057164097663,-0.0190213567120459,-0.0091376996964055,0.0013491771850752,0.0042138787776602,-0.0010498863709502,0.0049849739319097,0.0014623915764029,-0.0004482001770177,-0.0042285886339952,0.000238338986976,-0.0011244734357794,0.0069067272532723,0.0005512199800536,0.0001252466588079,-0.0008595909181999,0.0006681562730633,0.0035119027614195,0.0023515530288803,-0.0013369123029081,0.0002559754637675,-0.0078262386662439,jDE
11_3000_30,-0.0007505220141168,-0.0001375185037877,-0.000369434406119,0.0011748011836792,-0.000328517455766,-0.0001629342852368,0.0001145417734084,-0.0001628334015911,-0.0002531726602967,0.0195884711943643,-0.0074542998021889,-0.0042159149621535,-0.0015707869633179,-0.0011331113596341,-0.0010417179792819,-0.001745120085158,-0.0012387161037061,-0.0007064831883507,0.0005794948795121,-0.0022853495745923,-0.0008067840952231,-0.0165695604775012,0.003570043186388,-0.003581364253649,0.0042760699391334,-0.0100810758892463,0.0285754186196269,0.0010983960560067,0.0201245241731288,-0.0062565278862807,-0.0043340650430915,-0.0004642758712979,-0.0022712741882443,-0.0030724275937577,-0.0078661815960583,-0.0018084378447734,-0.0188269493880291,-0.0009785637696822,0.0001870200957548,-0.0001940816720359,0.0002582955380659,0.0001024743679196,-0.0002330531634966,0.0002777760708382,-0.0014319722449606,-0.0017154666572616,jDE
12_3000_30,-3.706189390188029e-05,-0.0004138028288084,-0.0010279248474909,-0.0011992812562021,-0.001237530398498,0.0023300903021105,-0.0004788196643415,0.0007530835251509,-0.0027101941984738,0.0030803788867608,0.0058597927666836,0.0006972573630024,-3.943712693790725e-05,0.0025669156953149,0.0045161573605595,0.003747529889317,0.0020379752570531,0.0010216471145715,0.0004451802419491,0.0059161872034033,-0.0048921848789061,-0.0045971020991803,0.000992688520245,0.0007511699291995,0.0005599242297,-0.0175737532997362,-0.0076091994040769,0.0003775349281267,0.0079273723515725,0.0010876852293988,-0.0014270949389374,0.0001374745767356,-0.0009201163024549,-0.0097764778796782,-0.0014368496096864,-0.0019466270022732,0.004770858394888,-0.0012741182009885,9.177868795256333e-05,0.0011844333694232,0.000318284871301,0.0006172434709866,0.0004396052136153,-0.0004613665943517,-0.0007605756594686,-0.008435801677959,N
13_3000_30,-0.0010050092049498,-0.0010559241469626,-0.0001282408311634,0.0008212313452165,-0.0013924048913511,-0.0009580671120337,-0.0006993316423195,-7.101444039607629e-05,-2.728156771108492e-05,0.0197178194412657,0.0055978127430285,0.0070268375884114,0.0005882953254385,0.0013838603689,0.0056892966919413,0.0035476323754063,-0.0006872871761035,-5.678928567421717e-06,0.0056115516403728,0.0040885476011701,-0.0054422489852046,-0.0036127794003971,0.001773102035788,-0.0054233889277894,0.0038901251595373,-0.0214435305225927,-0.0021761624345477,0.0001662618027059,0.0009067612138205,-0.0054102863778083,-0.0008887674617847,0.001752004030924,-0.0007413988705181,-0.0040554460123747,-0.0021791832818927,0.0027445104100748,-0.00780546691038,0.0001689865374574,-0.0004500284391764,-4.035276771812593e-05,0.0002338590938018,-0.001459143864957,-0.0016344675316476,0.0001346968187618,-0.000412421522448,-0.0034315090486296,N
14_3000_30,-0.0025584420634159,0.0004823915594272,0.0002718791691059,-0.0022391053019123,-0.0011724376204571,-0.0007378469395406,-0.0006442611953454,0.0017723024472636,0.003056855310593,0.0035573859384009,-0.0085095856439157,-0.0076541841938101,0.0010832069058634,0.0003001861691689,0.0012289799813599,-0.0003821829326559,0.0007715989962319,0.0004403956957491,0.0004208348511154,0.0031626690987105,-0.0040227125122837,-0.0069637822725083,0.0015018518826841,-0.00586421817645,0.0005949438146887,-0.0142212163565411,0.0045011903395077,0.0007889320563583,0.0046530763627844,-0.0029529252595319,0.0016617436816421,0.0023730332378089,1.650049190567969e-05,-0.0098435495166796,0.0007930243015743,-5.410499564895739e-05,0.0056186559662577,-0.0010601301154376,0.0027889848486903,0.000730921540074,1.4031996290335557e-05,-0.0011677089744316,0.0001208241655735,0.0015670792503851,-6.528065230596579e-05,-0.0081982424120182,shade
15_3000_30,0.0003530897960669,-0.0003262974681511,-0.0011642645598142,-0.0014380673278,-0.0009658153978374,-0.0015194150098332,-0.0011691136481348,0.0014742983826294,-0.0013290408672076,0.0032312832101628,0.0072200253968529,0.0089580492806338,2.95428458932893e-05,0.0008304642607317,0.0059449357897791,0.002610905091036,0.0010562310578653,-0.0009827202322503,0.0017348521991909,0.0073662946347445,-0.0058649828010258,-0.0060240861669081,0.0039544768982075,-0.006561966554024,0.0037680391542863,-0.0357359544633605,0.0113368972368983,0.0021211058791094,0.0095473332199386,-0.0037829261130131,-0.0011963725212203,-0.0008321764456386,-0.0003758196953817,-0.0062210960737654,-0.0017382359574414,0.0043743230801971,-0.00538670925906,-0.0020225456080501,-0.0016069006993902,-0.0007373044560653,0.0002786864801103,-0.0006812194131726,-0.0033537941505812,0.0001336857341162,-0.0007536674890262,-0.0002118798139572,shade
16_3000_30,0.0012258167092108,-0.0008730092236746,-0.0001814029267148,-0.0008938018359233,0.0014370478988921,-0.0004677667398206,0.0001297356622019,0.0001288602162018,0.0020563828658968,-0.0004736086830882,-0.0049582972116799,-0.0089824987902719,0.0017634387998063,0.0003983539465834,0.0026061392226276,-0.0009426262833263,0.0018714607909767,0.001886673793591,0.0005394855808427,0.0097986345884214,-0.0116196563073455,-0.016705813151625,0.00124460448646,-0.0227696301980724,-0.0013147549968423,-0.0096063864189968,0.0054640073991567,0.0004692889012266,0.0051069031556606,-0.006482510527869,0.0029058482925754,0.0004675826652893,-0.0024881438314218,-0.0011044911063774,0.0006847055224721,-0.0003376866139658,0.0066186406911863,0.0005173565860037,-0.000530759313482,-0.0005194439346924,-0.0020104740084837,-0.0003508780349602,0.0005396984533707,-1.7398918112262714e-05,0.000638692050005,-0.0098083167835364,jDE
17_3000_30,-0.00017505801121,-0.0002908784891455,-0.0004207800163408,0.000773028572216,-0.0013380116970502,-0.0004807171218967,-0.0003290494393498,0.0003909551629818,-0.0011049524825383,-0.000550691337985,0.0088020288614371,0.0086831833343023,-0.0001892599516399,0.0011481822623898,0.0067272617329658,0.006517313383155,-0.0003587068182487,-0.0004319603494922,0.004327895686185,0.0064478599152029,-0.0054869057068245,-0.0045487267437594,0.0035239815692974,-0.0082854585918729,0.003357203722269,-0.0157450249881419,-0.0012773885936549,-7.464803244418653e-05,0.0018620003183168,-0.0037320012348069,-0.0022801549419336,0.0003605694075002,0.0006275330495245,-0.0052599741708149,-0.0021229500880468,0.0029602258431792,-0.0064677012201733,-0.0005004329490062,-0.0002790453041668,-0.0004873795353773,0.0003429591518335,-0.000663550454435,-0.0002819662305675,0.000234344505765,2.3077529376666024e-05,-0.0026577028918332,jDE
18_3000_30,-0.0020473117211929,-0.0005213903817919,0.0019095354998433,0.0027191044454147,-0.0003563724672741,0.0029970075377382,0.0022221128803334,0.0045657852255044,0.0028651986778551,-0.0040328533289692,-0.0018729584186645,-0.0043816403296213,0.0009046594318235,0.0006272871542951,-0.0010822361985366,0.0012921676135182,0.0017011683917426,0.000957631549428,0.0031413541260918,0.0054140385035232,-0.0050379159077875,-0.013471018319006,-0.001246494887264,-0.0146836444260104,-0.0013408191441977,-0.0223836078929067,-0.0058752500883626,0.0007690316245514,0.0049820103229827,-0.0001319043460762,0.0039367790701566,-0.0002116880796897,0.0010648387659591,-0.0051607587408858,-0.0014441022237717,-0.00359351537085,0.0031599726923943,-0.00116647772221,0.0001373437043839,0.0001383040900269,0.0014740691640588,0.0012894763402743,0.0024391186169331,-0.002108164859124,0.000330353286006,-0.0083183437179782,N
19_3000_30,-0.00055004283927,-0.0001001828325861,-0.000269939116177,6.781844850228056e-05,-0.0006100570860963,7.294283616024016e-05,-0.0002192978968176,-9.724948531373446e-05,-0.0011297516008636,0.014322450273375,-0.0083213185682204,0.0008064770600988,-0.0012333412092927,-0.0020721177713588,-0.0006402503505543,-0.0017337692343782,-0.0010307098061212,-0.0003437749460874,-0.0001919662513947,-0.0009509117934265,-0.0007585456438216,-0.0147110722621822,0.0009369573776745,0.0005448530099312,0.0081586647692801,0.0030188757199136,0.0057233081736511,0.0143503235653088,0.0047006609213018,-0.0044985029653833,-0.0039133303758383,0.0002291821991473,-0.0014675519456761,-0.00107927832168,-0.0085004166057011,0.0010410870392925,-0.0209434620801037,-0.0008302384566869,-0.000355796982834,0.0001274171660782,0.000148553974445,-0.0008848605756147,-0.0001439254823812,-0.0002400747881731,0.0003076220080691,0.0007277962480557,N
20_3000_30,0.0012593775899683,-0.0014512863797611,0.0012821586528051,0.0012568907675473,-0.0004556682589361,0.0028982669736151,-8.891418691227565e-05,0.0015956280345941,0.0020013705042315,-0.0147231617100246,-0.0019695055930929,-0.0062273546828039,0.0002524703047745,0.0003211608891447,0.0020000888249058,0.0005855497058278,0.0003448649342097,0.0006591366636678,0.0003375600725612,0.00716118792548,-0.005744961830624,-0.0118574769155581,0.0028765550367926,-0.0018472715548333,-0.0031804162511385,-0.0207786810239137,-0.001923771452723,0.0008833262024401,0.0081258966229803,0.002664456785582,0.0043325449404328,0.0007316565448633,-0.0012868178272335,-0.0075107139660343,-0.0027923643511274,-0.0005108905856178,0.0058411048823308,-0.0001533780494359,-0.0024219191947744,0.0005125558133757,-0.0007388689158987,-0.0017342013062755,0.0020399911126645,-0.000854848460945,0.0007680152781238,-0.0053410819714499,shade
21_3000_30,-0.0006138592344716,0.0001300845188151,-0.0015242153030509,0.0006044190894891,0.0025391424927088,-0.0002102048524713,-0.0002966389797175,-0.0008734326360568,-0.004073016945912,0.0107274695347968,-0.0097193863353424,0.0011227325326516,-0.001431872624197,-0.0021660446527729,-0.0026292235541191,-0.0019134456473603,0.0007236182259369,-0.001818955002579,-0.0010275149340658,-0.0010882169773426,0.0008762705510748,-0.0162594997629758,0.0086926991939273,0.0008668642445526,0.0083495696840896,-0.0099052576752445,0.0172683017528952,0.0109926639734675,0.006366946561761,-0.0057156493543252,-0.0030961643952866,-0.0015643517679338,-0.0037951076504167,-0.0048091728363743,-0.0077227160266424,0.000940821382845,-0.0193675942370876,-0.0002370299269728,-0.0002782945451188,5.405446215359152e-05,-0.0006809663176729,-0.0010583408500175,0.0002799685761237,-0.0016067889725578,-0.0003856635316446,-0.0018328940405833,shade
22_3000_30,0.0001086076220467,0.0021372480726899,0.0004783588401909,7.078996266663222e-05,-0.0008272471818744,0.000291275412829,-0.0018438514829478,0.0007040748461907,0.0001263841971387,-0.0149473153703423,-0.0098868801525597,0.0087233999016954,-0.0005720884261907,0.0025636651350976,0.0016960625264899,0.0028165884729562,-0.0001723575179108,0.0001362696499479,0.0035744498152674,0.0001373541476626,0.0009280848608783,-0.0028695513616765,0.0031750652629518,-0.022777335133833,-0.0005188441367592,-0.0215880649530141,0.0171064952212919,0.0015514434096956,0.004169220623932,0.0003625319394379,0.0011784541784587,0.0017843024580828,5.266445157762487e-05,-0.0061416940089436,-0.0001106298774553,-0.0031883973971241,0.0054335187042006,-0.0008404843386968,0.000795066975407,-0.0017669563624723,0.0021258721107485,0.0006738272966612,0.0009511212983193,0.001546907117359,0.0011100494512824,-0.0126522526496585,jDE
23_3000_30,-0.000143812047131,-0.0049845660401601,0.0010424435523588,0.0007083628519969,-0.0004020789162902,-0.0011009931717137,0.0004143531330882,-0.0001305326037399,-0.000630805591739,0.0088955097198449,0.0086514754589972,0.0145409970739647,-0.0031581070442118,-0.0018017936605223,0.000795929286112,0.0007030605384932,-0.0007678402889437,-0.0003839357077596,0.0056116001817718,0.0066390124848387,-0.0010364475217144,-0.0061842897160908,-0.0035523508453187,-0.0083896826718866,0.0034968089569848,-0.0065719071900246,0.0036667329122074,-0.00143951832238,-0.0020712129471254,-0.0107243926942221,-0.0045743975704293,0.0004571470195192,0.0012290120751478,-0.0022941510120097,-0.003182767337628,0.0008322825366403,-0.0116194839242243,0.0007034531685349,-0.0026941043661489,0.0003396986383319,-0.0004266792022162,-0.0022284310739496,-5.082171157116216e-05,0.0006062630748279,0.0041312534047472,-0.0007226540646514,jDE
24_3000_30,-0.001265805490455,4.474892777836505e-05,-0.0001674024782079,0.0002106492579581,-0.0006896294224898,0.0003964648183406,0.0001659137875398,0.0009661198211023,0.0043422404305277,0.0072889153801182,0.0018276911982953,-0.0024694455763926,0.0021995712395266,0.0012179772672389,0.0055833818475176,0.0038105576833329,0.0011218006563582,0.0006512737485154,0.0032686265838339,0.0072764440388884,-0.0057245989429143,-0.0107712826112271,0.0007540925999537,-0.0054209855753467,-0.00036323401399,-0.0133915952672909,-0.0055203700176533,0.0026155455138179,0.0016940160830116,-0.0036345116227844,-0.0006210829012278,-0.0040755914771487,-0.0002395636103626,-0.0018147821236002,0.0012340501950176,-0.0002688099935826,0.0039126897122032,0.0003082463117289,-0.0013499785926002,-0.0003282374768142,-0.0005524533129413,-0.0033482052148698,-0.0013557290920161,0.0040006223473115,-7.042871279540725e-05,-0.0044628799506249,N
25_3000_30,-0.0001859383034732,-0.0022869575677576,0.0005505299306986,0.0017054307126459,-0.0022976648628607,0.0008951801955012,-0.0027163365367118,0.0059282329765585,-0.0021932790319688,0.0188216620830021,0.0153514124180835,0.0156236343417798,0.0002924993042516,-0.0014869936230588,0.0084382229149912,0.0027296467508327,4.121072847659044e-05,0.0003994517939608,0.004191175984414,-0.00106964802037,-0.001323835106023,-0.0104755599315282,0.0110560930907249,-0.008385389241073,0.0013035848513554,-0.0444853537553433,0.002868232448422,-0.0080707226684573,0.0039194920778407,-0.0075771443327068,-0.0010514455277234,-0.0021194189647871,0.0026749675041322,-0.005203665017035,-0.0027358929604302,0.000979211876139,0.0009239595889286,-0.0011572608375154,-0.002738251352217,-0.0011366913143915,0.000682820627029,-0.0003293294933752,-0.0026402388998747,0.000164741116377,0.0019169919715145,0.0026414544683977,N
26_3000_30,-0.0022773170801093,0.0002352572857449,0.0001406421476548,-3.827783094069619e-05,-0.0011607885664277,-0.001057443758312,-0.0040167081150391,-0.0002373907076241,0.0013557779783305,0.0144978931102212,-0.0033389170522371,0.0028884452925224,0.0054334037741052,0.0007270905032021,0.0024944985106729,0.0017546149991943,0.0002337417283536,8.144307519963284e-05,0.002624608342488,0.0047112750892811,-0.0095774783844098,-0.0085398931550966,0.0015301636762714,-0.0061562606189919,0.000657585714901,-0.0192509607267963,-0.0086673360295152,0.000637975860557,0.0065718053322778,0.002415579952334,-0.0017397807892318,0.003079167902695,-0.0016709085699038,-0.011931855079228,0.0008668857053177,-0.0013503785316665,0.0058077344129875,0.0006028699114107,0.0016286465232,-0.0002547301648482,-0.0013908780472512,-6.161818195897814e-05,-0.0009316731727863,0.0001699581006768,0.000811505211325,-0.0043994151258487,shade
27_3000_30,-0.00046113438241,-0.002160252102207,-0.0007861796710711,0.0027495054687567,-0.0020631290363032,0.0017215489100489,-0.0030243593223172,0.0111051054223797,-0.0030078969346214,0.0165588257565384,0.0102529760959818,0.0093942266745211,-0.0010389777535814,-0.0007519455623443,0.0083301885955206,-0.0014697076162173,-9.411331960120298e-05,0.0009459184311421,0.0015989008437667,0.0026652390948087,-0.003199134851809,-0.0098732410980577,0.0108816289020024,-0.0062948425543133,0.0015481798524708,-0.033078764430858,0.0033786128358582,-0.0075395845735011,0.0002219478739967,-0.0054190543612143,0.0012678010772799,0.0019776126786481,0.0017565281806466,-0.0030259314736183,-0.0087956873603789,0.0010148489644004,-0.0084996179145942,2.655142099946397e-05,-0.0028744478499502,-0.0014913978250232,-0.0004060107834232,-0.0006517469683686,0.0015478627955259,0.0017203323658953,0.0044032337802783,0.0032111681339568,shade
28_3000_30,0.0004936166911931,-0.000901754599599,-0.0029240225481838,-0.0005592014371272,-0.0002312085115985,-0.0018819834434255,0.0013245362064841,0.0044104911405062,0.000841957257788,0.0065697722658414,-0.0048949350681488,0.0066602679913237,0.0006488282777678,0.0046639572069394,0.0056453888847756,-0.0007028901545356,0.0015857277738533,0.0009805292452643,0.0004493022185531,0.0079536199342616,-0.0111982245351946,-0.0118443039158572,0.0046630936015045,-0.0003155130480245,-0.0009236371033524,-0.0342022903851681,0.0007524711172905,0.0014571780250609,0.0054280907739051,0.0018735042426145,0.0007565453253449,0.0009736244199475,0.0020362743888877,-0.0150591034696048,-0.0002307147985878,4.1265667354902776e-05,0.0043076424087438,-0.0013199120094468,0.0001271231023434,-0.001131779754647,-0.000423467436923,-0.0007755878643098,-0.0019888610165473,-0.0003759765964731,-0.002534853875676,-0.0061794660025164,jDE
29_3000_30,-0.0022562726636188,-0.011803761371641,0.0006384187794056,0.0011228647410428,0.0012299554343904,0.001308627025025,-0.003148319966755,0.0005007271815069,-0.0013976474168567,0.007874735021867,-0.0149518259499714,0.0007533169224602,0.0002707358386015,0.0001433231683263,-0.0011426140799993,-0.0035051229311432,-0.0003063640022172,0.0009567581683261,0.0042080752013283,0.000906893038088,-0.0015870409395362,-0.0127066513626314,0.0161323795157771,-0.0094512339360356,0.0038245380515124,-0.0134412344658739,0.0124613170353193,0.0058144515149276,0.0159263463964502,-0.0040645809168829,0.0024856291447992,0.0017602335789372,0.0092657881190323,-0.0040542846491132,-0.0057677620845996,0.0048834833147515,-0.0058764674105344,0.0004096802207043,-0.0015393710015202,-0.0006172469174837,0.0005879089462611,-0.0002949865060027,-0.0019111085903551,-0.0025588926206408,8.852376810365908e-05,-0.0002341057293257,jDE
