,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,base_sampler
10_30000_30,0.0002673146980998,-0.0015813310949717,-0.0006147000149372,0.0078930068479787,-0.0026102088737044,-0.0058568944589808,0.0029339968987708,0.0010052124827575,0.0009087215703544,-0.0081761854711843,-0.0062843089621302,0.012760991664307,-0.0019275456995437,-0.003625669774425,0.0022664861246518,-2.7751338270040616e-05,0.0005694403683684,0.0077794653034577,0.0022786234224056,0.0034230620996836,-0.0010941199920902,-0.0047105386354934,-0.0234275113590091,-0.0008884919535269,-0.0091760095626404,-0.0018009988079465,0.0006482324784937,0.0305306291217625,-0.0043086740189001,0.002436162034039,-0.001505691795732,0.0011683930792432,-0.0035751557448861,0.0152727896588989,-0.0243843815042034,-0.0006216377651454,-0.0214040784063856,-0.0013745580142356,-0.008431211633998,0.0019484465793765,0.0054315533654597,-0.0036618434948997,-0.0077715235118411,-0.0051237065867214,0.0065412323640581,-0.0045496019401584,gaussian
11_30000_30,-0.0099694670444319,-0.0144735355066779,0.0057131542958907,0.0120730650527969,-0.0072598649364371,0.0020637366838725,0.0013355949653812,0.0050455303994516,0.0017899908248298,0.0143578561108109,0.0087213728102262,-0.0012263465251886,0.0004826224718932,0.0016082182093715,0.0055230906778431,0.0044125376212733,0.0042601601709355,-0.0010559407891379,0.0149135275410096,-0.0008010527482047,-0.0182356810084823,-0.0094562156621138,-0.0161934122992502,-0.0077351564573974,-0.0017422110571672,0.0034708712794159,0.0079200973003766,-0.0053283088849075,-0.002480690721513,-0.0314195019150724,0.0034340627912648,-0.0069281859581734,0.0056280742045783,0.0129887665864528,-0.0252461445762806,-0.003096294406364,-0.0195603126434817,0.0002703340265604,-0.0046031694811924,-0.0052243791609391,0.0186684104724966,-6.227234908071089e-05,-0.006651040491001,0.0021499981698562,0.0170986797212988,0.0040399066051641,gaussian
12_30000_30,-0.0017496755628689,-0.0029839101653877,0.0019348409275645,0.0090973456129552,-0.0087317804739325,-0.0031692132193704,-0.0009161239923624,0.0064313213194305,-0.0094058596246785,-0.0001014347613633,0.0075037007626656,0.0112777209228478,-0.0031076206709054,-0.0018551579435024,0.0078048092008287,0.0082575486066895,-0.0023513109580638,0.0039796145618389,0.0112205080694275,0.003726666625374,0.0025890397226541,-0.0014164981681422,-0.0049584047692278,0.0036172229032549,-0.0095013144959746,0.0092802518722997,0.0047702599006997,0.0040664163777469,-0.0023189001926206,0.0065779756441175,-0.0098432229494605,-0.0029971567225574,-0.0094386139596069,0.0061802107361692,-0.0031396012452115,-0.000196143096945,-0.0122668493342802,-0.0027867980081391,-0.0058294968371227,0.0036129367124348,0.0086205226859824,-0.0117413318835888,-0.0046921367501934,-0.0001174930047307,0.0059628313690778,0.0003326730935472,gaussian
13_30000_30,-0.0054422471059534,-0.0068645831526397,-0.0008621132226358,0.0082761974748682,-0.0078973942669953,-0.0030424778002926,-0.001500629833193,0.0064860764044074,-0.0042950893870021,-0.0058666596256843,0.0020162717944627,0.0152736031210227,-1.4788366963086355e-05,-0.0002130838785947,0.0044703584452398,0.009682035238922,0.0008215607720069,0.0022251575316498,0.0134273866080871,0.0071946872368428,-2.0242459122462732e-05,-0.0066059915324754,8.426385583266508e-06,-0.0012235470003773,-0.0064972525840735,0.0067856760366776,0.0089437691319952,-6.35454266771004e-06,-0.0017805209308384,0.0006262889571714,-0.0032565481419816,-0.0039952101665418,-0.0081564449966663,0.0113768237241783,-0.0044294045173825,-0.0015048405956597,-0.0184146158340254,-0.0052248388720368,-0.0025101417550334,0.0004263432241866,0.0086416361752898,-0.005648512893828,-0.0013029533274365,-0.0004406582539754,0.0075709154141081,-0.0011066743063212,gaussian
14_30000_30,-0.0039652069475295,-0.0028999751040412,0.0020871271495189,0.023204512809168,-0.0149384031195594,-0.0112380141878113,-0.0029264577030263,0.0064798457589859,-0.0038381862760225,0.0004106107635114,0.0064993186333825,0.0063895253623605,-0.002445601589136,-0.0002183008832536,0.0049805321451886,0.0034385304869311,-0.00092553852343,0.0049671054028379,-0.0004800770204136,0.006109477409387,0.0046832633596083,0.0096688809270944,-0.0193667201445396,-0.0066011722540266,-0.0067653662020674,0.0121542772561198,0.0120231681062912,0.0044062869759273,0.0106975791395619,-0.0009785248401439,-0.0052924243759449,0.0002551497119503,-0.022838079152174,0.0076759896013981,-0.0089440329525147,-0.0068650212959993,-0.0203159026041149,-0.0008200661970021,0.0024500239808047,0.0022342992316493,0.0082740368847281,-0.017602259150348,-0.0129277220802022,0.0015039879873072,0.0110152176631085,-0.0016614003636931,gaussian
15_30000_30,-0.0016836999364366,-0.0064632709078647,0.0009153051302353,0.0062655961663174,-0.0099508614989249,-0.0121600937342759,0.0002270755358878,0.0061604097124407,-0.0111596838191056,0.0019307551503145,-0.0092077748348613,0.0077947350918666,-0.000285032715364,-0.0034143902636496,0.0090285982343788,0.0073427690561069,-0.0004871504844381,0.0017806762778518,0.0132317252030429,0.0071231721835725,0.006865019428357,-0.0065872825906289,-0.0099092913625657,-0.0013084848019669,-0.0069089739305702,0.0085311496354704,0.0068517639239262,0.0007820743651429,0.0047336626185118,0.0013686339389554,-0.0035267814139939,-0.0036740310090929,-0.0061524010823865,0.0113096870803377,-0.0001371682466435,-0.005419195009537,-0.0079489992867109,-0.0037296042508313,-0.0011652771380672,-0.0008660902562864,0.0113627634536557,-0.0067721696720834,-0.0060404592089082,9.458932988138212e-05,0.0109888682812135,-0.0012880014775519,gaussian
16_30000_30,-0.0030534035217226,-0.0051683738638413,-0.0002100985812005,0.0063231506085507,-0.0076034521723624,-0.0027125464222733,0.0003467028148743,0.0063501063052253,-0.0067212826979146,-0.0108696321065883,-0.0038622947428522,0.0082080898996979,0.0011514407582105,0.0003170405028523,0.0077006865962761,0.0068912383457925,-0.0008692450830072,0.0072173855022804,0.008869562516034,0.0059864332362617,0.0009734076260241,-0.0045906734931974,-0.0052662989917732,-0.0009070640733677,-0.0118155660062599,0.0136206604241769,0.0064439138794402,0.0011818431513619,-0.0029883314426095,0.0039297390932765,-0.004368576915357,-0.0025681584749353,-0.010297553393365,0.0148049945622595,0.0041859428471436,0.0001323244212301,-0.0122365393643647,-0.0051712923291125,-0.0017031665414925,3.429519080591162e-05,0.006908301912649,-0.0080071241641246,-0.005209349709128,0.0009189879865976,0.0041902113935015,0.0020510052290963,gaussian
17_30000_30,-0.0031807976436005,-0.0048750685709006,0.0001334159459982,0.0055746061361107,-0.0069404287218112,-0.0042080982463047,0.0002206163525275,0.009663979443933,-0.0075548900170049,-0.022163771113374,-0.0024960575450581,0.019518505782327,0.0013323530466773,0.0005277501187791,0.0054463954881895,0.0128047354912917,0.0036720893391639,0.0023630881977853,0.0129309062544967,0.0053591992710942,0.001435718710929,-0.0053591823571961,-0.0072916199678983,0.0004960604287623,-0.0129719109404627,8.307074969775424e-05,0.0036837847490121,0.0016654525831145,-0.000513515064495,0.0090229524407046,-0.004858794451718,-3.727322618001016e-05,-0.0082384176826374,0.0024993231213055,-0.008549578652979,-0.0033351219788022,-0.0153721997273675,-0.0051841540016195,-0.0023766473837442,-0.0003180563188415,0.0055907956115207,-0.005377735487885,-0.0024079523361597,0.0012429808036456,0.0055427395903675,0.0047262559240887,gaussian
18_30000_30,-0.0002389184099379,-0.0097491189840002,0.0032290836681476,0.0101322466578566,-0.0074921381361535,-0.0062983640082024,0.0021171341911305,0.0157312316369867,-0.0059997851669001,0.0006342973335879,9.451299922276004e-05,0.0077954733168444,-0.001768416071626,0.0004180139049602,-0.0002600810456358,0.0070877737640085,-0.0041350117215955,-0.0006247085390398,0.0028407341692329,0.0070819794705296,-0.0037355204722552,-0.003580502492236,-0.0130321587110158,-0.0012763808162347,-0.0080583492425647,-0.0018814081080979,0.0068903557661792,0.0217593094351673,-0.0012233752660638,0.0055366073901153,-0.0013963578865503,0.0007515991217185,-0.0099939397662361,0.0114148895162962,-0.0248344252795044,-0.004587480824136,-0.0277415382790054,-0.0027803499917588,-0.0094139601173749,0.0033103523860172,0.0100799732084299,-0.007508772283883,-0.0049254150563554,-0.0047058149070341,0.0057108000358474,0.0007241784168001,sobol
19_30000_30,-0.00148861418379,-0.0024634756091133,0.0017839606599486,0.0046447710405702,-0.0065737864371816,-0.0053445223082558,0.0034325960315075,0.0078900127208718,0.003597839558167,0.0009975371627845,-0.004784267591815,0.0062966030120663,4.405048071638312e-05,0.0061288531266973,0.0058090136916638,0.0038636830728002,-0.0002779870559293,0.0059371172486416,0.0043609997803658,0.0070307071109322,0.0033365622468602,-0.008340773862066,-0.0121421589069507,0.000464304780303,-0.0134665322866905,-0.0009353807140665,0.0028253602123007,0.0151991325948804,0.0016426010905347,-0.0013618288865103,-0.0035817967707004,-0.0009350330622689,-0.0088159110198717,0.0182217486545816,-0.0243166294731768,-0.0030274416385723,-0.0082700859508185,-0.0051131097414688,-0.0050382346523291,0.0012669250200827,0.0067737583131573,-0.0150849494967531,-0.0018825595259841,0.0006562896938391,0.0027451878406928,-0.006010625975617,sobol
20_30000_30,0.0015032721977261,-0.0050889996766419,0.0031425574748554,0.0052404850592614,-0.0135439688690513,-0.003318843210761,0.0020045439397775,0.0122113577206837,-0.0007750765689471,-0.0044856652814137,-0.0013605709690622,0.0006402205515984,7.717209879240927e-05,0.0043069725524781,0.0055229824847046,0.0063646872890615,8.639633494342963e-06,0.0045560071975231,0.0098737974948498,0.0063722622881422,0.0055321110635466,-0.0070740987367404,-0.0135150677089321,-0.0003159834184822,-0.0138246742907031,0.0001008561713,0.0040756661156466,0.0196503153977799,-0.0028042542208728,0.0014480490033331,-0.009909065605398,-0.0062779910581858,-0.0132786840457001,0.0208070584979729,-0.0197415402449659,0.0019716411006696,-0.0179208009483383,-0.0040426206226006,-0.005259115664302,0.0038091171102048,0.0102484186735802,-0.0132545387612021,-0.0072985038122705,0.0007393573725496,0.0049643018888874,-0.0020517139003281,sobol
21_30000_30,-0.0036928562520014,-0.0078155714925873,0.0030818477103828,0.0124026330853993,-0.0135502742732728,-0.0050037017051617,0.003432478302535,0.0101318896927257,-0.0088025648559365,-0.0006694744874671,-0.0022992976374263,0.0091119301609573,-0.002336320230818,-0.0004483613789224,0.0096411437347382,0.0058432313103267,0.0011203812542508,-0.0003426869876315,0.0117183752780663,0.0077712997607212,-0.0011436317116008,-0.0118651817899368,0.0002291369744529,-0.0002480450327935,-0.0101500901022017,-0.002516415605201,0.0126646566218999,0.0062699234847906,-0.0019247940735324,0.0012493112189611,-0.0055604210667998,-0.0066194018865803,-0.0072626761159864,0.0155029785276156,-0.0108971840455383,-0.0029755991682848,-0.0102924498948424,-0.004036670127565,-0.0046202759750169,0.0059979340290632,0.0120272117424846,-0.0126158734916088,-0.0028086441528211,-0.0031019728968859,0.0091507359466814,0.003050306419909,sobol
22_30000_30,-0.0037201013122302,-0.0048095203674511,0.0023867693734724,0.0098139784083682,-0.0078110178670458,-0.0039719908589291,0.0003820146314282,0.0146443240984899,-0.0072464103432117,-0.0074630279270362,-0.0019081637677246,0.006745833451467,0.0009940954126523,0.0004154409168797,0.0139333317642906,0.0075703129448646,-0.0013703513459716,0.0064213872637221,0.0090547031275792,0.0054939339556894,0.0050939689241531,-0.0028744190450552,-0.0034263804639511,0.0002508787010473,-0.0098554099235499,0.0004908505969559,0.0020936832964586,0.0084739276230419,-0.0008395936832388,0.006285187873263,-0.0057435090569403,-0.0081182473076713,-0.0173768966648062,0.0111001436932455,-0.0124444432595267,-0.0042761633983216,-0.0171975420845549,-0.0039884187966459,-0.0048920106426323,0.0020061720662248,0.0204675462688282,-0.0081902708576472,-0.0050665835878588,-0.0002597417490557,0.0061982876135392,0.0017454079790935,sobol
23_30000_30,-0.0059671920298236,-0.0025728985295097,-0.0014800417396019,0.0094773710526256,-0.0060937204533787,-0.0027441792042244,0.0011916434119577,0.0065456883978476,-0.0032819647080305,0.0003882919503721,-0.0081886119869469,0.0056943434545505,-0.0021948348894454,0.0004353699291031,0.0083893504444884,0.0060063336157325,-0.00174543384318,0.0055709084859383,0.006301439129813,0.0023713170849224,0.0011326163243694,-0.0031684556153804,-0.0199328264888249,-0.0003879359601169,-0.0131831782200121,0.0023298216723677,0.0020058033409515,0.0129193607955644,0.0006153762100474,0.002578294683569,-0.0033104887875807,-0.004220076603466,-0.0078289745368631,0.0184361083701979,-0.0201920093961878,-0.0056271115737034,-0.0063175811773248,-0.0038639961048953,-0.0050996217368804,-0.0020246708880663,0.0117303898931664,-0.0065816808123499,-0.0034791750839418,0.0016824606735926,0.006557843156768,-0.0044998785918607,sobol
24_30000_30,-0.001897320094496,-0.0071584939370791,-0.0028866532893763,0.0095125682788798,-0.0161665897086965,-0.0037055435849738,-0.0123279201117582,0.0073928278544185,-0.0002299914820131,-0.0005762860754968,-0.0048892195169197,0.0049311680820242,-0.0025427400141012,0.0078981043565038,0.0074348149008698,-0.0023952073590076,-0.0035065132366934,0.0046995572656383,0.0155335439121898,-0.0058739101887877,0.005609438903231,-0.0066184382582737,-0.00123985872015,0.0022199349836544,-0.0056771118243853,0.0027006654868066,0.0100835452716055,0.0005372570399259,0.0041167269248549,-0.0035854649103661,0.0031423521661619,-0.0015117220219293,-0.0031163994979602,0.0147058277437026,-0.0184605793392966,-0.0050073450802171,-0.0153597411858327,-0.0053539789776971,-0.0065201112679459,0.0083939675293865,0.0173468511458985,-0.0073082197473822,-0.0079352469816477,0.0005198291589008,0.0027306890435792,-0.0036630889652155,sobol
25_30000_30,-0.0019466079930388,-0.0016276135699678,-0.0025561522316196,0.0079304421332912,-0.0010939267809118,-0.0133258681610425,-0.0010937210215777,0.0139324155996741,0.0009404538819407,-0.0017366178655787,0.0022813459363527,0.0020664124127304,-0.0014743684687499,0.0006280119015076,0.003517029990216,-0.0037387210073885,-0.0013345214586221,0.0008782323233985,0.0079367355654336,-0.0001589269161533,-0.0023956115124015,-0.0037384565925591,-0.022336930945277,-0.0112956670559998,-0.0075596405664757,-0.0102004975093878,-0.0048248115437157,0.0126140370957645,0.0047734152437648,0.0016730276137523,0.0032756487404267,0.0066070584497483,-0.0156833986689879,0.0281389486421484,-0.0240680180907277,0.0020927321294716,-0.0011663042488618,-0.0039403359028638,-0.0026706381566882,0.005297521464067,0.0055095703946131,-0.0017632430848085,-0.0007493014862789,-0.0028202177984728,0.0031203339154579,-0.0203219062702906,sobol
26_30000_30,-0.0016798445767364,0.0003784193402185,-0.0025284736513083,0.0086073230958966,-0.005464198396531,-0.0027075587163827,-0.0049099813444914,0.0105908324872034,-0.0013543495345065,-0.0071976865028385,-0.0009388058679738,9.190129521515732e-05,1.5576163950472052e-05,-0.00370626916804,0.0022068951654423,0.0031927331732154,-0.0053108923859921,0.0046360644504462,0.0073855835567391,-0.0006459538049378,-0.0001894087875741,-0.0061807983853544,-0.0089509383470747,-0.0010297517983446,-0.0058295599403481,-0.0024879592492654,0.0023803659968793,0.0172032528691208,-0.0005077881282531,0.0010883501420147,0.0017335196009355,-0.0034646996276284,-0.0119791122468719,0.0164324124551485,-0.0270484997312087,-0.0062367775296705,-0.0356616032897534,-0.0037192295462272,-0.003489233733872,0.0011068475356948,0.0102021458557716,-0.0056428068162618,-0.0034325238799782,0.001186299566208,0.0120144815930405,0.0067263736641422,sobol
27_30000_30,-0.0015492809487646,-0.0073659004889688,-0.0022104060887354,0.0127454902467387,-0.0090750652652957,-0.0076269802338974,0.0015417362617451,0.0277768526124004,-0.0083251768054891,0.0070760380203868,-0.0041473539616545,-0.0035376708468535,-0.0042969019608045,-0.0017421015524782,0.0050010417262098,0.0077951770416146,-0.007763284057422,0.0036362224708281,0.0087608077095925,0.0045154455954062,0.0012189545116521,-0.0097320024643762,-0.0221674307637377,-0.0004213952128892,-0.0054887833244204,0.0029821351077902,0.0021197533819337,0.0058736101354714,0.00062527060275,-0.0047721835822042,0.009989169983064,-0.003501030072565,-0.0307908434457168,0.0018706981205602,-0.0312910834162347,0.0094683895489257,-0.0205648758102864,-0.0015122812970323,-0.0011725574788719,0.0045369730009346,0.0090568695788494,-0.0028002070455457,-4.995362086081048e-05,-0.0047576887732247,0.0074847620115207,-0.006613870786123,sobol
28_30000_30,-0.0038745019765641,-0.0034568043610054,-0.0031129118680687,0.0057600370389537,-0.002656986312676,-0.0018126634490835,0.0017238241048996,0.0110394244007699,-0.0019175545989417,0.0006481742562252,-0.000349675866117,0.001090351913486,0.0002172985107522,-0.000273247534791,-0.0046556102849856,0.0012339154012976,-0.0016955324374021,0.0068111808352668,0.0052038010837884,0.002974604735705,-0.0005364767001113,-0.0023985841235383,-0.011719997134315,-0.0015542807627803,-0.0091253183219001,-0.000170988088208,0.0053776719139469,0.0268883951113772,-0.0005148403920251,-0.0040203545775935,-0.0079291409049646,-0.004798562964396,-0.007611467150962,0.016937555942706,-0.0423618002260623,-0.005755512753508,-0.0276818861817352,-0.0020679888507406,-0.0055682056941053,-0.0007252977065485,0.0104694688920197,-0.0052543465454732,-0.005123951070532,0.0050582577739314,0.0103220686572388,0.0023736535715415,sobol
29_30000_30,-0.0099550912371586,-0.0002050911790204,-0.000512231271337,0.0107161072097154,-0.0023483701913895,0.0008697515654672,0.0013075272394262,0.0142896661763188,-0.0014230102252115,-0.0187702135685047,0.0115668337991312,0.0034669648005906,-3.7668338517486006e-07,-0.001088698327633,0.0040051468809909,-0.0044113038040096,0.000361778691221,0.0096833002091536,0.0045491896079233,0.0001935413438019,-0.0060452186319015,-0.009935929566616,-0.0090432893455266,-0.0198709222841598,-0.0067886476664416,0.012105983786894,0.0003654419313687,0.011637501085519,0.0193424657819865,0.0117564853725674,0.001422293735645,-0.0035741914288668,-0.0120636102398268,-0.0078052429519883,-0.0279117406642099,-0.0071901792748593,-0.0061861136176308,-0.0029584627887777,-0.0010389803933421,0.0015333078731456,-0.0001203769273644,-0.0048220646907927,-0.001244323820349,-0.0008706760167867,0.0066531503947346,-0.0041208345772225,sobol
