,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,weights_option
14_7500_5,0.0020211926079239,-0.0020023002136035,-0.0015351522955667,-0.0020087978227747,0.0047054293470929,0.003077723009927,0.0005013166511638,-0.0009103137811472,-0.0213187964877377,0.0011561318214771,-0.0208121579623686,0.0164594202312024,0.0047015647101338,0.0039671804893865,0.0070939405693687,0.0032180103349676,0.0018789887891022,0.0055035052711887,0.0044418815520044,0.0045056074098346,-0.0098951366766192,-0.0034044475159311,0.0129355071740821,0.0131765550164861,-0.0023287371461358,0.0196138059770826,0.0255410969557462,-0.018802008098104,-0.0489497041749157,-0.0114275206482993,-0.0043244115211195,-0.0321051909011212,0.0006279454597351,0.0036244287523838,0.0101169082496548,0.0022075319754796,0.0113412497179818,-0.0032536788359656,-0.0011067152064582,0.0041534585609001,0.0029536632579068,-0.001710014042763,0.0054234389800677,0.0010725666119537,-0.0039233154945284,0.0134888282865724,1/2^lambda
15_7500_5,-0.0002439630164017,-0.0020485585551894,-0.0017575571498192,-0.0015160695817862,0.0034240538930366,0.0030156580752749,0.0017858836418035,0.0038363587295369,-0.006989785981887,-0.0025020002423044,-0.0106045539324291,0.0131846361820268,-0.0001018080747024,0.0011321006218185,0.0035690606327781,0.0007938706099457,0.003973322895478,0.0030898595539559,0.002809972075577,0.0032578629344829,-0.0147229331163257,0.0009937499800199,0.0173521745146197,8.588404001277454e-05,-0.0042053970998677,0.0015936470811254,0.0204152180292365,-0.0110594289694594,-0.045184446677607,-0.0098148578647897,-0.0131578322394602,-0.0300678070861633,-0.0021131683117041,0.0068363424779368,0.003532890446531,0.0016534963263186,0.0058986770352654,0.0009350194060673,-0.0017794658820652,-0.0027438215998321,-0.0007239768435165,0.0023731307116349,-0.0006033369017002,0.001465209399643,0.0033193544886003,0.0149261682798928,1/2^lambda
16_7500_5,0.0002062604817885,-0.0004395438373824,-0.0033352548240311,-0.001634794015941,-0.0054938550849876,-0.0018803719860509,-0.0010596669317604,0.0027623523926069,0.0016367334061712,0.0052620841715609,-0.0028354356454194,0.0100825071330729,0.0003626615565965,0.0007270487639277,0.0016459952439432,-0.0015257539034863,0.0002635544718878,-0.001555699041079,0.0034336022280488,0.0042942928985375,-0.0077347308640399,0.0037912906896887,0.0099097386424142,0.0033661964588892,-0.0033629147259914,0.0026974918821043,0.0254493161700687,-0.0205753810118021,-0.0447397669141257,-0.0100977191060928,-0.0009753517408356,-0.00999477482651,-0.0014795154384127,0.0063138227766214,0.0010653640705607,0.0027152397452749,0.0047431323888188,-0.0009127158073688,-0.0021814859359025,0.0018229981885652,0.0009379465220589,0.0001125908650486,0.0007760847134893,-0.0013536005751082,-0.000560151805179,0.0045898035616981,1/2^lambda
17_7500_5,0.0006071724946306,-0.0021935748832128,0.0008684699350325,-0.0005389432860198,0.0005083531205705,-0.0016829247703196,-0.0002771256569253,0.0030971047141707,-0.0022936325147638,0.0015687918086654,0.0057357888483463,0.0153543534580455,-0.0019153292249874,0.0018231057861306,0.0084161778463351,0.004195701006674,0.0003370977747519,0.0019922764680746,0.0030010178937062,0.0061592279075784,-0.0209037102540463,0.001371155557677,0.0017725418408369,0.0011012890755142,-0.0030588894472345,0.0239479589330401,0.0279538093333768,-0.0073234605588338,-0.0294781467044049,-0.012269756946638,-0.0199537191813534,-0.0040531495071928,0.0024242661273245,0.0073963328171991,0.0068366868428252,0.0010135700722516,0.0062243828317279,-0.0054165756797235,-0.0010761620170396,-0.00228701096554,0.0021036560974117,-0.0022311250162143,0.0020404762285768,-0.0033669758811123,0.0002252293136729,0.0060622876857622,1/2^lambda
18_7500_5,0.0004415320463749,-0.0004854722587116,-0.0017189701382176,0.0003435373517857,0.0121031876303598,-0.0010987042343408,0.0002317442601944,0.0057920772518784,0.0007970060572938,0.0011367115737459,-0.0150012254080452,0.0275027534260018,-0.0022498038512887,0.0009118875712453,0.0057819538672704,0.0020394826383726,0.0036989265750329,0.0044938860746661,0.0042291498874983,0.0049313352019842,-0.0058837803185137,0.0003385499649341,0.0034216131073413,0.0097329478257608,0.000366985749242,0.0100362014795216,0.0209769847202969,-0.0107426152279015,-0.0618350357143661,-0.0105796663487819,-0.0179157504294878,-0.0229198756121861,-0.0047846433437405,0.0054809208845633,0.0128987551256739,0.0066347918324106,0.0006898762273172,-0.0057221887129106,0.0007780260151756,-0.0026371169057052,-0.0008620417908398,0.0017361821448506,0.0031291493698271,-0.001053585935732,-0.000542944813021,0.0087331538023055,default
19_7500_5,-0.0027775104308898,-0.0010720280894574,-0.0019222940936837,-0.0036285853541379,0.003597493384517,0.0007709878566601,-0.0041793629853079,0.0005189478218324,0.0128685011363376,-7.152394146761377e-05,0.0043002853314634,0.0228872925889408,-0.0016637722633676,-0.0016384655127862,0.0065103148671497,-0.0012831990476255,0.0004638712646176,0.0016505856368344,0.0079554448068685,0.0041618261115814,-0.0061054952030527,-0.0022773358387464,-0.0018766641935632,0.0048437133867118,0.000395667153135,0.005511194116372,0.0161941657715821,-0.0162480540169554,-0.0538284611768622,-0.0123222588039126,-0.008154956629556,-0.0199015521296447,-0.0020414725284703,-0.001858803527002,0.0052095299082834,0.0037140355067421,0.0105132191858663,-0.0040633252289377,0.00147750294142,-0.0018007360292598,-0.0024012599360976,0.002816956095343,0.0019409293657613,-0.000466950589557,0.0005165337667978,0.0091810254828754,default
20_7500_5,0.0068224993240103,0.0015998583432241,-0.0011665235446418,-0.0054190664465892,0.005696797264551,0.002692595106762,-0.0018688871803813,0.0020220118367812,0.0082003445794227,0.0316878200505057,-0.0313503132424769,0.0450062418850924,0.0043547122741992,0.0012525009618561,0.0034425518175676,-0.003699355716728,0.0011285447523988,0.0008668734134459,0.0022664196220204,0.0037392794848908,-0.0075313503858491,-0.0060927160910709,-0.0083799055386337,0.0043929654044239,0.0077122553868619,0.026946201473189,0.0135525587137481,-0.0083183483688447,-0.0714023743669227,0.0021367267632681,-0.012753198708594,-0.0157851174405943,-0.0022660200562189,-1.571397975138203e-05,0.0139343370068072,0.0002734306345091,0.0027489109003818,0.0070636868213286,-0.0003415717614328,-0.0023967137617808,-8.796792127025074e-05,-0.00596466268493,-0.0002740769438021,-0.000880821902611,0.0021135548130303,0.0034968703221068,default
21_7500_5,-0.0002776411039383,0.0005797176963616,-0.0036683873353066,-0.0014099103928352,0.0019462711212167,0.0036446084794589,-0.0011419584810545,0.0023601406550292,0.0063696231923069,0.0129028433573967,0.0021454553384879,0.0296679381347719,0.0008425016807985,0.0029880470680841,0.0053046859249908,0.0014755664337794,-0.0004579790142607,0.0050491814558681,0.0032460245186595,0.0038996315991275,-0.0090775282684368,-0.0023762557403678,-0.0025726505864514,-0.0120887892146826,0.0022224051318852,0.006615204752012,-0.0028607557915449,-0.0098182485813456,-0.0576032950030846,0.0010078554357668,-0.0153960988161559,-0.0129730223918221,0.0082669712369512,0.004546860816068,0.0003789920274878,0.0019262818425292,0.0035967444358527,0.0006511517548755,-0.0008300672546299,-0.0028200581235713,0.0013596474854977,0.0004636291707234,0.0009317287309535,-0.0009603683995722,0.0026050480922734,0.0137574026470608,default
22_7500_5,-0.0042876717619375,-0.0005035741218295,0.000262253495296,0.0019383454086199,-0.0022369336287704,0.0005138430367315,-0.0013667149554092,0.0020513750013115,-0.0068191337842098,0.0132995555649305,-0.0127150951652684,0.0228902348513505,0.0003776187359964,0.0005852942934483,0.0102296516763635,0.0053034905553182,0.003589189058952,-0.0032646053275277,0.0057229132145171,0.0015698455895197,-0.0085396189952933,-0.000123703407592,-0.0009870153013363,0.0061360287641846,0.0009744718761217,0.0253361982594082,0.0182451862149697,-0.0155797433900253,-0.0189396385897589,-0.0054522849009328,-0.0064423833587884,-0.0114762031185682,-0.0007671713285569,-0.0007622536150719,-0.0049258730856212,-0.0003882530407445,0.0041129969872913,-0.00172545129717,-0.0016249531760131,0.0038849629428783,-0.0032486796495388,0.0005879940546543,0.0033528844208582,-0.0003112013744554,0.0017952701411812,0.0071381509521138,default
23_7500_5,-0.0023628137561558,-0.0038976949098277,-0.0010886503152191,-0.0007159276176305,0.00083656269446,-0.0049316780740478,-0.0029217780109957,-1.9735231739322617e-05,-0.0041106524212529,0.0081485725548529,0.0013405179186982,0.0235078994228694,-0.000226833735228,0.0032690071381587,0.0053483517453488,0.0095807633574626,0.0041596459673158,-0.0004565217705196,0.0065802524600914,0.0025765155026223,-0.0175399848599965,-0.0007038340553019,0.0044737820936012,0.0142932160663497,-0.0067348296505559,0.0322872580657976,0.0245352592641267,-0.0063997819846737,-0.0347366237350134,-0.0211902304969877,-0.0125398142336771,-0.0056667507476367,-0.0136155109700932,-0.0006055821715304,0.0053088691949361,-0.0005503769181357,0.0069034193109159,-0.0029749776489677,-0.0041930269505815,-0.0034622781906444,0.0015662756845562,-0.0019096790649475,-0.0003272908311457,-0.0065869071767931,-0.0006905034316785,0.0016543675994751,default
24_7500_5,0.0045316910025375,0.0003665172124386,0.0007775480950917,0.0001848887104191,0.0013779605051977,-0.000259932334821,-0.0024460541762799,-0.0026332608463255,-0.0158492319932923,0.0096716775521523,0.0068807523588975,0.0067771174604513,-0.0003657743162397,0.00050215802267,0.0060779920060368,0.0005171548974723,0.0018953147732054,0.0054720594017688,0.001983605663348,0.0035097196090912,-0.0105987113387124,0.0063573449685542,0.006396091506514,-0.0098722056724224,-0.0031031635539879,0.0176100464618799,0.0119390556092504,-0.0152203760176074,-0.0353345246066451,-0.0051171021947823,-0.0031842336129849,-0.0050824648493169,0.0029904462793899,0.0049941742976493,-0.003350656738286,0.0047536612783142,0.0053117142225977,-0.0017502514690181,-0.0014463364129221,0.0002673721434059,-0.0011989334922876,0.0034358108025054,0.0040403922017051,0.0007894012209093,-0.0034564180756284,0.0101518780441014,equal
25_7500_5,0.001485662690984,-0.0020745979351414,0.000628634413179,0.0005992134309839,-0.0050328003104457,0.0005475580647647,-0.0032943051249676,-0.0007892385238508,-0.0030595185941079,0.0095756624967992,-0.0124907245324089,0.0335561798092029,0.0113342245624599,0.0035458193997044,0.0075642993920436,0.0032200595230797,1.97211429626742e-05,0.0023274305384211,0.0018351109415069,0.00161324421824,-0.0107577805281427,0.0012339619081348,-0.0029378015910937,0.0040911836484026,0.0066522918093721,0.0190146863252602,0.0176530977397526,-0.0049466587342179,-0.0454159386906122,-0.0154225505745834,0.0027477772499668,-0.0059966400716019,-0.0008157772277731,0.000473284035042,-0.0113247768094105,0.0020150231260782,0.005017222611235,-0.0017981633872063,-0.0051814755643767,0.0011891196135014,0.0017823375192764,0.0025314659211785,0.0005043722877607,-0.0033837177382557,0.0017667941133914,0.0030077366950005,equal
26_7500_5,0.0008465737671983,-0.0032148666924236,-0.0008105711802993,0.0003561753675627,0.0004056942056294,0.0011026830405636,-0.0023533257955994,0.0052219058609045,0.0090839215034159,0.0238829079125351,-0.0036251828675832,0.0307228648587226,0.0027594985286817,-0.0019463196539292,0.0049967985500432,0.0041403031110975,0.0033154948535108,-0.000516418962279,0.004668771438941,0.0036660991385892,-0.0174528686272762,-0.0055962101857405,-0.0058186839254009,-0.0056724298313964,0.001375780210355,0.0133558980833443,0.0054051211050568,-0.0094146787741452,-0.0637534074001292,-0.0018006097538751,-0.0186159538092789,-0.0202904027776147,0.0001898127917869,0.0031422858305537,0.0117891291679982,-0.0032936699484567,0.0037365560030474,-0.0002531775106639,-0.0004762734601183,0.0011902204495507,0.0017178941666207,0.0018757284236151,0.0011449287902826,-0.0022659639937859,-0.0040178265588297,0.014936579480548,equal
27_7500_5,-0.0060858740772415,0.0012994855420642,0.0001867950062121,-0.0013831898692261,-0.0018872653973762,-0.0001703837626945,-0.0003574403885798,-0.0046580724474562,0.0187375938592979,0.0152376444068246,-0.0104640415221413,0.0166967470682991,0.0043698364898493,-0.000722073272497,0.0088650720102759,0.0029533323790431,0.0028023972189336,0.0031542643149111,0.0007473179121198,0.0041966293182193,-0.0022625972521903,0.0065689690057024,-0.0069522395754113,0.0054620530765704,0.0022474000446856,0.0013063620011736,0.0072661089146743,-0.0144915386172957,-0.0573536980770845,-0.0106879885376294,-0.0206877218977716,-0.023105461118231,0.005139231433566,-0.0024520228053067,0.0093499731706441,0.0053012605753756,-0.0047039513655671,0.0031250001748064,-0.0006287039193242,0.000349275772832,0.0005069603950647,0.0005305605901906,0.0007682640970798,-0.0037596996791163,-0.0007855686103215,0.0090132274422966,equal
28_7500_5,-0.0023196196892954,-0.0072044024895816,0.0002701952307827,-0.0042875261340314,-0.0022706475389528,-0.0001289100186813,-0.0017323095112548,0.0019356289792158,-2.5234452868631853e-05,0.0076079749213527,0.0040785177942759,0.0137624117729604,-0.0020113054565019,0.0019343630515339,0.003255714712703,-0.0007301169259699,0.005558189643644,0.0024830951477071,-0.0002889645103841,0.0013268619182584,-0.0147712715169494,0.0032403872366235,0.0193984088372223,0.0195426374360502,-0.0058821958269479,0.0274814711291933,0.0236562256237143,-0.0059028467377078,-0.0508669990974287,-0.0062666259130058,-0.0137511109024352,-0.0107364839171638,-0.0030664694839033,0.0064694316485723,0.0051633055900168,-0.0043980222575565,-0.0067147313221257,-0.004004604135466,-0.0013483573758084,-5.102768480413986e-05,0.0003876753889993,-0.0025312333732157,0.0030370748074672,-0.0001177729199491,-0.0024262652317082,0.0047504843070704,equal
29_7500_5,-0.0070003961886015,0.0003457883356012,-0.0024716432400318,-0.003946354817701,-0.0031085171797941,-0.0014104022682624,-0.0039910204777469,0.0039342058732466,0.0054067770364137,0.0073299060979954,0.0112229994894414,0.0161244382533419,0.0030812002765573,0.0035944282647923,0.0054864763381308,0.0001391779097345,0.0038197094803155,-0.0006182077241988,0.0124324946164924,0.0033176814743841,-0.0106755841919827,0.0005554819909078,-0.0085405109696653,0.0153613464847978,-0.0007262697334421,0.0201175215854137,0.0187222317732268,-0.0114296272901156,-0.0154302731262206,-0.008651755248113,-0.0087254718432106,-0.0049548243144956,-0.0012698643314473,0.0012071676205226,0.002062454793187,-0.0061370237209761,0.0063084308772322,-0.009150138174162,-0.0020244830640928,0.0007147651582868,0.0025573631541937,-0.0030172291184712,0.0001644423046636,-0.001654424560411,0.0010671978793021,0.0015306679961725,equal
30_7500_5,-0.0073892259736647,0.0037200796528471,-0.0013599099465083,-0.0016048416974519,0.0057191568030762,-0.002882906319558,-0.0021636950371905,0.0015112623002949,0.0088921924071371,-0.0025284030722234,-0.0071906610137336,0.0165526239472381,-0.0026551075038281,-0.0028225732367786,0.0016982186943206,0.0088014699621181,0.0002758785615686,0.0040781321922519,0.0036387197935983,0.0074997727473264,0.0029249519331848,-0.0075340977156638,-0.0001985084274059,2.422505223919809e-05,0.0016798390272992,0.0046924038027202,0.0040554705621451,-0.0003362551885039,-0.0334631437938447,0.0004267695862123,-0.0162861509118733,-0.0143580652705076,-0.0005020123620904,0.004621210795074,0.0057875155405506,0.0015613283277666,-0.0033556615663427,-0.0082905534104401,-0.0018249522549693,-0.0005761747584305,-0.0039134659957424,-0.0059667498012016,-0.0005539828146853,-0.0063598131782743,0.0026537667054794,0.0093679961953665,1/2^lambda
