,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,local_restart
10_250_5,-0.0004473247648259,-0.0004271273574542,-0.0004705989224075,-0.0019929931228858,-0.0006732327844805,-0.000601259159695,-0.0010339084993826,-0.0006238455597406,-0.0056299686458904,0.0204742323253976,-0.0026150145710598,0.0256138254671322,-0.0004095968594434,-2.8625039632158782e-05,0.0018838482014088,0.0006205227120138,-0.0010347485435369,0.0004432936630359,0.0011736685692438,0.0011776461347718,-0.0015557495894511,0.0015421535776276,0.0074633854429966,-0.000613586762787,-0.0011111391528116,-0.0023216287869939,0.0021219611079032,0.0110757097682844,-0.012387240911702,-0.0042581476001274,-0.0066605589143121,-0.0067425301436855,-0.0064599015693845,-0.0024314671678613,-0.0136397729147275,-0.0007222790248278,-0.0097375496556911,-0.0002562262661664,-0.0003347513473223,-0.000609547152104,-0.0012765135664891,-2.046858819718337e-05,-0.0008147880267346,-0.0008884456377211,-0.0002286627409616,-0.0025046874414397,BIPOP
11_250_5,-0.0025506894221565,-0.001229834878202,0.0004182951415102,-0.0007909306368005,-0.0011011791319923,-0.0002194637623102,-0.0001327480243019,-0.0008849972233288,-0.0005182339895163,0.0021234132942698,0.0052188481004797,0.0116499272417506,-0.0006017682460483,-0.0004457579075667,0.0008516452863671,0.0013721013028856,0.0005516830348585,-0.000253954717668,-0.0010498400948068,0.0013425523304482,0.0020643803803455,0.0003489091943438,-0.0095381573739682,-0.0076607790918063,-0.0001346841692552,-0.0060084416062686,0.0026236520776373,0.0010004509807909,-0.0006030875196812,-0.0050577251306162,-0.0017779963686493,0.0006912126087222,0.0025169903718954,-0.000686845742875,-0.0065516309477504,0.0001288608489532,-0.0047575386040359,-0.0024577239631752,-0.0004030040288661,-1.4196555671463273e-06,0.0001041941850429,-0.0008176810837322,-6.99526216409876e-05,-0.0029559653375706,-0.002665542157886,0.0020336830820596,BIPOP
12_250_5,-0.0013903904620357,-0.0022133441528881,-0.0013838754318417,-0.0002351643901669,9.958855911688224e-05,-0.004295881682013,-0.0003453244468633,-0.0015242631070831,0.0011524064415213,0.0143791879746943,0.0086906428912651,0.0073775361567749,0.0006698204594891,-0.0001212970611993,0.0016329904112681,0.0001526876363647,-4.005859514451769e-05,0.0006557166173041,-0.0008002271689464,0.0067366944817437,-4.656489878925683e-05,-0.0005989950362503,0.0045645963062468,-0.0048049148153489,-0.0024058097600304,-0.0013734153509051,0.0017480951919839,0.0108462435952748,-0.0047492347980119,-0.005485974468253,-0.0030047303780457,-0.002508289991716,-0.0032673615396723,-0.0021655661492747,-0.0126577532384965,-0.0041549146235031,-0.0086902559869003,-0.003789623167876,9.409716412404413e-05,-0.0005168948838243,-0.0011466680798581,-0.000218400593222,-0.0010467115329604,-0.001048571900527,-0.0017886497327917,-0.0003371563058529,N
13_250_5,9.274057881203646e-06,-0.0019671964818039,0.0007090020565012,0.000488559470744,0.0017704749511598,-0.0036242576844467,-0.0011260606155204,-0.000230983313605,0.0013881353725485,0.0118203850587742,-0.0056966824753474,0.0082274947651042,0.0008183454423757,-0.0008201545115467,0.003937961202564,0.0006722885132406,-0.0001079090480413,0.0035351317009496,0.0026565311877225,0.0010342339231719,0.0014239558898342,-0.0020571913322011,-0.0083209990431507,0.0005498789225927,-0.0004082919097166,-0.0074650090090155,-0.0028922904704935,-0.0023231436210276,-0.0035034557832173,-0.0035918119800817,-0.0085589547507816,-0.0006243767098045,-0.0002736950810117,-0.0020061673354298,-0.0039157058272073,0.0004728302792453,-0.0019865308552753,0.0016032601692826,-0.0047353421063113,-0.0017183255705541,-0.0020186220732435,3.426475115865241e-05,-0.0030699401750312,-0.0006389817541817,0.0008705732175247,-3.3335662625211955e-05,N
14_250_5,4.4040382403825326e-05,-0.0005568028134391,-0.0016939537962771,-0.0018500441180655,0.0002223936630859,-0.0022702005707591,-0.0003640922324394,-0.0020400680007816,-0.0025807228740698,0.0083856793414124,0.0008971452573335,0.0185843656821992,-0.0006864722684825,-0.0006477254659103,0.0022995480194975,0.0014683262360683,0.0007243235818708,0.0012929581178894,-4.0680474604051165e-05,0.0064569197149625,-0.0027897785949044,-2.8888090596275712e-05,0.0009851461815495,0.0028634701910184,-0.0024929578451467,0.0006946312807484,0.0068866064468325,0.0034084822727347,-0.008807765655918,-0.0082159926318197,-0.0059960918811068,-0.0032469310468773,-0.0017935088548967,0.0002107727823567,-0.013824416120044,-0.0013767814655249,-0.0113928328135006,-0.0007607550239885,-0.0011465253455395,-0.0004084436823499,-0.0007618312426879,-0.0005633494365331,-8.409293587435725e-05,-0.0011621737631991,-0.0015869629462394,0.0015825900297547,IPOP
15_250_5,0.0001839665707107,-0.001591947585625,-0.0006487297402304,-0.0024920769801668,0.0044399675848137,-0.0039077353747154,-0.0003261648369806,0.0008026717169638,-0.0005405920449625,0.011131393477453,0.0116750813578378,0.004578738472693,0.0001823376361569,-0.000315803540862,0.0042629124727225,0.0009029866857573,0.0007762503912873,0.0001949699326672,0.002262755285345,-0.0003899545742,0.0012375001243814,-0.0015967924156917,-0.0076016329914089,-0.0057307506509359,-0.0019969065142422,-0.0062282113697234,-0.004070242757775,-0.0087656727054831,-0.0040816577600291,-0.0050234439518059,-0.0052992941133417,-0.0015346529748681,-0.0029091533294903,-0.0004491907817541,-0.0019620967303354,0.0017555611998084,-0.0008448120810409,0.0065760932929795,-0.0021386434355429,0.0002152007364646,-0.0006045215743215,-0.0027644894080408,-0.0019599648511978,-0.0004707883229739,0.0006453138515291,0.0023444379587228,IPOP
16_250_5,0.0002100027763863,-0.0005499300121467,-0.0007640226905964,-0.0016734980134565,-0.0011486050459799,-0.0013569666631919,-0.0002800753643675,-0.0025118393861277,-7.508713902624308e-06,0.0234070019693643,0.0054695127624515,0.0136304564871872,-0.0009153833778303,-0.0002641852238723,0.0018184741329094,0.0014241599271081,-0.0004660067044143,0.0007515613055033,1.6428404529666928e-05,0.0014946387435005,-0.0019141539434708,-0.0014307330692645,0.0071346634571654,-0.002452240829276,-0.0036517158052056,-0.0020140372962895,0.0057669745277831,0.0082543420021246,-0.0043348612260496,-0.0060151680431202,-0.0078046725424741,-0.0028228335492347,-0.0043922220560449,-0.0011458262446453,-0.0164656245354354,-0.0027555194471109,-0.0117150719096605,-0.0005743645300218,-0.0001590307219184,-0.0012602079574863,-0.0022285077456844,-0.0001655750621335,-0.0010011368783626,-0.0017973949924183,-0.0019489507606074,7.714851305042238e-05,BIPOP
17_250_5,-0.0032732595346529,-0.0014229189435837,-6.44775339014957e-05,0.0008707801681672,-0.003514308011053,-0.0009654424895829,-0.0005377454302783,-0.0003027715941586,-0.0014343370786567,0.0167893428106747,-0.0178022348902429,0.0017400851564969,5.083851760837859e-05,2.1069021212034603e-06,0.0013468538667462,0.0010750183590845,-0.0005719342834986,-0.0005183397504593,0.0013080333668343,-0.0008167392024772,0.0010900190644727,-0.0002324844125577,-0.0078924276764365,-0.0070826329229195,-0.0004261531726357,-0.0080896856854177,0.0026702431695832,0.0073968033258303,0.0021611170536501,-0.0011598330637479,-0.0041608682033707,-0.0009436961212414,-0.001985871820271,-0.004680323145341,-0.0074071761408801,0.0007603326411334,0.0002919029648465,-0.0037692259856121,-0.0014209663186421,-0.0008823598978962,-0.0006950822091745,-0.0001713371402996,-0.0020778274040379,0.0003817100125082,-3.424374824183421e-05,0.0076148088805815,BIPOP
18_250_5,-0.0022985056233343,-0.0013522699674099,-0.001243779702872,-0.0003120696422165,-0.0012232262749592,-0.0016502745966341,-0.0006703487323135,-0.0024651832322525,-0.0027210686027961,0.0134434406188229,0.0022513934012001,0.0097820806905184,0.0006616694396425,-0.0004614283216201,0.0032535357627871,0.0012133654380664,0.0003491027082991,0.0008149726063377,0.0029626779246643,0.008373295387314,-0.0014738794983965,0.0003436882785441,0.002340128935855,-0.0023513135056343,-0.0025165116396053,0.0033241408791925,0.0055094793277442,-0.0034140908081152,-0.0051116368552118,-0.0080650468190715,-0.0041352313672444,-0.0034489685653026,-0.0032077351982885,-0.0010583493892815,-0.0056121173683677,-0.0027637691982219,-0.0079721002317422,-0.0009248253300198,-0.0003537546964446,-0.0004666922896926,-0.0010026524448204,-0.0015197817009015,-0.000460641688415,-0.0003463730834699,-0.0014706211352318,0.0011063500533871,N
19_250_5,-0.0014437975022218,0.0017430658499871,-0.0006210000549955,-0.0007853226796956,0.0001546839446921,-0.000920870190824,0.0012344800934214,0.0012311512903466,-0.0078825563168348,0.0103370290212541,-0.0017134605915195,0.0136933741432876,2.1103312590011853e-05,0.0001876172796872,0.0005255721585065,-0.0001275957139489,-0.0002767583265868,-2.917918068048041e-05,0.0047463408099586,0.0017783290585925,0.0043924771213333,-0.0023196011624653,-0.0053917116619398,-0.0059803981983334,-0.0018136614939462,-0.0085409172822358,-0.0030359450307669,-0.0045553337459335,-0.0001752911163221,-0.0060756563191413,-0.002195580420724,0.00150041600279,-0.0005318120554178,-0.0011818790958979,-0.0049441390867406,0.0010705220815616,-0.0034327600308075,-0.0010533676507627,-0.0001696665750028,-0.0007188153392157,-0.0006148833891864,-0.0051404257826654,-0.0018084713789375,1.1315824385254772e-05,-0.0007659125933067,0.0018842737076513,N
20_250_5,-0.0015831262037194,0.0007129129510552,-0.0006457154572264,-0.0026498118440947,0.000797339209658,-0.0017385767767094,-0.0016791077277485,-0.0025739744869992,-0.0007279516167423,0.0140783126085885,0.0053029248116274,0.004170541547095,-5.733147933348276e-05,0.0002651832432067,0.0042980824725888,0.0002999956397473,0.0008231484479763,-0.0001690810871884,0.0024661349961986,0.0071723565442331,-0.0012844653787532,0.0014471070139562,-0.0035327851916176,0.0009740511452125,-0.0031417413469117,7.726916022972145e-05,0.0015543825857496,7.072406873382375e-05,-0.0061338349131141,-0.0051887605773121,-0.004459910150822,-0.0038490645308682,-0.002857911129064,-0.0012597223385835,-0.0054681974423188,-0.0024653427461179,-0.001916846337815,-0.0002716907711266,-0.0002182081413851,-0.0005785021699892,-0.0010015188449215,-0.0015334614790798,-0.0002970676066663,0.0002857876238965,-0.0016016209613194,0.0022397505634387,IPOP
21_250_5,-0.0003861671915945,-0.0013039942552774,-0.0015270430474721,1.9825202691103136e-06,0.0003301002043055,-7.577661448412793e-05,-0.0006978823364105,-0.0005335654701466,0.003108813581218,0.0167499223267904,-0.0129206332103479,0.0124983856955442,0.0010256064614454,0.0008363346094869,0.0010617024201079,-0.0030541696838556,-0.0011706345533172,0.0033772951715392,-0.0012423511158212,-0.001240515613838,0.0014819607340099,0.0001378162976549,0.0036606248711278,-0.0052367986908514,-0.000428057775793,-0.0119291518821226,-0.0054735052204708,-0.0072659929122463,-0.0044786661747111,-0.0014089055146831,-0.0033199948546316,-0.0007901546445565,0.0022889912038906,-0.0014902375101402,-0.0031475368117838,0.0004317409433321,-0.0018166617385007,0.0002743768526066,-0.0018296434736528,-0.0007892729444932,-0.0009327271082786,-0.0005625067983796,-0.0014657451594445,-0.0001502740122855,-0.0028132856354455,0.0072352583484132,IPOP
22_250_5,-0.0003034567611511,-0.000261811891949,-0.0007529311768346,-0.0007300037811864,-0.0002734337047418,-0.0008983487350027,-0.0005685446120453,-0.0009985470820493,-0.0010634633607635,0.0120971370489837,0.0013695195063636,0.0084871457818097,-0.0005836353452581,-0.0004502215172373,0.0008018495227987,0.0003057641323667,-0.0001049593028603,-0.0019206429310745,0.0001608911880208,0.0067606301060082,-3.538811136806728e-05,9.648417785291347e-05,-0.0056177341029284,-0.0011268704927379,-0.003067485753431,-0.0022805301115996,0.0011785595425422,0.0073793044093223,-0.0011235851708165,-0.0087485152233304,-0.0030337791061518,-0.0031816273501244,-0.0027569783515394,-0.000219707865617,-0.0019671183582689,-0.002557125897261,-0.0106174835058688,-0.0001633893144229,-8.569587231844611e-05,-0.0015762414539106,-0.0010482890810736,-0.0015473512176664,0.0004071238618707,-0.0001943955897432,-0.0015656285555185,0.0027595555415143,BIPOP
23_250_5,-0.0006134763647238,-1.510934049734209e-05,0.0008317587218305,-0.0010925391429505,0.0027556300405026,0.0003075215767075,0.0003455960519987,0.0006004474686733,-0.0057419524036169,0.0119946253399646,-0.0001895626809873,0.0090110351885939,-0.0016545854263909,0.0017263998391101,0.0006544334572924,0.0012172487316953,-0.0007870199002071,0.000624216858181,0.0008699375406983,-0.0001760552072979,0.0019521201976853,-0.0025405449611513,-0.0075269723740631,-0.0077747817937973,-7.480487269721327e-05,-0.0071083722500651,0.0016920534864472,0.0011961876532661,-0.0036511672772413,-0.00134243589119,-0.0012977239806658,-0.0003141678459272,1.474770322522745e-05,-0.0021494754233613,-0.0116437270561798,-0.0002142717685484,-0.0031362224409459,-0.0034324973259943,-0.0043672452892005,-0.0007363617703116,-0.0019605799353182,-0.0002867521424827,-0.0006295587339279,-0.0003373774279317,0.0006830559160611,0.005371834589118,BIPOP
24_250_5,-0.001114474234845,-0.0009549158088815,-0.0013140571130728,-0.00134904311432,-0.0005903762938983,-0.0009912931491758,-0.0011226860387017,-0.0020396218966969,-0.0031447265324892,0.0226609617551158,0.0014067759479248,0.0159414888274341,0.0009133426030361,-0.000971824827491,0.0026706728420359,-0.0003866250406507,-0.0002205937409674,0.0002130933800719,0.0001271025172148,0.0025370332097755,-0.0005021716836014,-0.0005740289152764,0.0036581837895681,-0.0027580445761147,-0.0021201021099357,0.0014963350156227,-0.0008186769366615,0.0049164678128787,-0.0070853727158045,-0.0043492983310283,-0.0060192858301576,-0.0029226671795286,-0.0029715803802665,-0.0014779748726307,-0.0053484500336986,-0.0029818840220829,-0.0042925628105143,-0.0021882042144877,-0.0011142658227786,-0.0008868837069205,-0.001292834692653,-0.001726635605738,-0.0005888753679971,-0.0008391492166611,-0.000601361541407,-0.0011700979422039,N
25_250_5,-0.002485717850653,-0.0002322577059562,0.0002027764802941,0.0006854554132537,-0.0056089549355385,-0.0038333278622186,0.0001272807851808,-0.0007145711170688,0.0017768884120814,0.0410295712173581,-0.0214533453546335,0.0087082102693837,0.0003775207589522,-0.0001684212298835,-0.0012581140642406,0.0006910536409162,0.0001390061620611,0.0001638306956034,0.0015924417526267,0.0015192969449387,0.0014346206582998,-0.0010508660533169,-0.0069666997062223,-0.0099442479306272,-0.0010702732673171,-0.0055773710389352,-0.0014411714471633,-0.0054520503241932,-0.0035718275833932,-0.0027700744321219,-0.00246420613244,0.0001226988545463,-0.0026902956705882,5.893265227800118e-05,-0.0016856626970836,-2.242690846730437e-05,-0.0039451653145144,-0.0018554427649257,-0.0006737040004202,-8.248879851141588e-05,-0.0002733433755977,-0.0017346076668506,-0.0021422192717892,0.0007830235810318,0.0006295887710128,0.0042465027813763,N
26_250_5,-0.0039912006461376,-0.0008822387332448,-0.0012127044875002,-0.001399737601254,-0.0012638429185618,-0.0008605924881437,-0.0008876302974942,-0.003476458531578,-0.001976423999035,0.0106369196380179,0.0035232955033021,0.0046318641099501,-0.0032473492422779,0.0020510461669175,0.0034292123533365,-0.0012851286591232,-0.0015876716098722,-0.0003617441412655,0.0005427826161352,0.0024325238093108,0.000172356425645,-0.0013967674932418,-0.0032582742031603,0.0029936174845392,-0.0032267524872219,0.002155773906899,0.0067515246874528,0.0114440987872807,-0.0045034148422862,-0.004151965024083,-0.0028242880861157,-0.0036086297493668,-0.001448449060324,-0.0022242031749803,-0.0067077829557768,-0.0025986503143022,-0.0004399572378244,-0.0024533418566393,-0.0006158877870456,-0.0017989593665097,-0.0015837481891987,-0.0012940225323501,-0.0006995895723819,-0.0008056793271425,-0.0022401438294897,-0.0057571021723971,IPOP
27_250_5,-0.0005876812419485,-0.0020154656374876,0.0005985859164571,-0.0008085160583737,-6.981413384358768e-05,-0.0024821021227905,-0.0005216595362192,0.0006864969431177,-0.0046274940950777,0.0124216797604739,0.003086975260822,0.0114420756640164,-0.0003510870297587,0.0007886732940036,0.0009995840813907,0.004493691699618,0.0002731019089768,0.0012870525018632,-3.507329081449493e-06,0.0008969806566454,0.0055273876319856,-0.0006393214159479,-0.0075207708658291,-0.0069069429357794,0.0005555942980605,-0.0079284792691424,-0.0027077772163433,-0.0088637739980857,-0.0012022404788366,-0.0083075666593943,0.0006008540446021,0.0001013193710983,0.0038746105028015,-0.0025121293536089,-0.0007238699326982,0.0016322693789486,-0.0045733774340731,0.001845351916239,0.0008766316364499,-0.0018009170217191,9.624264860392536e-05,-0.0007308182397452,0.0003135230764378,-0.0019134834662963,-0.0042168135809825,0.0005621882069205,IPOP
28_250_5,-0.0020542680866364,-0.0008298300869807,-0.0012815339356526,-0.0023572952583151,-0.0012457489495399,-0.0009295109660795,-0.0009453983107351,-0.0013318212895109,-0.0042354378471879,0.012442908707404,-0.0010730242663072,0.0186643152592392,-6.697344129541506e-05,-0.0003355308262789,0.0046813315430466,0.0009348823903086,-0.000279396324105,0.0002975103347432,0.0019651922705201,0.0049702520004165,-0.0003290423887632,-0.0009550595936627,-0.000417562859362,5.018931091724353e-05,-0.0012772179207212,-0.000366776633124,0.0001510019608847,0.0087710313510712,-0.0065312152945522,-0.0046101702402671,-0.0049612365512214,-0.0058588028748267,-0.0035362447960781,-0.0002826631472397,-0.0062021773460256,-0.0026749531477359,-0.0004187310593548,-0.0020806454065891,-0.0009148674623447,-0.0014339448150469,-0.0016311482729124,-0.0011354591429366,-0.0005431761080015,-0.0007488864508148,-0.0007389106525089,-0.001327181817916,BIPOP
29_250_5,-0.0013111509455988,-0.0010367331657692,0.0001485432267091,-0.0009631698710563,-0.0012035694958446,-0.0011424435382065,0.0002316071233941,0.0007584113182715,0.0026183345482924,0.0162604628637267,0.003794439259096,0.0074059641575505,0.0002597680636818,-8.158647322772914e-05,0.0018413942575819,0.0018975289988987,-0.0002503460630494,0.0012010320653285,0.0006183490988681,0.0014507627585157,0.0010720599604857,-0.0020901129136538,-0.0097813436429107,-0.0054722720552702,-0.0014414141920844,-0.006938303871683,-0.0052527960147237,-0.0087070522284353,-0.0076726757491471,-0.0035428755210686,-0.0043453432567702,-0.0008192472165358,-0.0009094091073592,0.0006999872556824,-0.0025397999225258,0.0006665780029218,-0.0037578504716033,-1.3322684061658375e-06,2.492060631143214e-06,0.0001009734416862,0.0003852762752658,-0.0024245038078608,-0.0022164310729347,6.074004473657728e-05,0.0001900757866886,0.0050150705418112,BIPOP
