,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,mirrored
10_2500_5,-0.0015023224837368,-0.001708667372036,-0.0031823749837925,-0.0038462561855737,0.0011206874808569,-0.004829287049783,0.0017665937600325,0.0016011247474101,0.0019903014786919,0.0009411828665961,-0.0036504629145252,0.0335090510401251,0.0081619461710956,0.0005542222722333,0.0075835206217663,0.0005652025426914,0.0013486776245191,0.0079584728807975,0.0010090917827561,0.005322522760226,-0.012090221479092,-0.0083527436210805,0.0083155655645672,-0.001899786595572,-0.0002041812882014,0.009932553700389,0.0161951446416674,-0.0047159686986106,-0.0505543286457616,-0.0180695906389204,0.009231236720975,-0.0154201430678854,-0.0179165280471121,-0.0027658545258644,0.0198692492324994,0.0035246781208003,0.0130358423844354,-0.0024318746376111,-0.0024501076552756,0.0019610963238431,-0.001569109343189,-0.0042004150362054,-0.0012260717783874,-0.0037753925658992,0.0007879595821446,-0.0098365090038364,N
11_2500_5,-0.001584486869956,-0.0067377506201535,-0.0031899001818708,-0.0021085182147823,0.0003367113607299,-0.0008707793224546,-0.0031097505399379,-0.0027011061308673,-0.0059077154354683,-0.0114637730119585,-0.0078716456230097,0.0573668426772985,0.0036771691420074,-0.0010036177176906,0.005351028295637,0.0021145744749882,0.0032093450516593,0.0110077287766658,0.0033141587694785,0.0088463824226162,-0.0068345145886935,-0.0078826587803975,0.0038807418024558,-0.0163914462470616,-0.0085390296016875,0.0142971134919624,0.0211948339571194,0.0110674011965726,-0.0288391893198735,-0.010001104386305,-0.0099150713306322,-0.0104200406055945,-0.007492647975327,-0.0015952462617126,0.0109348472433896,-0.0021633828556781,0.0117880418408534,-0.0169156106040497,-0.0059301646656277,-0.0014554548360075,-0.0020918455483629,0.0016146624317587,-0.0025385844655434,-0.0038839078644109,-0.0075721934887035,0.001958462198668,N
12_2500_5,-0.0043038215153598,0.002604493228474,-0.0047079902193968,-0.0004071780630934,-0.0067286799068137,-0.0003601746807988,-0.0020957448062001,0.0009770098680254,-0.0046043180953743,0.016842523817284,-0.0258659613198131,0.0262439301641002,0.0030737686077702,0.0021523223231491,0.0019069330320733,0.0022891186585359,-0.0001557532207804,0.0065393532369342,0.0010173695099731,0.0055071499586208,-0.0077226870725792,-0.0041687562191645,-0.0033250302674299,0.0013510739749536,0.0041847667603841,0.0048010912918292,0.0214184241955112,-0.0005026612409808,-0.0266414010590447,-0.0123924969619005,0.0015978639929656,-0.0095761141501402,-0.0133307627397884,-0.0037828185626459,0.0224413249327669,0.0003348641518589,0.0167636206936522,-0.0026844338972434,0.0007098506268508,-0.0006120253558393,-0.0034272003606076,-0.0010164168504568,0.001872568524414,-0.002667701679783,0.0026357841606637,-0.0025516612692266,N
13_2500_5,-0.0016873788712383,-0.007134918295552,-0.0003320418284129,0.0021628843682652,-0.0059815699305385,-0.0037834109243589,-0.0023732469036441,0.0016116155125921,-0.0073158498879707,0.0063442553708166,-0.0006761002873284,0.0090932010365131,-0.0010672484078887,-0.0022899265377829,0.0062888656807074,0.0122406710307189,0.0001416428912893,-0.0007841468253971,0.0040328516892454,0.0082605339422577,-0.0095615141154154,-0.0045398950986819,-0.0048681594292222,-0.0123340208546955,-0.0039380909209374,0.0021611793036789,0.0181173702953367,-0.0058437749534607,-0.0243860728558262,-0.0195316997110217,-0.0005389736950878,0.0004292098139998,0.0109923911775371,-0.0032601478125446,0.0144789697123965,-0.0014006508112487,0.0082252179003718,-0.0087283654056512,-0.0106343832422303,-0.0048176283315082,-0.0031382214926922,-0.0006959258780646,-0.0003419800604128,-0.0023480041599115,-0.002563530501854,0.0009156766476032,N
14_2500_5,-0.0048506713824046,-0.0064536996444011,-0.0001642011230945,-0.001830170496126,-0.0043678498787315,-0.0025574025477927,-0.0007972389741672,-0.0015509200765725,-0.0124331999492079,0.0265292773114684,-0.0063187098903934,0.0305352404639345,0.0007463737838945,0.0027711138077881,0.0079735578128125,0.0080306218890235,-0.0007230570901657,0.0053741335554356,0.0026847249797705,0.0055492589718848,-0.0158875738346728,0.0002334419870238,0.0148154404785609,-0.0321814548628174,-0.0003663307908276,0.0076127995902709,0.0053072071523059,-0.0068816343324273,-0.038937058840966,-0.0112766158349394,0.002004539470911,-0.0026331911315737,-0.0249224863748039,-0.0021051239704569,0.0225527731335716,0.0024947410109401,0.0175713299851936,-0.0021381226152346,0.0007080193950903,0.0006561179263301,0.001623538614335,-0.0018644088139861,-0.0016559914481315,-0.0037101599649133,-0.0047733481401595,-0.0061631704331589,N
15_2500_5,-0.0068984066346959,-0.0002688894537498,-0.0017395255553439,-0.0010193949498582,0.0011627197885401,-0.002099466212066,-0.0016391950998558,0.0034505923888708,-0.0160009817815919,0.0046556140266629,0.0093724121437844,0.020992268497745,-0.0023062361732309,0.0049633147078867,0.0055884701473321,0.0031223737299485,-0.0009123164598513,0.0057376482953841,0.0028797613577213,0.0056094404560941,-0.0097226545126454,-0.0106607146632395,-0.0026472326047589,-0.0369589584032148,-0.0049161762282423,0.010706543716866,0.0150605289436776,0.0050907493671226,-0.0227396532473222,-0.0274134162305401,-0.0022989780568164,-0.0160679723068819,0.0041546016146919,-0.0079328832029485,0.0197979997626538,0.0015589523113411,0.0092246894340941,-0.006007201293803,-0.0088032822316408,-0.0009129563998763,-0.0018865679165559,0.0021138273615065,0.0013677275560132,-0.0047054432959562,0.0001998510204279,-0.0001059730219867,N
16_2500_5,-0.0013552887809427,-0.000448370179812,-0.0049904827039295,-0.0023057373940899,-0.004769187584279,0.0018134446166918,-0.0021533046390661,-0.000271594389413,-0.005604160484271,0.0119405304280555,0.0096057125945833,0.0164354540060288,0.001318373055948,0.0026821168262861,0.0031237209567085,0.0050599672488504,0.0008825203723094,0.001884766577886,0.0023983567633206,0.0061757156771172,-0.0087148231572982,-0.0034212636910987,0.0113533810717968,-0.0167000788892597,-0.0019970873536793,0.0042372886917528,0.0264133814200831,-0.0104071292034159,-0.0574633605848742,-0.0130757580566919,-0.0092832679866446,-0.0056966665194169,-0.0084898243957169,-4.45816740016556e-06,0.0151777928526173,0.0036224666530998,0.0158750582312241,-0.0096619805894668,-0.0057989262408237,-0.0004269892048273,-0.000332010520192,-0.0016964775819646,0.0049941671686009,-0.0038226881200315,-0.0010826151074631,0.0079152506352949,N
17_2500_5,-0.0008222734383691,0.0011220876774812,0.0011974442309352,-0.0054103752617519,-0.0021917537347375,0.0008012885870212,-0.0014114014258411,0.0021261797802714,-0.0016781880397722,0.0171702942010173,0.0077105628803055,0.0006489782587131,0.0049903529247343,0.0040921976671588,0.0029843609512017,0.0080681559702023,0.0012963066006627,0.0026761192545889,0.012381761002603,0.0049504339345364,-0.0063719511417916,0.0059962863207315,0.0052664395848426,-0.02599679258899,-0.0029862862658029,0.0001713326126264,0.0226323219221939,-0.0138046914399144,-0.0214573841782367,-0.0148124343157414,-0.0135746016814549,-0.0084986184605245,0.0059688756715245,-0.0075640297221051,0.0361829758396683,-0.0010009578548055,0.0085326840062989,-0.0058260521083408,-0.0078287830921473,-0.0020569832118805,0.0010459829843745,-0.0047528413442426,0.0009554513725624,-0.0041701126821649,-0.0022685775576304,-0.017090882909794,N
18_2500_5,-0.0021365013834103,-0.0042272478297661,-0.0002058416243893,0.0002057766746794,-0.0016894285539914,-0.0037117936865716,0.0005955856494223,-0.0045787796293775,-0.0081801456033657,-0.0145183045787897,0.0019056955594031,0.030941889391686,0.0009002832911215,0.0022897102121146,0.0062295957254941,0.0008879007674461,0.0034316651876399,0.0043908778750247,0.0060518300078495,0.003043230589065,-0.0124022182346428,-0.0036797935155452,0.0093375955763667,-0.0252672737941544,-0.0027336724577737,0.0273937529714831,0.0158256995697068,-0.0042684582151607,-0.0246897583874468,-0.0169274450352697,-4.989939787725199e-05,-0.0146855486944489,-0.0136636540250102,-0.0005510279783065,0.0136382889319209,0.0048253115835659,0.012767414769254,-0.0039924788346084,-0.0046745164182092,-0.0045458673489778,0.0014179905754325,-0.0076918265396675,0.002345500154042,-0.0041619591372212,-0.0044874996902044,0.0039374611374003,N
19_2500_5,-0.0001399408098049,-0.0012190365914525,-0.001205010292268,-0.0013148607123173,-0.0044562657895848,0.0035128993921083,-0.0003823453847689,-0.0021686687953134,-0.0016658225519901,-0.0262111064205349,-0.0086741341075689,0.020536489909018,-0.0013285135572578,-0.0040737381969408,0.0087960763136173,0.0071235343713518,-0.000221864281095,0.0031283333065355,0.0094319945157618,0.0044600264893572,-0.0071830804194833,-0.0006001385684938,0.0095545534474153,-0.0152336990825091,-0.0012430040832211,0.0304031930934188,0.0040835428762211,0.0046131779669896,-0.0284143766238426,-0.0180640962457941,0.0044521358250025,-0.005758714644167,-0.0062853841119297,-0.0077720279352587,0.0182639076268457,0.0027284622694555,0.0057023443483976,-0.0060636851832875,-0.0066125176571092,0.0004467260714297,-0.0015297617711062,-0.0077549368054569,0.0013912466379842,-0.0004880750681886,0.0008234954593724,-0.0066678396131982,N
20_2500_5,-0.0020044707022101,-0.0031176017429863,-0.0015356979819722,-0.0032882981508443,-0.0040291533157254,-0.0040058842192519,-0.0041278803525477,-0.0005946957567841,0.0038362129937599,-0.0027565417732606,0.0025461546025396,0.0132127420264807,0.0030676803277988,0.0041060477875281,0.0090710013478822,-0.0058146795196456,0.001977746416758,0.0089322526654037,0.0034227433718597,0.0051334095707261,-0.0144615288175763,-0.0069525689887607,0.0017148817955454,0.0032902175749244,-0.0013385298095152,0.0211174317880293,0.0192243490538743,-0.010459900191035,-0.0452715377683141,-0.0147199084007784,-0.0023403237444825,-0.0190708692610442,-0.011596895780202,-0.0020081613304682,0.0119127308678113,0.004544968589084,0.0134852843641987,0.0014082758995994,-0.0025807772473348,-0.0003213548096573,0.0009002257036962,0.000888410318206,0.004670727450104,-0.0008520939893299,-0.00684662857436,0.0058997601532268,N
21_2500_5,-0.003984121571297,-0.0013607498989391,-0.0014165813190791,0.0016283188985131,-0.0047979646182368,-0.0036081238707726,0.0039851499124224,-0.0011456208077188,-0.0004795041081245,-0.0091226426730954,-0.0030236957971586,-0.0089695248275365,-0.0012991217576815,-0.0026718165356478,0.0046006851588426,0.0065033455896159,-0.0032803229061683,-0.0014458008528425,0.0016048926893668,0.0001844521473573,-0.0096878245654961,-0.0034838245893259,0.0071607461370153,-0.0170613806901717,-4.411074086981195e-05,0.012697894014918,0.0068710954106326,0.0076877651732064,-0.0407995793842235,-0.0118576484083708,0.0031490631997598,-0.0082583174106805,0.0035698577851265,-0.0099881219297267,0.017895794912468,0.0084925396266732,0.0135414762990197,-0.0035872621564402,-0.0031184317065498,-0.0019690521099147,0.0033126087365481,0.0032251448622316,0.0020231252617899,-0.0028769805361253,-0.0013761312270263,0.0016093984472948,N
22_2500_5,-0.0017548197675465,-0.0022612040893369,-0.0036980643819316,-0.0031552483268497,-0.0005176184813641,-0.0025430637532479,-0.0016057880571662,0.000792973620458,0.0009279457595325,0.0023739565164637,-0.0017182653278745,0.0097218331884741,-0.0025907391680407,0.0017540222958385,0.0074345123298313,0.0105041155692993,0.0010910625460369,0.0031294014698435,0.0006520699069308,0.0024961816420879,-0.009317214403848,-0.0036433172159112,0.0021437910267354,-0.0174164181576524,-0.004195357074165,0.0207457559463372,0.0151195235140978,-0.0058147984057401,-0.0260728255419738,-0.0155704113380282,-0.0072789539113359,-0.006387567891722,-0.0028442913239624,1.5204573593430853e-06,0.0121281084907521,-0.0018402830491123,0.011822799612911,-0.0060345855959021,2.709988815319542e-05,-0.0031625595642512,-0.0004452139439989,-0.0058239175648174,0.0001168258140795,-0.0050764645960806,-0.0013519702289837,0.0080680172841505,N
23_2500_5,-0.0087308372647576,-0.0138628893940394,-0.0007994388057557,0.0027045127953612,-0.0013916873901846,0.0007437242171108,-0.0050718047147862,-0.0029749456077185,-0.0066543144968314,0.0012851884659269,-0.0030780561284348,0.0137913620526979,-3.019836397106286e-06,-0.0002309773234871,0.0077893361923633,0.0022105815832196,-0.0023645694872637,0.0034805171904364,0.0027041536674475,0.010042426098008,-0.0067446870465181,-0.0060701028091902,0.0122750986881889,-0.0160149909027663,0.0001552847026223,0.0312872024493737,-0.0006667372574542,-0.003137495777144,-0.0367699785823462,-0.0156669525811187,0.0080566081916794,0.009359096448629,-0.0129450487209321,-0.0111576003311437,0.0325331395751581,-0.0003441667207714,0.0075285360395688,-0.0113294733504502,-0.0065461610513415,-0.0032670023636254,-0.0024615855636747,0.0013412532760755,-0.0041703035363296,-0.000917417389605,-0.0008636782096449,-0.0011014041618873,N
24_2500_5,-0.0041598254573389,0.0024825416089864,-0.0046838097181086,-0.0016028474028435,-0.0008406508783211,-0.0069491459671828,-0.0019659581493313,-0.0007827990925627,-0.0081349998196228,0.0001422742920321,-0.0103602578761557,0.0292379116321156,-0.0020829562143191,0.0003155112351962,0.0063884097133263,0.0038848248392485,0.0034647996391572,0.0052023081631942,0.0036045256602638,0.0072310408935022,-0.0020592155923693,-0.004534911898155,0.0098069138866829,-0.0155439166200745,-0.0035997987291975,0.0160252134934065,0.019630057072982,-0.0018713971445853,-0.0093939094203335,-0.0137218577736979,-0.0112966341003344,-0.0084912182814795,-0.0194447845681386,-0.0087265772605594,0.0039601482659261,0.0074262481791183,0.0113908449026296,-0.01774045659346,0.0018839867262214,-0.0019576470388708,0.0008854825115106,0.0026999689785776,-0.0021132196747864,0.0022207728444257,-0.0030839466536628,0.0053862129065577,N
25_2500_5,-0.0046852221655289,-0.0046555314453294,-0.0031303173855899,0.0041801301506882,-0.0057192063183095,-0.0020830821405784,6.678897005523241e-05,0.0008410109403763,-0.0116712901514865,0.0160690558929809,0.0071405578265273,0.0225581472622149,0.006117570794164,-0.0004785780559976,0.0106380643839667,0.0013208956310352,0.0032747227452628,0.0032571841318982,0.0009334950066794,0.0046704669702632,-0.014844200240732,-0.0013747210553505,-0.0010419632634783,0.0097444809820636,-0.0002237066292885,0.0031683473533737,-0.0036827699532896,-0.0157858792556588,-0.0261890233458452,-0.0145651247924914,-0.0043961400696969,-0.0105219628007627,-0.0108309514769033,0.002429478886137,0.0155054653304999,0.0069830558269467,0.0065499459926531,-0.013847065475074,-0.0044209547365274,-0.0030354694546146,-0.0012322343751515,-0.0023885329696416,-0.0045007214289478,-0.0048053465354979,-0.0010598343023948,0.0066958604803165,N
26_2500_5,-0.0029479478287172,0.0013167070646858,-0.0068656868179723,-0.0002374210703776,0.0017886179058776,-0.0016061500857711,-0.0073613645603662,0.0042176260290877,-0.0067699670615277,0.0114603031419079,-0.0061344645953376,0.022986033375258,0.0009432870462195,-0.0009991162000371,0.0069492961885402,-0.0006732305399348,0.004275323573555,0.0060861555790714,-0.0001674789676534,0.0042858621950868,-0.0175978830325013,-0.0037605315742784,0.0018593383688188,-0.0292153127303403,-0.0022030731148895,0.0193421282984386,0.0340120864365183,-0.0160838028528621,-0.0291330102639149,-0.0159103904870504,0.0050435681196475,-0.0107256640741222,-0.0128753210977965,-0.0033851016146121,0.0028635027245489,0.0110014427836963,-0.0051918353802402,-0.0113645566039565,-0.0035399845953899,-0.0025032863426949,-0.0063094045974483,-0.0002957334762253,0.0035105771100705,-0.0018094444930139,-0.001374763914354,0.0145380808418019,N
27_2500_5,-0.0049250514082915,-0.0026245089889212,-1.8148633188876985e-05,-0.0109033715566385,0.0015781741964246,-0.0066569370697818,-0.0035823093375291,-0.0002678778408121,-0.0168251008823724,0.0125315058030085,-0.0116569655934241,0.0319924724340815,0.0023158564867725,0.0029327755534106,0.0109624897113949,0.0010468071605117,0.0047433428667889,0.0031889678154333,0.0020580966235394,0.0095068290551467,-0.0052217575417735,-0.0052549001606524,-0.0036647128932894,-0.0129386999355973,-0.0028827937984803,0.0046025321925649,0.0043458334076307,-0.0049798950926901,-0.0083638344821766,-0.02345433811744,-0.0138141094967319,-0.0087322373064905,-0.0021216460764753,0.0005876606749128,0.0084909785903424,0.0092514314088241,0.0051004442689424,-0.0105363162035809,-0.003756789685325,-0.0008536451175169,2.6499239171926284e-05,0.0029172004387662,0.0029292160986077,0.000538889784759,-0.0015014410389889,-0.0025433534689739,N
28_2500_5,-0.0028047174548776,-0.007609564794006,-0.0021904972388617,-0.0017667367366446,-0.0028620651890965,0.0025115353143989,-0.0023230979557445,0.003560620589648,-0.0065331787366707,0.0043100581314058,0.0402504046688488,0.022810741517989,0.0025949326653838,-0.0004109172960587,0.0061404575430517,0.004273783684763,0.0018068619374617,0.0053755311981976,0.0043094142402837,0.0101719567071618,-0.03906178028119,-0.0039418988506708,0.0079122133299546,0.0038714381164253,-0.0098049956107297,0.0218503237848144,0.0340883309768783,-0.0027168179029629,-0.0409785118842618,-0.0143585743880547,-0.0048155810986272,-0.0126195892257146,-0.0216896771697642,-0.0002126816462037,0.0223287223086642,0.0002969383653654,0.0151094441403341,-0.0003756304826409,-0.008255409590266,-0.0105516715046669,-0.0031156944434316,0.0031300669935356,0.0051410713515094,-0.0030385079717795,-0.0029530285100203,0.010175088728296,N
29_2500_5,-0.0075726448254799,0.0008872135007759,-0.0023298317267195,-0.0024018426978143,-0.0061843504325962,-0.0006231616719193,-0.0014298648846344,-0.00223001659185,0.0056310371165524,0.0195147223883622,-0.0032214155972449,0.0192819486527807,-0.0029925135818755,-0.0006046431078996,0.0035694655487843,0.0024933708164807,0.0054699683621245,-0.002487420440575,0.0050038071039097,0.0002309211152794,-0.0110583001960733,-0.0088576105506412,0.0035077945039849,0.0085592177204097,-0.0038555896347153,0.0425710779616162,0.0099299416708789,-0.0054041607606931,-0.0303998486661781,-0.0067195161847539,-0.0060712765990822,-0.0115722759176171,-0.0113977435663412,-0.002687428967912,0.0068399458761266,-0.0007879979702781,0.0075464294598959,-0.0157160614048104,-0.006305913658208,0.0001325192417235,-0.0016734955688146,0.0016702042833019,0.0042361190903829,-0.0042537992713978,-0.004458717674757,0.0032626834328415,N
