,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,local_restart
13_15000_30,0.0003806322308024,0.0001297833136533,-0.00065041502531,0.0013413442420836,-0.0012504547815633,0.0007006615283701,0.0009913684347477,0.0013144444956375,-0.0008080330470082,-0.017991575444597,-0.0093293488735762,0.0046369263413661,-0.0002595160367611,-0.0007215955934157,0.0072061665597608,0.0084060197636246,0.0025530283638897,0.0134614739587809,0.0073430326176984,0.006653590464762,-0.0110209739346402,-0.0105288574458431,-0.0181459636737765,-0.0105106133837057,-0.0103767997816592,-0.0053429483915699,0.0055532732479354,-0.0157572175038351,-0.0098014401050721,0.0043246167691897,-0.000506977870585,-0.0002350630045774,0.0006317328067026,0.0199475775058677,0.0007891699182339,-0.0008994012917903,0.0233049330133084,-0.0001265997225084,-8.544976826453558e-05,0.0005202632409763,-0.0002201890416403,0.0002273578521029,-0.0004194924131724,-0.0010803038105931,0.0003056217767837,-0.0010222045691446,N
14_15000_30,0.0035515103588664,-0.0007320616868516,-0.0021025343721514,0.0031989724954408,-0.0042656076982771,0.0018835900214825,-0.002088070730596,0.0033539725438145,7.132269837869144e-05,-0.0051309526728202,-0.0036436115894115,0.0298230897272194,-0.0030006845833952,-0.0011379165082473,0.0058639098614337,0.006805264962263,0.0001992996543298,0.0042263030174471,0.0089853467507711,0.0100182344928169,-0.0007076614770973,-0.0089305959051107,-0.0036529171489225,-0.0150894318301499,-0.0075869543776616,0.005777471118958,-0.0055135279540075,-0.0064514573282484,-0.0092480158948415,0.0006327359659629,-0.0007531718036191,0.0022108542414479,0.0007209714953161,0.0070961813818768,-0.0033238561465078,-0.0003122770853058,-0.009944231679396,0.0015107564031582,-0.0049240630586173,0.0006296101428331,-0.0010606803330148,-0.0041433642014546,-0.0018615754072257,0.000320128179016,0.0019668480262688,-0.0028542623919294,IPOP
15_15000_30,0.0026188436243805,0.0016803388009481,0.0009338256132711,0.0078351734655271,-0.0045584278246142,0.0025999508592899,0.0019406190772131,0.0008834314561818,0.0015537313217782,-0.0176303267567826,0.0075031863216064,0.0067012445741003,0.0017803556076378,-0.0033552720555376,0.0106061586246619,0.0078390887338432,-0.0034888313307737,0.0094456575233832,0.0079843779191165,0.0054936391257673,-0.0030748569435822,-0.0142772340284545,-0.0153701679144022,-0.0125087845652128,-0.0116227081376402,-0.0008251673317544,0.000927922718399,-0.0147217564434707,0.0019251428373891,-0.0010456451445226,-0.00332599268634,-0.0028312383260172,0.0022480886921707,0.0126125223319822,-0.0061320552816728,-0.00595953515654,-0.006320482179291,0.0015167148816103,0.0005352813355442,-0.0007105501613879,0.0019963646946182,0.0023130127667304,0.0006372745833786,2.1045525005010707e-05,-0.0006020184683753,-0.0018898022653885,IPOP
16_15000_30,0.0004380399861543,-0.0004264426067348,0.0019571451526842,0.0024598282262956,0.0001688373313265,0.0001117162156808,0.0024678894598471,0.0024452593633634,0.0027806372812154,-0.0146328083608171,-0.0015767560698851,0.0147727874453454,-0.0037968796193737,-0.0037017012266755,0.0110446426344632,-3.864763071437932e-06,0.0015194144304076,0.0057703565830724,0.0057778851635108,0.0090301907891884,-0.0048986739017305,-0.0067376263134367,-0.0075221173806305,-0.0103604809137031,-0.0113022698954493,0.003480881992604,0.0118018040640496,-0.0084224861709672,-0.0116487086167409,-0.0029138789274234,0.0006842909920011,-0.0002532600737099,0.0022733201901859,0.008053713756589,-0.0020009567188834,0.0007729301894646,0.0009436926432488,0.0003168707935454,-0.0016698333323684,-0.0005322040804036,0.0008474050139972,-0.0012792829162912,0.0001354723453139,-0.0003084435459904,0.0030671952617057,-0.0006245019235957,BIPOP
17_15000_30,-0.0025458736484175,-0.0013478754480493,0.0017615758998473,0.0010137745504819,0.0008644308631334,0.0009434415936481,0.0026384069057774,-0.0007556312569337,-0.0037905783691727,-0.0147350983069973,-0.0111231254082972,0.0061391731279639,0.0024761013508611,-0.0002075788910938,0.0038992218643256,0.0040959450929334,0.0019515852540906,0.0114900270900848,0.0073707267849785,0.0075810764699523,-0.0113338716544527,-0.009794680544232,-0.0247473647786879,-0.0075182945788713,-0.0120114899161146,-0.0013273325946174,0.0070306764154615,-0.0218940229297508,-0.0120478824489189,0.0023469409606633,0.0007374502546259,-0.0001630578754287,-0.0028201049670153,0.0180434549418628,0.0156523270021736,-0.0024136091636437,0.0225078859097581,0.0003071752790679,0.0004090832790499,-0.0005652223907183,0.0036462449241894,-0.0004967160931654,-0.001631737750096,0.001311870766291,0.0018332051156046,-0.0032467254845885,BIPOP
18_15000_30,0.0003295148091748,-0.0011039994146816,-0.0016441553651627,-0.0044828368258967,-0.0034497039156845,0.0009508408545101,0.0018704252163839,0.0027265229758836,-0.0044883482852159,-0.0171034496308241,-0.0045850889853017,0.0057704471244261,-0.0013082907958807,-5.9730801675529934e-05,0.0059621510103424,0.007083933719593,-0.0006097951373379,0.011002736683703,0.0064219475571389,-0.0002688365842083,2.611892024550272e-05,-0.0010696168106872,-0.0069913286938612,-0.005114833085591,-0.0097107669085517,-0.0048421074893354,0.0030453523719361,-0.0055421968050843,-0.0176138504524623,0.0060387026572053,-0.0022465404600438,0.0003107317523138,-0.0029650080834326,-0.0002177607242387,0.0281870499499459,-0.0029747792923691,-0.0082971847566427,-0.0021808021191228,-0.0001862343349646,-0.0003335280135403,0.0007975498107137,0.0008153976508802,-0.0010042048214865,0.0009330888897181,0.002374453525437,0.0020855219577451,N
19_15000_30,-0.0018282501092846,-0.0030351231410118,0.0024457585198344,-0.0002369837045526,-0.0008838013745354,-0.0007874566471143,0.0003057436407695,0.0001963183544995,0.0050396965149651,-0.009137600060134,-0.0060120866873542,0.0051740715099574,0.0023459623394331,-0.002644993781745,0.0077613569654157,0.0031045009075178,-0.0036152618648805,0.0087433161153279,0.0116019661122611,-0.0006047195053244,-0.0196720299299556,-0.006089006129953,-0.007788920311422,-0.0031755761440521,-0.0100058196517408,-0.0103818398414835,0.002200420196648,-0.0007887386854607,-0.0138749446745831,0.0015871087723896,-0.0001083491105089,0.0004211694691262,0.0018191747822904,0.0236560217918538,-0.0125141507189826,-0.0028358499661198,0.010745528507473,0.0007330927903146,-0.0002024280120204,0.0018363961825689,0.0012694353914524,6.806914574033896e-06,0.0012222047595027,0.0020667481744556,8.932316678214114e-05,0.0007852530503943,N
20_15000_30,0.0003018448951224,-0.0003930511005766,0.0028731420445546,-0.0001074657688898,-0.0006395678755923,1.5664261719787204e-05,0.0007559579689904,0.002316333429645,-0.0035010705615141,-0.0299685812934518,-7.638066310259415e-05,0.0036786483032222,-0.0010758077229458,-0.0019252473410709,0.0072153290251042,0.0076465628073085,-0.0030024885051214,0.0073071340188504,0.0029741434337959,-0.000195267143072,-0.0142207816953442,-0.0059647846121266,-0.0112407275805729,-0.0044951299727682,-0.0139526631620612,-0.0066490633723984,0.0041881809484635,-0.008112264346969,-0.012876627996122,0.0064521140666992,-0.0010577858303829,-0.0009261006568118,-0.0041359568137039,0.0142663568435902,0.0128809057281909,-0.0011110391815029,0.0032719768370068,-0.0007234046531293,-0.0002180401512683,-0.0022116147245176,0.000747145539746,0.0009502520150038,-0.0010217133622625,0.0005807197103636,0.0015804597560588,0.0060608867552944,IPOP
21_15000_30,0.0012527071411529,-0.0001171117614866,0.00129068096231,0.0025243955133666,-0.0007529361176451,-0.001069157833055,-0.0010206985338029,0.0011036516316407,0.0016065124459977,0.0068696609872758,-0.0248898732317188,0.0103412829142854,-0.0006106076946091,-0.0014442153161078,0.0079941553658128,0.0032793626600269,-0.0024819913253683,0.0156108697535999,0.0025136883799292,0.0069369709485173,-0.0061237253049353,-0.0125561905004613,-0.0035304801307895,-0.0043407397310359,-0.0153644495566446,-0.0111089243345922,-0.0004877262337742,-0.0041121492332717,-0.0094314746630684,0.0012641881110632,-0.0066202096510877,0.0044673839577624,0.0017359205624012,0.0199317002202296,-0.008979509009345,0.0049225630181986,-0.0059726796590135,-0.0038790420216573,-0.0010619395542898,-0.0014002643379796,-0.000594333286486,-0.0003957556612877,0.0003361541467311,-0.0024461851355612,-0.000714787699836,-0.0081330784855005,IPOP
22_15000_30,0.0005143686136083,-0.0002061864872297,0.0007191925662453,0.0034530199448036,-0.0027298586646524,-0.008579507795038,0.0004165913924282,0.0006448417494,0.0015226513239754,-0.0114386809967609,-0.0231771266568209,0.0113310815368432,-0.0005814727147626,-0.0004149332453094,0.0053726736488668,0.0035717621902219,0.0046742631584062,0.0083320937037086,0.0067554271839875,0.0061808478688533,-0.0038665037211836,-0.0050989206456365,-0.0045257623089217,-0.0111257609793749,-0.0076035058009849,-0.0053623447081201,0.0050028267216938,-0.0057641240900645,-0.0082958495601765,0.0028911489731679,0.0100247384598685,-0.0066025540297017,-0.0012126265667872,0.0021795527179028,-0.0106756812278436,-0.0008952789605664,0.0039506154413838,0.0021780745678427,-0.0001787566102345,-0.0006229383373088,0.0025956837019065,0.0016033189015829,-0.003480858602324,0.0008851713069795,0.0070579488692381,0.0004065902652159,BIPOP
23_15000_30,0.0007060698794545,-0.0009402941810294,0.0010799051800903,0.0028291459671896,-0.0007030559289644,-0.0031356880219173,-0.0003727151941736,0.0012622202407756,0.0019260659250542,-0.0150861688129495,-0.0230672614971204,0.0037919888976181,0.0015854501474147,-0.0010178603263627,0.0069202816502318,0.0039773848704497,-0.0017180154510644,0.0047006325133956,0.0017469488583407,0.0059021825666622,-0.0117669337684462,-0.0082207836041404,-0.0041775176204488,-0.0079402142176399,-0.0154989661407262,-0.0116012112873866,0.0123908050284155,-0.0031257603463339,-0.0109520734954396,0.0015754733937606,-0.0019528894935712,0.0027316179700246,-0.0025893425289544,0.0227325764468419,-0.0100203052878021,-0.0003994156367857,0.0108138250204987,0.0002944734589465,0.0018088477173452,0.0006629848831453,-0.0005577062699985,0.000189871775839,-0.0001548054127064,-0.0001262918926286,0.0023392961826475,0.0075648135889143,BIPOP
24_15000_30,-0.0039738228390132,-0.0061989544127316,0.0032546961947719,0.0004099525382084,-0.0002013397625012,0.0011588131847553,-0.000508364705359,0.0019413509863728,-0.0016452986794868,-0.0065542536346789,0.0398427602189246,0.0086871800312433,-0.0002610626628066,-0.0070431127870402,0.0071907963766912,-0.0047820076500917,-0.0004699032553306,0.0048489192695739,0.0161803999730338,0.0011234892210044,-0.0056011603838094,-0.006582894717926,-0.0013075237006222,-0.0383411382704394,-0.0088987314793679,0.0121356134731198,0.0075474136321003,-0.0072915706613971,-0.0003986979523145,0.002395645785341,-0.0028416784559541,0.0009927574571468,-0.0026184525799066,-0.0023546031826,-0.0198736250898296,-0.0144172352910999,-0.0411866683729206,-0.00125854900199,0.0085125566285577,0.0080271208886094,0.0027488247105134,-0.0059949862936343,-0.0026763308137935,0.0009226413369789,0.0071793044120512,0.0026650843057513,N
25_15000_30,0.0016198860707364,-0.0029083491083179,-0.0006849829820654,1.4551580360018523e-06,-0.0060580378861741,-0.0024513233840671,0.0010746707211934,-0.0003354403169703,-0.0020039596485759,-0.0066601989437582,0.0072897961962901,0.0142025551204917,-0.004334175716283,-0.0032002414954942,0.0089809481714677,0.0059650496698901,-0.0001127788965693,-0.0003984934514928,0.0144803330658053,0.0026046182749544,-0.0001940467474566,-0.0107667470721913,-0.0026121133873787,-0.0059663986991268,-0.0089712142751226,-0.0043548900272935,0.0026484104069048,0.0063045055926571,-0.0051859047748621,-0.0012758850143663,-0.0012537065720671,-0.001090088364735,0.0004680626882275,0.0105228860227581,-0.0113962377102237,-0.0046444413400152,-0.0262347437395127,-0.0039044525355658,-0.0002127003572871,0.0045258344474274,0.0017697233035957,0.0014192940245525,-0.0006317064787057,-0.0004924643467647,0.0036990741535651,0.0001396234599703,N
26_15000_30,0.0008792814487358,-0.0019531708121561,-0.0014579823136413,0.0013064380090341,-0.0035013207234523,-0.0039207138196081,-0.0006637372774743,0.0011734562390217,-0.0027846971788743,0.002093576914418,-0.00494233676129,0.0273616939146467,-0.0014682329955743,-0.0045873677860984,-0.0028676100572573,0.0059808623565192,0.00134281914461,0.0013224607668992,0.0232451853122004,-0.0010666250778201,-0.0007946990673598,0.0024611132776738,0.0001963943071097,-0.0159932828566486,-0.0091504657198258,-0.0040099628042471,0.0139241467100371,-0.013451294218407,0.0034311069668376,-0.0062614593310216,-0.0045589974806852,0.0031488755552631,-0.0034282714251132,0.0044703635846796,-0.0096434293898185,-0.0034694225158035,-0.036875820879621,-0.0008481485031887,-0.0027580984044708,0.0033030608361585,0.0029167576357267,-0.0012789490669097,-0.0014045747819275,-0.0010863913111034,0.0032645271176806,-0.0081769970784429,IPOP
27_15000_30,0.0014710438686692,-0.0015463046121525,0.0096419888107081,0.0042061765324757,-0.0012374914848462,-0.0011203051720325,-0.0040031902912012,-0.0009463954567494,0.0044500475641238,-0.0009895344868133,0.0106285160343824,0.0052692093148949,-0.0052754913908668,-0.001665982612431,0.0110042414529301,0.0107349491234797,-0.0016074177770752,0.0006853611304515,0.0092970119479047,0.0004458835033538,-0.0016303637358362,-0.0053209959083076,-0.005414736141015,-0.0059759369777761,-0.012103871671504,-0.0033236031352251,0.0056878789738726,7.297391050081955e-05,-0.006511132312519,0.0006265596714124,0.0020948583555783,6.350108639103339e-05,-0.0019075048062127,0.0056178298041732,-0.0136471342839637,-0.0050676632364998,-0.0238661513602013,-0.0031706013759146,-0.0056476673038404,0.0015840744602887,0.0016822089609889,4.906172379310521e-05,-0.0051334561050424,0.0007024951244378,0.0027125439914929,-0.0003851499451474,IPOP
28_15000_30,-0.0005173039955872,-0.0017799662842382,-0.00037944697091,0.0015118858843341,-0.0016114645142405,-0.0015644709863315,-0.0006614199242222,0.0004845474317668,-0.0016388507964635,-0.0064705694263347,0.01961378861937,0.0142331101928023,-0.0034864214675491,0.001393317876166,0.0080365247737866,0.0067773421498216,-0.0004773783961294,-0.0004042139829068,0.009711782650093,0.0020910675671879,0.0018219514451391,0.0018362576631795,-0.0035600042649614,-0.0097470321850097,-0.0040098217669154,0.0051992461810512,0.0099083040969586,-6.60579653356201e-05,-0.0101331052132751,-0.0058082392026011,-0.0014157872176339,-0.0007380599080738,-0.0019226131575397,-0.0028760957574709,-0.0115264498457914,-0.0118104731681318,-0.0287556140909214,-0.0010634792163189,8.408949702979224e-05,0.0074773619285166,0.0016118458249088,0.0016681383255219,-0.0015571550294554,-0.0016829866163633,0.0002539814142831,-0.0012387917184383,BIPOP
29_15000_30,-0.0003710798187883,-0.0093673407103953,0.0015616359934218,0.0040184399272439,-0.0095767637755685,0.0191499754854301,-0.0055283836784321,0.0018628250473147,-0.0027808860830922,0.0026677955488399,0.0192185121135279,0.01308210849508,-0.008133513577039,-0.0010630960668679,0.0025029673894397,0.0020052055455347,-0.0004692930843081,-0.0021309848278286,0.0034556314796134,0.0086196970015986,0.0003537459157112,0.000949160401049,-0.0093398151198956,-0.0166968049303179,-0.0111299373226976,-0.0020461054404819,0.0176872018416098,-0.0002957924737142,-0.0032482174749051,-0.0003015490164287,-0.0016219599729066,0.0010516922040399,-0.0066985619506594,0.0095226366163589,-0.0170685359981045,-0.0035338820916464,-0.0183591351493137,-0.0024505816559727,-0.0046898550870342,0.0034057071628944,0.0032094251493674,0.000179761261219,0.0051750540506408,-0.0022995738203217,-0.0010990197833548,0.0012313876272228,BIPOP
